,ritz_wl_vac(nm),Aki(s^-1),Acc,conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k
53,32.0978,21700000000.0,C+,2s2.2p2,1D,2.0,2s2.2p.(2P*).3d,1F*,3.0,5.0,7.0
54,32.8448,10400000000.0,B,2s2.2p2,1D,2.0,2s2.2p.(2P*).3d,1D*,2.0,5.0,5.0
55,34.5312,13500000000.0,C,2s2.2p2,1S,0.0,2s2.2p.(2P*).3d,1P*,1.0,1.0,3.0
56,34.9828,2260000000.0,C+,2s.2p3,3D*,3.0,2s.2p2.(4P).3d,3D,3.0,7.0,7.0
57,34.9863,283000000.0,C+,2s.2p3,3D*,2.0,2s.2p2.(4P).3d,3D,3.0,5.0,7.0
58,34.9889,396000000.0,C+,2s.2p3,3D*,3.0,2s.2p2.(4P).3d,3D,2.0,7.0,5.0
59,34.9923,1770000000.0,C+,2s.2p3,3D*,2.0,2s.2p2.(4P).3d,3D,2.0,5.0,5.0
60,34.9929,381000000.0,C+,2s.2p3,3D*,1.0,2s.2p2.(4P).3d,3D,2.0,3.0,5.0
61,34.9959,635000000.0,C+,2s.2p3,3D*,2.0,2s.2p2.(4P).3d,3D,1.0,5.0,3.0
62,34.9964,1900000000.0,C+,2s.2p3,3D*,1.0,2s.2p2.(4P).3d,3D,1.0,3.0,3.0
63,35.5138,8990000000.0,C+,2s.2p3,3D*,3.0,2s.2p2.(4P).3d,3F,4.0,7.0,9.0
64,35.5302,1000000000.0,C+,2s.2p3,3D*,3.0,2s.2p2.(4P).3d,3F,3.0,7.0,7.0
65,35.5337,7970000000.0,C+,2s.2p3,3D*,2.0,2s.2p2.(4P).3d,3F,3.0,5.0,7.0
66,35.5429,39400000.0,C,2s.2p3,3D*,3.0,2s.2p2.(4P).3d,3F,2.0,7.0,5.0
67,35.5465,1400000000.0,C+,2s.2p3,3D*,2.0,2s.2p2.(4P).3d,3F,2.0,5.0,5.0
68,35.5471,7530000000.0,C+,2s.2p3,3D*,1.0,2s.2p2.(4P).3d,3F,2.0,3.0,5.0
69,35.6624,1100000000.0,C,2s.2p3,3D*,2.0,2s.2p2.(4P).3d,3P,1.0,5.0,3.0
70,35.6727,1230000000.0,C,2s.2p3,3D*,3.0,2s.2p2.(4P).3d,3P,2.0,7.0,5.0
71,35.9017,3300000000.0,C+,2s.2p3,5S*,2.0,2s.2p2.(4P).3s,5P,3.0,5.0,7.0
72,35.9225,3290000000.0,C+,2s.2p3,5S*,2.0,2s.2p2.(4P).3s,5P,2.0,5.0,5.0
73,35.9386,3290000000.0,C+,2s.2p3,5S*,2.0,2s.2p2.(4P).3s,5P,1.0,5.0,3.0
74,36.4734,2140000000.0,C+,2s.2p3,3D*,3.0,2s.2p2.(2D).3s,3D,3.0,7.0,7.0
75,36.4771,268000000.0,C+,2s.2p3,3D*,2.0,2s.2p2.(2D).3s,3D,3.0,5.0,7.0
76,36.4828,375000000.0,C+,2s.2p3,3D*,3.0,2s.2p2.(2D).3s,3D,2.0,7.0,5.0
77,36.4865,1670000000.0,C+,2s.2p3,3D*,2.0,2s.2p2.(2D).3s,3D,2.0,5.0,5.0
78,36.4871,360000000.0,C+,2s.2p3,3D*,1.0,2s.2p2.(2D).3s,3D,2.0,3.0,5.0
79,36.4929,600000000.0,C+,2s.2p3,3D*,2.0,2s.2p2.(2D).3s,3D,1.0,5.0,3.0
80,36.4935,1800000000.0,C+,2s.2p3,3D*,1.0,2s.2p2.(2D).3s,3D,1.0,3.0,3.0
81,36.6191,441000.0,C,2s2.2p2,3P,0.0,2s2.2p.(2P*).3s,1P*,1.0,1.0,3.0
82,36.6343,643000.0,C,2s2.2p2,3P,1.0,2s2.2p.(2P*).3s,1P*,1.0,3.0,3.0
83,36.6602,503000.0,C,2s2.2p2,3P,2.0,2s2.2p.(2P*).3s,1P*,1.0,5.0,3.0
84,37.3803,950000000.0,C+,2s2.2p2,3P,1.0,2s2.2p.(2P*).3s,3P*,2.0,3.0,5.0
85,37.4004,1260000000.0,C+,2s2.2p2,3P,0.0,2s2.2p.(2P*).3s,3P*,1.0,1.0,3.0
86,37.4073,2850000000.0,C+,2s2.2p2,3P,2.0,2s2.2p.(2P*).3s,3P*,2.0,5.0,5.0
87,37.4162,946000000.0,C+,2s2.2p2,3P,1.0,2s2.2p.(2P*).3s,3P*,1.0,3.0,3.0
88,37.4328,3790000000.0,C+,2s2.2p2,3P,1.0,2s2.2p.(2P*).3s,3P*,0.0,3.0,1.0
89,37.4432,1580000000.0,C+,2s2.2p2,3P,2.0,2s2.2p.(2P*).3s,3P*,1.0,5.0,3.0
90,37.9508,5880000000.0,C+,2s.2p3,3P*,2.0,2s.2p2.(4P).3d,3D,3.0,5.0,7.0
91,37.958,1470000000.0,C+,2s.2p3,3P*,2.0,2s.2p2.(4P).3d,3D,2.0,5.0,5.0
92,37.9581,4410000000.0,C+,2s.2p3,3P*,1.0,2s.2p2.(4P).3d,3D,2.0,3.0,5.0
93,37.9621,163000000.0,C,2s.2p3,3P*,2.0,2s.2p2.(4P).3d,3D,1.0,5.0,3.0
94,37.9622,2450000000.0,C+,2s.2p3,3P*,1.0,2s.2p2.(4P).3d,3D,1.0,3.0,3.0
95,37.9639,3260000000.0,C+,2s.2p3,3P*,0.0,2s.2p2.(4P).3d,3D,1.0,1.0,3.0
96,38.7397,5690000000.0,C+,2s.2p3,3P*,1.0,2s.2p2.(4P).3d,3P,0.0,3.0,1.0
97,38.7477,2370000000.0,C+,2s.2p3,3P*,2.0,2s.2p2.(4P).3d,3P,1.0,5.0,3.0
98,38.7478,1420000000.0,C+,2s.2p3,3P*,1.0,2s.2p2.(4P).3d,3P,1.0,3.0,3.0
99,38.7496,1890000000.0,C+,2s.2p3,3P*,0.0,2s.2p2.(4P).3d,3P,1.0,1.0,3.0
100,38.7641,4260000000.0,C+,2s.2p3,3P*,2.0,2s.2p2.(4P).3d,3P,2.0,5.0,5.0
101,38.7642,1420000000.0,C+,2s.2p3,3P*,1.0,2s.2p2.(4P).3d,3P,2.0,3.0,5.0
102,39.5557,2800000000.0,B+,2s2.2p2,1D,2.0,2s2.2p.(2P*).3s,1P*,1.0,5.0,3.0
103,39.7114,938000000.0,C,2s.2p3,3P*,2.0,2s.2p2.(2D).3s,3D,3.0,5.0,7.0
104,39.7225,234000000.0,C,2s.2p3,3P*,2.0,2s.2p2.(2D).3s,3D,2.0,5.0,5.0
105,39.7227,703000000.0,C,2s.2p3,3P*,1.0,2s.2p2.(2D).3s,3D,2.0,3.0,5.0
106,39.7302,390000000.0,C,2s.2p3,3P*,1.0,2s.2p2.(2D).3s,3D,1.0,3.0,3.0
107,39.7321,520000000.0,C,2s.2p3,3P*,0.0,2s.2p2.(2D).3s,3D,1.0,1.0,3.0
108,40.4268,85300.0,C,2s2.2p2,1D,2.0,2s2.2p.(2P*).3s,3P*,2.0,5.0,5.0
109,40.4688,1270000.0,C,2s2.2p2,1D,2.0,2s2.2p.(2P*).3s,3P*,1.0,5.0,3.0
110,43.4267,1910000000.0,C+,2s.2p3,3D*,3.0,2s.2p2.(4P).3s,3P,2.0,7.0,5.0
111,43.432,340000000.0,C+,2s.2p3,3D*,2.0,2s.2p2.(4P).3s,3P,2.0,5.0,5.0
112,43.4329,22700000.0,C,2s.2p3,3D*,1.0,2s.2p2.(4P).3s,3P,2.0,3.0,5.0
113,43.4648,1700000000.0,C+,2s.2p3,3D*,2.0,2s.2p2.(4P).3s,3P,1.0,5.0,3.0
114,43.4657,566000000.0,C+,2s.2p3,3D*,1.0,2s.2p2.(4P).3s,3P,1.0,3.0,3.0
115,43.4846,2260000000.0,C+,2s.2p3,3D*,1.0,2s.2p2.(4P).3s,3P,0.0,3.0,1.0
116,43.498,1840000000.0,B,2s2.2p2,1S,0.0,2s2.2p.(2P*).3s,1P*,1.0,1.0,3.0
117,44.6047,1020000.0,C,2s2.2p2,1S,0.0,2s2.2p.(2P*).3s,3P*,1.0,1.0,3.0
118,47.5146,48600.0,C,2s2.2p2,3P,0.0,2s.2p3,1P*,1.0,1.0,3.0
119,47.5401,785000.0,C,2s2.2p2,3P,1.0,2s.2p3,1P*,1.0,3.0,3.0
120,48.096,1400000000.0,C+,2s.2p3,3P*,2.0,2s.2p2.(4P).3s,3P,2.0,5.0,5.0
121,48.0962,467000000.0,C+,2s.2p3,3P*,1.0,2s.2p2.(4P).3s,3P,2.0,3.0,5.0
122,48.1363,776000000.0,C+,2s.2p3,3P*,2.0,2s.2p2.(4P).3s,3P,1.0,5.0,3.0
123,48.1365,465000000.0,C+,2s.2p3,3P*,1.0,2s.2p2.(4P).3s,3P,1.0,3.0,3.0
124,48.1392,621000000.0,C+,2s.2p3,3P*,0.0,2s.2p2.(4P).3s,3P,1.0,1.0,3.0
125,48.1597,1860000000.0,C+,2s.2p3,3P*,1.0,2s.2p2.(4P).3s,3P,0.0,3.0,1.0
126,49.1576,1160000000.0,C+,2s.2p3,3S*,1.0,2s.2p2.(4P).3d,3P,0.0,3.0,1.0
127,49.1707,1160000000.0,C+,2s.2p3,3S*,1.0,2s.2p2.(4P).3d,3P,1.0,3.0,3.0
128,49.1971,1160000000.0,C+,2s.2p3,3S*,1.0,2s.2p2.(4P).3d,3P,2.0,3.0,5.0
129,50.7388,1610000000.0,A,2s2.2p2,3P,0.0,2s.2p3,3S*,1.0,1.0,3.0
130,50.768,4820000000.0,A,2s2.2p2,3P,1.0,2s.2p3,3S*,1.0,3.0,3.0
131,50.8178,8040000000.0,A,2s2.2p2,3P,2.0,2s.2p3,3S*,1.0,5.0,3.0
132,52.5794,9600000000.0,A,2s2.2p2,1D,2.0,2s.2p3,1P*,1.0,5.0,3.0
133,53.4929,12100.0,B,2s2.2p2,3P,1.0,2s.2p3,1D*,2.0,3.0,5.0
134,53.5481,258000.0,B,2s2.2p2,3P,2.0,2s.2p3,1D*,2.0,5.0,5.0
135,55.427,124000000.0,C,2s.2p3,3D*,3.0,2s2.2p.(2P*).3p,3P,2.0,7.0,5.0
136,56.5565,258000.0,C+,2s2.2p2,1D,2.0,2s.2p3,3S*,1.0,5.0,3.0
137,57.406,29700000.0,C,2s.2p3,3D*,3.0,2s2.2p.(2P*).3p,3D,3.0,7.0,7.0
138,57.488,23200000.0,C,2s.2p3,3D*,2.0,2s2.2p.(2P*).3p,3D,2.0,5.0,5.0
139,57.5347,24900000.0,C,2s.2p3,3D*,1.0,2s2.2p.(2P*).3p,3D,1.0,3.0,3.0
140,59.7814,1490000000.0,A,2s2.2p2,1S,0.0,2s.2p3,1P*,1.0,1.0,3.0
141,59.959,5410000000.0,A,2s2.2p2,1D,2.0,2s.2p3,1D*,2.0,5.0,5.0
142,60.9705,4900000000.0,C+,2s.2p3,3D*,1.0,2p4,3P,0.0,3.0,1.0
143,61.0039,3670000000.0,C+,2s.2p3,3D*,2.0,2p4,3P,1.0,5.0,3.0
144,61.0057,1220000000.0,C+,2s.2p3,3D*,1.0,2p4,3P,1.0,3.0,3.0
145,61.0745,4090000000.0,C+,2s.2p3,3D*,3.0,2p4,3P,2.0,7.0,5.0
146,61.085,730000000.0,C+,2s.2p3,3D*,2.0,2p4,3P,2.0,5.0,5.0
147,61.0868,48700000.0,C,2s.2p3,3D*,1.0,2p4,3P,2.0,3.0,5.0
148,64.4423,181000000.0,C+,2s.2p3,3P*,2.0,2s2.2p.(2P*).3p,3S,1.0,5.0,3.0
149,64.4426,109000000.0,C+,2s.2p3,3P*,1.0,2s2.2p.(2P*).3p,3S,1.0,3.0,3.0
150,64.4475,36200000.0,C,2s.2p3,3P*,0.0,2s2.2p.(2P*).3p,3S,1.0,1.0,3.0
151,65.8579,61100000.0,C,2s.2p3,3P*,2.0,2s2.2p.(2P*).3p,3D,3.0,5.0,7.0
152,65.9536,15200000.0,C,2s.2p3,3P*,2.0,2s2.2p.(2P*).3p,3D,2.0,5.0,5.0
153,65.9539,45600000.0,C,2s.2p3,3P*,1.0,2s2.2p.(2P*).3p,3D,2.0,3.0,5.0
154,66.0133,25300000.0,C,2s.2p3,3P*,1.0,2s2.2p.(2P*).3p,3D,1.0,3.0,3.0
155,66.0184,33700000.0,C,2s.2p3,3P*,0.0,2s2.2p.(2P*).3p,3D,1.0,1.0,3.0
156,70.2337,606000000.0,A,2s2.2p2,3P,0.0,2s.2p3,3P*,1.0,1.0,3.0
157,70.2838,1830000000.0,A,2s2.2p2,3P,1.0,2s.2p3,3P*,0.0,3.0,1.0
158,70.2896,466000000.0,A,2s2.2p2,3P,1.0,2s.2p3,3P*,1.0,3.0,3.0
159,70.29,447000000.0,A,2s2.2p2,3P,1.0,2s.2p3,3P*,2.0,3.0,5.0
160,70.385,754000000.0,A,2s2.2p2,3P,2.0,2s.2p3,3P*,1.0,5.0,3.0
161,70.3854,1370000000.0,A,2s2.2p2,3P,2.0,2s.2p3,3P*,2.0,5.0,5.0
162,70.5766,719000000.0,C+,2s.2p3,3P*,1.0,2p4,3P,0.0,3.0,1.0
163,70.6233,299000000.0,C+,2s.2p3,3P*,2.0,2p4,3P,1.0,5.0,3.0
164,70.6237,179000000.0,C+,2s.2p3,3P*,1.0,2p4,3P,1.0,3.0,3.0
165,70.6295,239000000.0,C+,2s.2p3,3P*,0.0,2p4,3P,1.0,1.0,3.0
166,70.732,536000000.0,C+,2s.2p3,3P*,2.0,2p4,3P,2.0,5.0,5.0
167,70.7324,179000000.0,C+,2s.2p3,3P*,1.0,2p4,3P,2.0,3.0,5.0
168,71.9069,436000000.0,C+,2s2.2p.(2P*).3p,1P,1.0,2s.2p2.(2D).3p,1P*,1.0,3.0,3.0
169,73.8652,763000000.0,B,2s2.2p.(2P*).3p,1P,1.0,2s.2p2.(2D).3p,1D*,2.0,3.0,5.0
170,75.276,5870000000.0,B,2s.2p3,1P*,1.0,2p4,1S,0.0,3.0,1.0
171,75.9111,212000000.0,C+,2p4,1D,2.0,2s.2p2.(2D).3p,1P*,1.0,5.0,3.0
172,78.8515,137000000.0,C+,2s2.2p.(2P*).3s,3P*,0.0,2s.2p2.(2D).3s,3D,1.0,1.0,3.0
173,78.8953,184000000.0,C+,2s2.2p.(2P*).3s,3P*,1.0,2s.2p2.(2D).3s,3D,2.0,3.0,5.0
174,78.9229,71900000.0,C+,2p4,1D,2.0,2s.2p2.(2D).3p,1F*,3.0,5.0,7.0
175,78.9252,102000000.0,C+,2s2.2p.(2P*).3s,3P*,1.0,2s.2p2.(2D).3s,3D,1.0,3.0,3.0
176,79.0115,244000000.0,C+,2s2.2p.(2P*).3s,3P*,2.0,2s.2p2.(2D).3s,3D,3.0,5.0,7.0
177,79.0556,61000000.0,C+,2s2.2p.(2P*).3s,3P*,2.0,2s.2p2.(2D).3s,3D,2.0,5.0,5.0
178,79.0855,6770000.0,C,2s2.2p.(2P*).3s,3P*,2.0,2s.2p2.(2D).3s,3D,1.0,5.0,3.0
179,80.8291,158000000.0,C+,2s2.2p.(2P*).3p,1P,1.0,2s2.2p.(2P*).6d,1D*,2.0,3.0,5.0
180,81.8944,26500.0,B,2s2.2p2,1D,2.0,2s.2p3,3P*,1.0,5.0,3.0
181,81.8949,6690.0,B,2s2.2p2,1D,2.0,2s.2p3,3P*,2.0,5.0,5.0
182,82.5238,27000000.0,C,2s2.2p.(2P*).3p,3D,2.0,2s2.2p.(2P*).6d,3D*,2.0,5.0,5.0
183,82.6741,34300000.0,C,2s2.2p.(2P*).3p,3D,3.0,2s2.2p.(2P*).6d,3D*,3.0,7.0,7.0
184,83.2929,341000000.0,A,2s2.2p2,3P,0.0,2s.2p3,3D*,1.0,1.0,3.0
185,83.3715,248000000.0,A,2s2.2p2,3P,1.0,2s.2p3,3D*,1.0,3.0,3.0
186,83.3749,458000000.0,A,2s2.2p2,3P,1.0,2s.2p3,3D*,2.0,3.0,5.0
187,83.5059,15600000.0,B,2s2.2p2,3P,2.0,2s.2p3,3D*,1.0,5.0,3.0
188,83.5092,144000000.0,A,2s2.2p2,3P,2.0,2s.2p3,3D*,2.0,5.0,5.0
189,83.5289,599000000.0,A,2s2.2p2,3P,2.0,2s.2p3,3D*,3.0,5.0,7.0
190,84.4495,439000000.0,B,2s2.2p.(2P*).3p,1D,2.0,2s.2p2.(2D).3p,1F*,3.0,5.0,7.0
191,85.9159,166000000.0,C+,2s2.2p.(2P*).3p,1D,2.0,2s2.2p.(2P*).7d,1F*,3.0,5.0,7.0
192,86.9943,57900000.0,C+,2s2.2p.(2P*).3p,3P,0.0,2s2.2p.(2P*).6d,3D*,1.0,1.0,3.0
193,87.0564,78000000.0,C+,2s2.2p.(2P*).3p,3P,1.0,2s2.2p.(2P*).6d,3D*,2.0,3.0,5.0
194,87.0564,43300000.0,C+,2s2.2p.(2P*).3p,3P,1.0,2s2.2p.(2P*).6d,3D*,1.0,3.0,3.0
195,87.1555,104000000.0,C+,2s2.2p.(2P*).3p,3P,2.0,2s2.2p.(2P*).6d,3D*,3.0,5.0,7.0
196,87.1555,25900000.0,C+,2s2.2p.(2P*).3p,3P,2.0,2s2.2p.(2P*).6d,3D*,2.0,5.0,5.0
197,89.8957,2110000000.0,B,2s.2p3,1D*,2.0,2p4,1D,2.0,5.0,5.0
198,90.2255,199000000.0,C+,2s2.2p.(2P*).3p,1P,1.0,2s2.2p.(2P*).5d,1D*,2.0,3.0,5.0
199,92.8309,225000000.0,C+,2s2.2p.(2P*).3p,3D,2.0,2s2.2p.(2P*).5d,3F*,3.0,5.0,7.0
200,92.8763,252000000.0,C+,2s2.2p.(2P*).3p,3D,3.0,2s2.2p.(2P*).5d,3F*,4.0,7.0,9.0
201,92.8908,212000000.0,C+,2s2.2p.(2P*).3p,3D,1.0,2s2.2p.(2P*).5d,3F*,2.0,3.0,5.0
202,93.0086,39200000.0,C+,2s2.2p.(2P*).3p,3D,2.0,2s2.2p.(2P*).5d,3F*,2.0,5.0,5.0
203,93.0211,28000000.0,C+,2s2.2p.(2P*).3p,3D,3.0,2s2.2p.(2P*).5d,3F*,3.0,7.0,7.0
204,96.767,273000000.0,B,2s.2p3,1P*,1.0,2s2.2p.(2P*).3p,1S,0.0,3.0,1.0
205,97.1888,36900000.0,C,2s2.2p.(2P*).3s,3P*,2.0,2s2.2p.(2P*).4p,3P,2.0,5.0,5.0
206,98.2094,134000000.0,C+,2s2.2p.(2P*).3p,1P,1.0,2s2.2p.(2P*).5s,1P*,1.0,3.0,3.0
207,99.2408,48800000.0,C+,2s.2p2.(4P).3s,5P,1.0,2s.2p2.(4P).4p,5P*,2.0,3.0,5.0
208,99.2666,36100000.0,C+,2s.2p2.(4P).3s,5P,2.0,2s.2p2.(4P).4p,5P*,3.0,5.0,7.0
209,99.2917,27100000.0,C+,2s.2p2.(4P).3s,5P,1.0,2s.2p2.(4P).4p,5P*,1.0,3.0,3.0
210,99.3096,18000000.0,C,2s2.2p.(2P*).3s,3P*,0.0,2s2.2p.(2P*).4p,3S,1.0,1.0,3.0
211,99.3638,9000000.0,C,2s.2p2.(4P).3s,5P,2.0,2s.2p2.(4P).4p,5P*,2.0,5.0,5.0
212,99.4148,80900000.0,C+,2s.2p2.(4P).3s,5P,2.0,2s.2p2.(4P).4p,5P*,1.0,5.0,3.0
213,99.4255,71900000.0,C+,2s.2p2.(4P).3s,5P,3.0,2s.2p2.(4P).4p,5P*,3.0,7.0,7.0
214,99.4265,53900000.0,C,2s2.2p.(2P*).3s,3P*,1.0,2s2.2p.(2P*).4p,3S,1.0,3.0,3.0
215,99.523,50200000.0,C+,2s.2p2.(4P).3s,5P,3.0,2s.2p2.(4P).4p,5P*,2.0,7.0,5.0
216,99.6811,89100000.0,C,2s2.2p.(2P*).3s,3P*,2.0,2s2.2p.(2P*).4p,3S,1.0,5.0,3.0
217,100.2155,2290.0,B,2s2.2p2,1D,2.0,2s.2p3,3D*,1.0,5.0,3.0
218,100.2204,3660.0,B,2s2.2p2,1D,2.0,2s.2p3,3D*,2.0,5.0,5.0
219,100.2487,18000.0,B,2s2.2p2,1D,2.0,2s.2p3,3D*,3.0,5.0,7.0
220,100.7762,132000000.0,C+,2s2.2p.(2P*).3s,3P*,0.0,2s2.2p.(2P*).4p,3D,1.0,1.0,3.0
221,100.7875,178000000.0,C+,2s2.2p.(2P*).3s,3P*,1.0,2s2.2p.(2P*).4p,3D,2.0,3.0,5.0
222,100.8105,9220.0,B,2s2.2p2,1S,0.0,2s.2p3,3P*,1.0,1.0,3.0
223,100.8383,237000000.0,C+,2s2.2p.(2P*).3s,3P*,2.0,2s2.2p.(2P*).4p,3D,3.0,5.0,7.0
224,100.8966,98700000.0,C+,2s2.2p.(2P*).3s,3P*,1.0,2s2.2p.(2P*).4p,3D,1.0,3.0,3.0
225,101.0491,59000000.0,C+,2s2.2p.(2P*).3s,3P*,2.0,2s2.2p.(2P*).4p,3D,2.0,5.0,5.0
226,101.1588,6530000.0,C,2s2.2p.(2P*).3s,3P*,2.0,2s2.2p.(2P*).4p,3D,1.0,5.0,3.0
227,101.6849,2070000.0,C,2s2.2p.(2P*).3p,3D,1.0,2s2.2p.(2P*).5s,3P*,2.0,3.0,5.0
