,ritz_wl_vac(nm),unc_ritz_wl,Aki(s^-1),Acc,conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k
251,540.34,0.1,1836500.0,AAA,1s.4d,3D,2.0,1s.7f,3F*,2.0,5.0,5.0
252,540.34,0.1,8907500.0,AAA,1s.4d,3D,2.0,1s.7f,3F*,3.0,5.0,7.0
253,540.36,0.1,1099000.0,AAA,1s.4d,3D,3.0,1s.7f,3F*,3.0,7.0,7.0
254,540.36,0.1,11808000.0,AAA,1s.4d,3D,3.0,1s.7f,3F*,4.0,7.0,9.0
255,540.36,0.1,52482.0,AAA,1s.4d,3D,3.0,1s.7f,3F*,2.0,7.0,5.0
256,540.815,0.01,9977800.0,AAA,1s.4d,1D,2.0,1s.7f,1F*,3.0,5.0,7.0
257,540.85,0.1,1796000.0,AA,1s.4d,1D,2.0,1s.7f,3F*,3.0,5.0,7.0
258,540.85,0.1,369.3,AA,1s.4d,1D,2.0,1s.7f,3F*,2.0,5.0,5.0
259,541.241,0.01,51930.0,AA,1s.4f,3F*,3.0,1s.7d,1D,2.0,7.0,5.0
260,541.273,0.01,130110.0,AAA,1s.4f,1F*,3.0,1s.7d,1D,2.0,7.0,5.0
261,541.356,0.01,10369.0,AAA,1s.4f,3F*,3.0,1s.7d,3D,3.0,7.0,7.0
262,541.356,0.01,170290.0,AAA,1s.4f,3F*,4.0,1s.7d,3D,3.0,9.0,7.0
263,541.356,0.01,420.47,AAA,1s.4f,3F*,2.0,1s.7d,3D,3.0,5.0,7.0
264,541.375,0.01,117970.0,AAA,1s.4f,3F*,3.0,1s.7d,3D,2.0,7.0,5.0
265,541.375,0.01,20600.0,AAA,1s.4f,3F*,2.0,1s.7d,3D,2.0,5.0,5.0
266,541.387,0.01,185430.0,AAA,1s.4f,3F*,2.0,1s.7d,3D,1.0,5.0,3.0
267,541.387,0.01,4347.0,AA,1s.4f,1F*,3.0,1s.7d,3D,3.0,7.0,7.0
268,541.406,0.01,46860.0,AA,1s.4f,1F*,3.0,1s.7d,3D,2.0,7.0,5.0
269,544.5,1.0,742490.0,AAA,1s.4d,1D,2.0,1s.7p,1P*,1.0,5.0,3.0
270,546.779,0.01,8518500.0,AAA,1s.4p,1P*,1.0,1s.7d,1D,2.0,3.0,5.0
271,548.4985,0.001,22726000.0,AAA,1s.2s,3S,1.0,1s.2p,3P*,0.0,3.0,1.0
272,548.5927,0.001,22727000.0,AAA,1s.2s,3S,1.0,1s.2p,3P*,2.0,3.0,5.0
273,548.661,0.001,22720000.0,AAA,1s.2s,3S,1.0,1s.2p,3P*,1.0,3.0,3.0
274,552.5,1.0,5658900.0,AAA,1s.4p,1P*,1.0,1s.7s,1S,0.0,3.0,1.0
275,565.545,0.01,4579500.0,AAA,1s.4s,3S,1.0,1s.6p,3P*,2.0,3.0,5.0
276,565.566,0.01,4579700.0,AAA,1s.4s,3S,1.0,1s.6p,3P*,1.0,3.0,3.0
277,565.578,0.01,4579500.0,AAA,1s.4s,3S,1.0,1s.6p,3P*,0.0,3.0,1.0
278,614.034,0.01,21.66,AA,1s.4s,1S,0.0,1s.6d,1D,2.0,1.0,5.0
279,615.8,1.0,5177200.0,AAA,1s.4s,1S,0.0,1s.6p,1P*,1.0,1.0,3.0
280,625.392,0.01,9917600.0,AAA,1s.4p,3P*,1.0,1s.6d,3D,2.0,3.0,5.0
281,625.392,0.01,7347100.0,AAA,1s.4p,3P*,0.0,1s.6d,3D,1.0,1.0,3.0
282,625.395,0.01,13225000.0,AAA,1s.4p,3P*,2.0,1s.6d,3D,3.0,5.0,7.0
283,625.408,0.01,5510300.0,AAA,1s.4p,3P*,1.0,1s.6d,3D,1.0,3.0,3.0
284,625.421,0.01,3305800.0,AAA,1s.4p,3P*,2.0,1s.6d,3D,2.0,5.0,5.0
285,625.436,0.01,367350.0,AAA,1s.4p,3P*,2.0,1s.6d,3D,1.0,5.0,3.0
286,654.747,0.01,3131000.0,AA,1s.4d,3D,2.0,1s.6f,1F*,3.0,5.0,7.0
287,654.776,0.01,417700.0,AA,1s.4d,3D,3.0,1s.6f,1F*,3.0,7.0,7.0
288,654.776,0.01,17365000.0,AAA,1s.4d,3D,1.0,1s.6f,3F*,2.0,3.0,5.0
289,654.792,0.01,3215000.0,AAA,1s.4d,3D,2.0,1s.6f,3F*,2.0,5.0,5.0
290,654.792,0.01,15246000.0,AAA,1s.4d,3D,2.0,1s.6f,3F*,3.0,5.0,7.0
291,654.821,0.01,1879300.0,AAA,1s.4d,3D,3.0,1s.6f,3F*,3.0,7.0,7.0
292,654.821,0.01,91879.0,AAA,1s.4d,3D,3.0,1s.6f,3F*,2.0,7.0,5.0
293,654.821,0.01,20673000.0,AAA,1s.4d,3D,3.0,1s.6f,3F*,4.0,7.0,9.0
294,655.5,0.01,17092000.0,AAA,1s.4d,1D,2.0,1s.6f,1F*,3.0,5.0,7.0
295,655.545,0.01,646.1,AA,1s.4d,1D,2.0,1s.6f,3F*,2.0,5.0,5.0
296,655.545,0.01,3542000.0,AA,1s.4d,1D,2.0,1s.6f,3F*,3.0,5.0,7.0
297,656.187,0.01,99000.0,AA,1s.4f,3F*,3.0,1s.6d,1D,2.0,7.0,5.0
298,656.233,0.01,248400.0,AAA,1s.4f,1F*,3.0,1s.6d,1D,2.0,7.0,5.0
299,656.324,0.01,1305600.0,AAA,1s.4p,3P*,0.0,1s.6s,3S,1.0,1.0,3.0
300,656.342,0.01,3916700.0,AAA,1s.4p,3P*,1.0,1s.6s,3S,1.0,3.0,3.0
301,656.373,0.01,6528000.0,AAA,1s.4p,3P*,2.0,1s.6s,3S,1.0,5.0,3.0
302,656.442,0.01,324660.0,AAA,1s.4f,3F*,4.0,1s.6d,3D,3.0,9.0,7.0
303,656.442,0.01,19769.0,AAA,1s.4f,3F*,3.0,1s.6d,3D,3.0,7.0,7.0
304,656.442,0.01,801.65,AAA,1s.4f,3F*,2.0,1s.6d,3D,3.0,5.0,7.0
305,656.471,0.01,39275.0,AAA,1s.4f,3F*,2.0,1s.6d,3D,2.0,5.0,5.0
306,656.471,0.01,225040.0,AAA,1s.4f,3F*,3.0,1s.6d,3D,2.0,7.0,5.0
307,656.488,0.01,353530.0,AAA,1s.4f,3F*,2.0,1s.6d,3D,1.0,5.0,3.0
308,656.488,0.01,8289.0,AA,1s.4f,1F*,3.0,1s.6d,3D,3.0,7.0,7.0
309,656.517,0.01,89220.0,AA,1s.4f,1F*,3.0,1s.6d,3D,2.0,7.0,5.0
310,657.7,1.0,1296300.0,AAA,1s.4d,1D,2.0,1s.6p,1P*,1.0,5.0,3.0
311,664.345,0.01,13880000.0,AAA,1s.4p,1P*,1.0,1s.6d,1D,2.0,3.0,5.0
312,664.435,0.01,23329.0,AAA,1s.4d,3D,1.0,1s.6p,3P*,2.0,3.0,5.0
313,664.452,0.01,349860.0,AAA,1s.4d,3D,2.0,1s.6p,3P*,2.0,5.0,5.0
314,664.465,0.01,583220.0,AAA,1s.4d,3D,1.0,1s.6p,3P*,1.0,3.0,3.0
315,664.482,0.01,1749300.0,AAA,1s.4d,3D,2.0,1s.6p,3P*,1.0,5.0,3.0
316,664.481,0.01,1959600.0,AAA,1s.4d,3D,3.0,1s.6p,3P*,2.0,7.0,5.0
317,664.481,0.01,2332900.0,AAA,1s.4d,3D,1.0,1s.6p,3P*,0.0,3.0,1.0
318,664.636,0.01,1834.0,AA,1s.4p,1P*,1.0,1s.6d,3D,2.0,3.0,5.0
319,666.4,1.0,18.77,AA,1s.4p,1P*,1.0,1s.6p,1P*,1.0,3.0,3.0
320,668.915,0.01,16.065,AAA,1s.4d,1D,2.0,1s.6s,1S,0.0,5.0,1.0
321,677.947,0.01,9493000.0,AAA,1s.4p,1P*,1.0,1s.6s,1S,0.0,3.0,1.0
322,822.817,0.01,6440900.0,AAA,1s.4s,3S,1.0,1s.5p,3P*,2.0,3.0,5.0
323,822.862,0.01,6440900.0,AAA,1s.4s,3S,1.0,1s.5p,3P*,1.0,3.0,3.0
324,822.888,0.01,6440700.0,AAA,1s.4s,3S,1.0,1s.5p,3P*,0.0,3.0,1.0
325,905.95,0.01,7677400.0,AAA,1s.4s,1S,0.0,1s.5p,1P*,1.0,1.0,3.0
326,915.947,0.01,40.723,AAA,1s.4s,1S,0.0,1s.5d,1D,2.0,1.0,5.0
327,940.871,0.01,2179.0,AA,1s.4p,3P*,1.0,1s.5d,1D,2.0,3.0,5.0
328,940.935,0.01,863.9,AA,1s.4p,3P*,2.0,1s.5d,1D,2.0,5.0,5.0
329,941.786,0.01,11796000.0,AAA,1s.4p,3P*,0.0,1s.5d,3D,1.0,1.0,3.0
330,941.787,0.01,15923000.0,AAA,1s.4p,3P*,1.0,1s.5d,3D,2.0,3.0,5.0
331,941.793,0.01,21233000.0,AAA,1s.4p,3P*,2.0,1s.5d,3D,3.0,5.0,7.0
332,941.822,0.01,8847400.0,AAA,1s.4p,3P*,1.0,1s.5d,3D,1.0,3.0,3.0
333,941.851,0.01,5307500.0,AAA,1s.4p,3P*,2.0,1s.5d,3D,2.0,5.0,5.0
334,941.886,0.01,589810.0,AAA,1s.4p,3P*,2.0,1s.5d,3D,1.0,5.0,3.0
335,958.41,0.1,5142300.0,AAA,1s.2s,1S,0.0,1s.2p,1P*,1.0,1.0,3.0
336,999.604,0.01,2579700.0,AAA,1s.4d,1D,2.0,1s.5p,1P*,1.0,5.0,3.0
337,1009.316,0.01,7567000.0,AA,1s.4d,3D,2.0,1s.5f,1F*,3.0,5.0,7.0
338,1009.378,0.01,34747000.0,AAA,1s.4d,3D,1.0,1s.5f,3F*,2.0,3.0,5.0
339,1009.383,0.01,1003000.0,AA,1s.4d,3D,3.0,1s.5f,1F*,3.0,7.0,7.0
340,1009.418,0.01,6433400.0,AAA,1s.4d,3D,2.0,1s.5f,3F*,2.0,5.0,5.0
341,1009.418,0.01,29203000.0,AAA,1s.4d,3D,2.0,1s.5f,3F*,3.0,5.0,7.0
342,1009.485,0.01,3593600.0,AAA,1s.4d,3D,3.0,1s.5f,3F*,3.0,7.0,7.0
343,1009.485,0.01,41365000.0,AAA,1s.4d,3D,3.0,1s.5f,3F*,4.0,7.0,9.0
344,1009.485,0.01,183850.0,AAA,1s.4d,3D,3.0,1s.5f,3F*,2.0,7.0,5.0
345,1011.106,0.01,32804000.0,AAA,1s.4d,1D,2.0,1s.5f,1F*,3.0,5.0,7.0
346,1011.208,0.01,8574000.0,AA,1s.4d,1D,2.0,1s.5f,3F*,3.0,5.0,7.0
347,1011.208,0.01,1291.0,AA,1s.4d,1D,2.0,1s.5f,3F*,2.0,5.0,5.0
348,1013.021,0.01,232500.0,AA,1s.4f,3F*,3.0,1s.5d,1D,2.0,7.0,5.0
349,1013.131,0.01,585020.0,AAA,1s.4f,1F*,3.0,1s.5d,1D,2.0,7.0,5.0
350,1014.016,0.01,763290.0,AAA,1s.4f,3F*,4.0,1s.5d,3D,3.0,9.0,7.0
351,1014.016,0.01,1884.6,AAA,1s.4f,3F*,2.0,1s.5d,3D,3.0,5.0,7.0
352,1014.016,0.01,46475.0,AAA,1s.4f,3F*,3.0,1s.5d,3D,3.0,7.0,7.0
353,1014.084,0.01,92333.0,AAA,1s.4f,3F*,2.0,1s.5d,3D,2.0,5.0,5.0
354,1014.084,0.01,529510.0,AAA,1s.4f,3F*,3.0,1s.5d,3D,2.0,7.0,5.0
355,1014.124,0.01,831130.0,AAA,1s.4f,3F*,2.0,1s.5d,3D,1.0,5.0,3.0
356,1014.126,0.01,19480.0,AA,1s.4f,1F*,3.0,1s.5d,3D,3.0,7.0,7.0
357,1014.194,0.01,209300.0,AA,1s.4f,1F*,3.0,1s.5d,3D,2.0,7.0,5.0
358,1019.909,0.01,28.95,AAA,1s.4p,1P*,1.0,1s.5p,1P*,1.0,3.0,3.0
359,1032.597,0.01,24422000.0,AAA,1s.4p,1P*,1.0,1s.5d,1D,2.0,3.0,5.0
360,1033.701,0.01,3635.0,AA,1s.4p,1P*,1.0,1s.5d,3D,2.0,3.0,5.0
361,1050.235,0.01,47599.0,AAA,1s.4d,3D,1.0,1s.5p,3P*,2.0,3.0,5.0
362,1050.278,0.01,713880.0,AAA,1s.4d,3D,2.0,1s.5p,3P*,2.0,5.0,5.0
363,1050.309,0.01,1190000.0,AAA,1s.4d,3D,1.0,1s.5p,3P*,1.0,3.0,3.0
364,1050.351,0.01,3998500.0,AAA,1s.4d,3D,3.0,1s.5p,3P*,2.0,7.0,5.0
365,1050.351,0.01,4760100.0,AAA,1s.4d,3D,1.0,1s.5p,3P*,0.0,3.0,1.0
366,1050.352,0.01,3569400.0,AAA,1s.4d,3D,2.0,1s.5p,3P*,1.0,5.0,3.0
367,1052.216,0.01,143.2,AA,1s.4d,1D,2.0,1s.5p,3P*,2.0,5.0,5.0
368,1052.29,0.01,657.9,AA,1s.4d,1D,2.0,1s.5p,3P*,1.0,5.0,3.0
369,1068.536,0.01,23.547,AAA,1s.4d,1D,2.0,1s.5s,1S,0.0,5.0,1.0
370,1075.421,0.01,2563800.0,AAA,1s.4p,3P*,0.0,1s.5s,3S,1.0,1.0,3.0
371,1075.468,0.01,7691300.0,AAA,1s.4p,3P*,1.0,1s.5s,3S,1.0,3.0,3.0
372,1075.551,0.01,12819000.0,AAA,1s.4p,3P*,2.0,1s.5s,3S,1.0,5.0,3.0
373,1091.77,0.01,18062000.0,AAA,1s.4p,1P*,1.0,1s.5s,1S,0.0,3.0,1.0
374,1110.1,1.0,1772600.0,AAA,1s.5s,1S,0.0,1s.7p,1P*,1.0,1.0,3.0
375,1112.967,0.01,368.3,AA,1s.5p,3P*,1.0,1s.7d,1D,2.0,3.0,5.0
376,1113.05,0.01,146.2,AA,1s.5p,3P*,2.0,1s.7d,1D,2.0,5.0,5.0
377,1113.534,0.01,3195500.0,AAA,1s.5p,3P*,1.0,1s.7d,3D,2.0,3.0,5.0
378,1113.535,0.01,4261200.0,AAA,1s.5p,3P*,2.0,1s.7d,3D,3.0,5.0,7.0
379,1113.535,0.01,2367300.0,AAA,1s.5p,3P*,0.0,1s.7d,3D,1.0,1.0,3.0
380,1113.582,0.01,1775500.0,AAA,1s.5p,3P*,1.0,1s.7d,3D,1.0,3.0,3.0
381,1113.617,0.01,1065200.0,AAA,1s.5p,3P*,2.0,1s.7d,3D,2.0,5.0,5.0
382,1113.665,0.01,118370.0,AAA,1s.5p,3P*,2.0,1s.7d,3D,1.0,5.0,3.0
383,1160.435,0.01,940800.0,AA,1s.5d,3D,2.0,1s.7f,1F*,3.0,5.0,7.0
384,1160.524,0.01,125200.0,AA,1s.5d,3D,3.0,1s.7f,1F*,3.0,7.0,7.0
385,1160.54,0.1,5830300.0,AAA,1s.5d,3D,1.0,1s.7f,3F*,2.0,3.0,5.0
386,1160.59,0.1,1079500.0,AAA,1s.5d,3D,2.0,1s.7f,3F*,2.0,5.0,5.0
387,1160.59,0.1,5228900.0,AAA,1s.5d,3D,2.0,1s.7f,3F*,3.0,5.0,7.0
388,1160.68,0.1,6940800.0,AAA,1s.5d,3D,3.0,1s.7f,3F*,4.0,7.0,9.0
389,1160.68,0.1,646020.0,AAA,1s.5d,3D,3.0,1s.7f,3F*,3.0,7.0,7.0
390,1160.68,0.1,30847.0,AAA,1s.5d,3D,3.0,1s.7f,3F*,2.0,7.0,5.0
391,1161.829,0.01,5872000.0,AAA,1s.5d,1D,2.0,1s.7f,1F*,3.0,5.0,7.0
392,1161.98,0.1,174.7,AA,1s.5d,1D,2.0,1s.7f,3F*,2.0,5.0,5.0
393,1161.98,0.1,1065000.0,AA,1s.5d,1D,2.0,1s.7f,3F*,3.0,5.0,7.0
394,1162.938,0.01,64640.0,AA,1s.5f,3F*,3.0,1s.7d,1D,2.0,7.0,5.0
395,1163.073,0.01,244610.0,AAA,1s.5f,1F*,3.0,1s.7d,1D,2.0,7.0,5.0
396,1163.467,0.01,712.47,AAA,1s.5f,3F*,2.0,1s.7d,3D,3.0,5.0,7.0
397,1163.467,0.01,19498.0,AAA,1s.5f,3F*,3.0,1s.7d,3D,3.0,7.0,7.0
398,1163.467,0.01,288560.0,AAA,1s.5f,3F*,4.0,1s.7d,3D,3.0,9.0,7.0
399,1163.556,0.01,34907.0,AAA,1s.5f,3F*,2.0,1s.7d,3D,2.0,5.0,5.0
400,1163.556,0.01,221190.0,AAA,1s.5f,3F*,3.0,1s.7d,3D,2.0,7.0,5.0
401,1163.603,0.01,5440.0,AA,1s.5f,1F*,3.0,1s.7d,3D,3.0,7.0,7.0
402,1163.609,0.01,314210.0,AAA,1s.5f,3F*,2.0,1s.7d,3D,1.0,5.0,3.0
403,1163.692,0.01,58120.0,AA,1s.5f,1F*,3.0,1s.7d,3D,2.0,7.0,5.0
404,1175.054,0.01,559630.0,AAA,1s.5p,3P*,0.0,1s.7s,3S,1.0,1.0,3.0
405,1175.106,0.01,1678900.0,AAA,1s.5p,3P*,1.0,1s.7s,3S,1.0,3.0,3.0
406,1175.199,0.01,2798200.0,AAA,1s.5p,3P*,2.0,1s.7s,3S,1.0,5.0,3.0
407,1178.674,0.01,4726600.0,AAA,1s.5p,1P*,1.0,1s.7d,1D,2.0,3.0,5.0
408,1178.7,1.0,741100.0,AAA,1s.5d,1D,2.0,1s.7p,1P*,1.0,5.0,3.0
409,1179.309,0.01,586.5,AA,1s.5p,1P*,1.0,1s.7d,3D,2.0,3.0,5.0
410,1205.5,1.0,4154000.0,AAA,1s.5p,1P*,1.0,1s.7s,1S,0.0,3.0,1.0
411,1543.41,0.1,1953000.0,AAA,1s.5s,3S,1.0,1s.6p,3P*,2.0,3.0,5.0
412,1543.57,0.1,1953000.0,AAA,1s.5s,3S,1.0,1s.6p,3P*,1.0,3.0,3.0
413,1543.66,0.1,1953000.0,AAA,1s.5s,3S,1.0,1s.6p,3P*,0.0,3.0,1.0
414,1696.94,0.1,8.4423,AAA,1s.5s,1S,0.0,1s.6d,1D,2.0,1.0,5.0
415,1710.0,3.0,2426800.0,AAA,1s.5s,1S,0.0,1s.6p,1P*,1.0,1.0,3.0
416,1739.59,0.1,560.2,AA,1s.5p,3P*,1.0,1s.6d,1D,2.0,3.0,5.0
417,1739.79,0.1,225.1,AA,1s.5p,3P*,2.0,1s.6d,1D,2.0,5.0,5.0
418,1741.58,0.1,6156100.0,AAA,1s.5p,3P*,2.0,1s.6d,3D,3.0,5.0,7.0
419,1741.58,0.1,3420000.0,AAA,1s.5p,3P*,0.0,1s.6d,3D,1.0,1.0,3.0
420,1741.58,0.1,4616500.0,AAA,1s.5p,3P*,1.0,1s.6d,3D,2.0,3.0,5.0
421,1741.7,0.1,2565000.0,AAA,1s.5p,3P*,1.0,1s.6d,3D,1.0,3.0,3.0
422,1741.78,0.1,1538800.0,AAA,1s.5p,3P*,2.0,1s.6d,3D,2.0,5.0,5.0
423,1741.9,0.1,171000.0,AAA,1s.5p,3P*,2.0,1s.6d,3D,1.0,5.0,3.0
424,1857.91,0.1,1761000.0,AA,1s.5d,3D,2.0,1s.6f,1F*,3.0,5.0,7.0
425,1858.14,0.1,233300.0,AA,1s.5d,3D,3.0,1s.6f,1F*,3.0,7.0,7.0
426,1858.14,0.1,9701200.0,AAA,1s.5d,3D,1.0,1s.6f,3F*,2.0,3.0,5.0
427,1858.27,0.1,8505300.0,AAA,1s.5d,3D,2.0,1s.6f,3F*,3.0,5.0,7.0
428,1858.27,0.1,1796200.0,AAA,1s.5d,3D,2.0,1s.6f,3F*,2.0,5.0,5.0
429,1858.5,0.1,1049900.0,AAA,1s.5d,3D,3.0,1s.6f,3F*,3.0,7.0,7.0
430,1858.5,0.1,11549000.0,AAA,1s.5d,3D,3.0,1s.6f,3F*,4.0,7.0,9.0
431,1858.5,0.1,51329.0,AAA,1s.5d,3D,3.0,1s.6f,3F*,2.0,7.0,5.0
432,1861.49,0.1,9570600.0,AAA,1s.5d,1D,2.0,1s.6f,1F*,3.0,5.0,7.0
433,1861.85,0.1,290.1,AA,1s.5d,1D,2.0,1s.6f,3F*,2.0,5.0,5.0
434,1861.85,0.1,1998000.0,AA,1s.5d,1D,2.0,1s.6f,3F*,3.0,5.0,7.0
435,1864.83,0.1,132000.0,AA,1s.5f,3F*,3.0,1s.6d,1D,2.0,7.0,5.0
436,1865.18,0.1,500190.0,AAA,1s.5f,1F*,3.0,1s.6d,1D,2.0,7.0,5.0
437,1866.89,0.1,39841.0,AAA,1s.5f,3F*,3.0,1s.6d,3D,3.0,7.0,7.0
438,1866.89,0.1,589640.0,AAA,1s.5f,3F*,4.0,1s.6d,3D,3.0,9.0,7.0
439,1866.89,0.1,1455.9,AAA,1s.5f,3F*,2.0,1s.6d,3D,3.0,5.0,7.0
440,1867.12,0.1,71326.0,AAA,1s.5f,3F*,2.0,1s.6d,3D,2.0,5.0,5.0
441,1867.12,0.1,452150.0,AAA,1s.5f,3F*,3.0,1s.6d,3D,2.0,7.0,5.0
442,1867.24,0.1,11110.0,AA,1s.5f,1F*,3.0,1s.6d,3D,3.0,7.0,7.0
443,1867.26,0.1,642040.0,AAA,1s.5f,3F*,2.0,1s.6d,3D,1.0,5.0,3.0
444,1867.47,0.1,118500.0,AA,1s.5f,1F*,3.0,1s.6d,3D,2.0,7.0,5.0
445,1876.0,4.0,186.9,AA,1s.5d,3D,2.0,1s.6p,1P*,1.0,5.0,3.0
446,1879.0,4.0,1330700.0,AAA,1s.5d,1D,2.0,1s.6p,1P*,1.0,5.0,3.0
447,1905.63,0.1,7466100.0,AAA,1s.5p,1P*,1.0,1s.6d,1D,2.0,3.0,5.0
448,1908.02,0.1,994.7,AA,1s.5p,1P*,1.0,1s.6d,3D,2.0,3.0,5.0
449,1923.0,4.0,6.8769,AAA,1s.5p,1P*,1.0,1s.6p,1P*,1.0,3.0,3.0
450,1938.1,0.1,23355.0,AAA,1s.5d,3D,1.0,1s.6p,3P*,2.0,3.0,5.0
451,1938.24,0.1,350270.0,AAA,1s.5d,3D,2.0,1s.6p,3P*,2.0,5.0,5.0
452,1938.35,0.1,583880.0,AAA,1s.5d,3D,1.0,1s.6p,3P*,1.0,3.0,3.0
453,1938.49,0.1,2335500.0,AAA,1s.5d,3D,1.0,1s.6p,3P*,0.0,3.0,1.0
454,1938.49,0.1,1961900.0,AAA,1s.5d,3D,3.0,1s.6p,3P*,2.0,7.0,5.0
455,1938.5,0.1,1751400.0,AAA,1s.5d,3D,2.0,1s.6p,3P*,1.0,5.0,3.0
456,1942.14,0.1,56.53,AA,1s.5d,1D,2.0,1s.6p,3P*,2.0,5.0,5.0
457,1942.39,0.1,256.8,AA,1s.5d,1D,2.0,1s.6p,3P*,1.0,5.0,3.0
458,1973.9,0.1,7.5929,AAA,1s.5d,1D,2.0,1s.6s,1S,0.0,5.0,1.0
459,2004.69,0.1,1011200.0,AAA,1s.5p,3P*,0.0,1s.6s,3S,1.0,1.0,3.0
460,2004.84,0.1,3033600.0,AAA,1s.5p,3P*,1.0,1s.6s,3S,1.0,3.0,3.0
461,2005.11,0.1,5056000.0,AAA,1s.5p,3P*,2.0,1s.6s,3S,1.0,5.0,3.0
462,2021.99,0.1,7290000.0,AAA,1s.5p,1P*,1.0,1s.6s,1S,0.0,3.0,1.0
463,2106.21,0.1,2566400.0,AAA,1s.3s,3S,1.0,1s.3p,3P*,0.0,3.0,1.0
464,2106.61,0.1,2566400.0,AAA,1s.3s,3S,1.0,1s.3p,3P*,2.0,3.0,5.0
465,2107.08,0.1,2566400.0,AAA,1s.3s,3S,1.0,1s.3p,3P*,1.0,3.0,3.0
466,2893.28,0.1,192.2,AA,1s.6p,3P*,1.0,1s.7d,1D,2.0,3.0,5.0
467,2893.84,0.1,77.94,AA,1s.6p,3P*,2.0,1s.7d,1D,2.0,5.0,5.0
468,2897.11,0.1,2266400.0,AAA,1s.6p,3P*,2.0,1s.7d,3D,3.0,5.0,7.0
469,2897.11,0.1,1259100.0,AAA,1s.6p,3P*,0.0,1s.7d,3D,1.0,1.0,3.0
470,2897.11,0.1,1699700.0,AAA,1s.6p,3P*,1.0,1s.7d,3D,2.0,3.0,5.0
471,2897.43,0.1,944330.0,AAA,1s.6p,3P*,1.0,1s.7d,3D,1.0,3.0,3.0
472,2897.67,0.1,566510.0,AAA,1s.6p,3P*,2.0,1s.7d,3D,2.0,5.0,5.0
473,2898.0,0.1,62955.0,AAA,1s.6p,3P*,2.0,1s.7d,3D,1.0,5.0,3.0
474,2926.0,9.0,949940.0,AAA,1s.6s,1S,0.0,1s.7p,1P*,1.0,1.0,3.0
475,3046.0,9.0,2850700.0,AAA,1s.6p,1P*,1.0,1s.7d,1D,2.0,3.0,5.0
476,3050.0,9.0,356.6,AA,1s.6p,1P*,1.0,1s.7d,3D,2.0,3.0,5.0
477,3081.08,0.1,562200.0,AA,1s.6d,3D,2.0,1s.7f,1F*,3.0,5.0,7.0
478,3081.71,0.1,74580.0,AA,1s.6d,3D,3.0,1s.7f,1F*,3.0,7.0,7.0
479,3081.8,1.0,3473300.0,AAA,1s.6d,3D,1.0,1s.7f,3F*,2.0,3.0,5.0
480,3082.2,1.0,643130.0,AAA,1s.6d,3D,2.0,1s.7f,3F*,2.0,5.0,5.0
481,3082.2,1.0,3113400.0,AAA,1s.6d,3D,2.0,1s.7f,3F*,3.0,5.0,7.0
482,3082.8,1.0,18377.0,AAA,1s.6d,3D,3.0,1s.7f,3F*,2.0,7.0,5.0
483,3082.8,1.0,384860.0,AAA,1s.6d,3D,3.0,1s.7f,3F*,3.0,7.0,7.0
484,3082.8,1.0,4135000.0,AAA,1s.6d,3D,3.0,1s.7f,3F*,4.0,7.0,9.0
485,3087.34,0.1,3507800.0,AAA,1s.6d,1D,2.0,1s.7f,1F*,3.0,5.0,7.0
486,3088.4,1.0,93.29,AA,1s.6d,1D,2.0,1s.7f,3F*,2.0,5.0,5.0
487,3088.4,1.0,638800.0,AA,1s.6d,1D,2.0,1s.7f,3F*,3.0,5.0,7.0
488,3092.54,0.1,70710.0,AA,1s.6f,3F*,3.0,1s.7d,1D,2.0,7.0,5.0
489,3093.54,0.1,337190.0,AAA,1s.6f,1F*,3.0,1s.7d,1D,2.0,7.0,5.0
490,3096.28,0.1,26881.0,AAA,1s.6f,3F*,3.0,1s.7d,3D,3.0,7.0,7.0
491,3096.28,0.1,380180.0,AAA,1s.6f,3F*,4.0,1s.7d,3D,3.0,9.0,7.0
492,3096.28,0.1,938.72,AAA,1s.6f,3F*,2.0,1s.7d,3D,3.0,5.0,7.0
493,3096.91,0.1,45990.0,AAA,1s.6f,3F*,2.0,1s.7d,3D,2.0,5.0,5.0
494,3096.91,0.1,304520.0,AAA,1s.6f,3F*,3.0,1s.7d,3D,2.0,7.0,5.0
495,3097.29,0.1,5974.0,AA,1s.6f,1F*,3.0,1s.7d,3D,3.0,7.0,7.0
496,3097.29,0.1,413980.0,AAA,1s.6f,3F*,2.0,1s.7d,3D,1.0,5.0,3.0
497,3097.92,0.1,63460.0,AA,1s.6f,1F*,3.0,1s.7d,3D,2.0,7.0,5.0
498,3203.0,10.0,89.57,AA,1s.6d,3D,2.0,1s.7p,1P*,1.0,5.0,3.0
499,3210.0,10.0,714280.0,AAA,1s.6d,1D,2.0,1s.7p,1P*,1.0,5.0,3.0
500,3232.0,15.0,3370500.0,AAA,1s.6p,1P*,1.0,1s.7s,1S,0.0,3.0,1.0
501,3353.96,0.1,460010.0,AAA,1s.6p,3P*,0.0,1s.7s,3S,1.0,1.0,3.0
502,3354.39,0.1,1380100.0,AAA,1s.6p,3P*,1.0,1s.7s,3S,1.0,3.0,3.0
503,3355.14,0.1,2300100.0,AAA,1s.6p,3P*,2.0,1s.7s,3S,1.0,5.0,3.0
504,3361.41,0.1,712740.0,AAA,1s.3s,1S,0.0,1s.3p,1P*,1.0,1.0,3.0
