,ritz_wl_vac(nm),Aki(s^-1),Acc,conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k
46,109.826,59100000.0,C,2s2.2p3,2D*,3/2,2s2.2p2.(3P).4d,2F,5/2,4.0,6.0
47,110.6549,3040000.0,C,2s2.2p3,2P*,1/2,2s2.2p2.(1D).4s,2D,3/2,2.0,4.0
48,110.6553,739000.0,C,2s2.2p3,2P*,3/2,2s2.2p2.(1D).4s,2D,3/2,4.0,4.0
49,110.6553,3520000.0,C+,2s2.2p3,2P*,3/2,2s2.2p2.(1D).4s,2D,5/2,4.0,6.0
50,113.4165,151000000.0,B,2s2.2p3,4S*,3/2,2s.2p4,4P,1/2,4.0,2.0
51,113.4415,149000000.0,B,2s2.2p3,4S*,3/2,2s.2p4,4P,3/2,4.0,4.0
52,113.498,144000000.0,B,2s2.2p3,4S*,3/2,2s.2p4,4P,5/2,4.0,6.0
53,115.982,49400.0,A,2s2.2p3,4S*,3/2,2s2.2p2.(3P).3s,2P,3/2,4.0,4.0
54,116.094,27200.0,A,2s2.2p3,4S*,3/2,2s2.2p2.(3P).3s,2P,1/2,4.0,2.0
55,116.3884,32500000.0,B,2s2.2p3,2D*,5/2,2s2.2p2.(3P).3d,2D,5/2,6.0,6.0
56,116.4002,253000.0,B,2s2.2p3,2D*,3/2,2s2.2p2.(3P).3d,2D,5/2,4.0,6.0
57,116.4206,2980000.0,B,2s2.2p3,2D*,5/2,2s2.2p2.(3P).3d,2D,3/2,6.0,4.0
58,116.4325,28200000.0,B,2s2.2p3,2D*,3/2,2s2.2p2.(3P).3d,2D,3/2,4.0,4.0
59,116.559,1690000.0,B,2s2.2p3,2D*,5/2,2s2.2p2.(3P).3d,4D,7/2,6.0,8.0
60,116.572,83100.0,B,2s2.2p3,2D*,5/2,2s2.2p2.(3P).3d,4D,5/2,6.0,6.0
61,116.584,199000.0,B,2s2.2p3,2D*,3/2,2s2.2p2.(3P).3d,4D,5/2,4.0,6.0
62,116.588,24300.0,B,2s2.2p3,2D*,5/2,2s2.2p2.(3P).3d,4D,3/2,6.0,4.0
63,116.6,67900.0,B,2s2.2p3,2D*,3/2,2s2.2p2.(3P).3d,4D,3/2,4.0,4.0
64,116.616,8400.0,C,2s2.2p3,2D*,3/2,2s2.2p2.(3P).3d,4D,1/2,4.0,2.0
65,116.7448,110000000.0,A,2s2.2p3,2D*,5/2,2s2.2p2.(3P).3d,2F,7/2,6.0,8.0
66,116.774,11700.0,C,2s2.2p3,2D*,5/2,2s2.2p2.(3P).3d,4P,3/2,6.0,4.0
67,116.786,70300.0,B+,2s2.2p3,2D*,3/2,2s2.2p2.(3P).3d,4P,3/2,4.0,4.0
68,116.822,1300000.0,B+,2s2.2p3,2D*,5/2,2s2.2p2.(3P).3d,4P,5/2,6.0,6.0
69,116.8334,12400000.0,B+,2s2.2p3,2D*,3/2,2s2.2p2.(3P).3d,4P,5/2,4.0,6.0
70,116.8417,3380000.0,A,2s2.2p3,2D*,5/2,2s2.2p2.(3P).3d,2F,5/2,6.0,6.0
71,116.8536,93200000.0,A,2s2.2p3,2D*,3/2,2s2.2p2.(3P).3d,2F,5/2,4.0,6.0
72,116.969,2790000.0,B+,2s2.2p3,2D*,5/2,2s2.2p2.(3P).3d,4F,7/2,6.0,8.0
73,117.016,303000.0,B+,2s2.2p3,2D*,5/2,2s2.2p2.(3P).3d,4F,5/2,6.0,6.0
74,117.028,3060000.0,B+,2s2.2p3,2D*,3/2,2s2.2p2.(3P).3d,4F,5/2,4.0,6.0
75,117.042,49100.0,C,2s2.2p3,2D*,5/2,2s2.2p2.(3P).3d,4F,3/2,6.0,4.0
76,117.054,111000.0,B+,2s2.2p3,2D*,3/2,2s2.2p2.(3P).3d,4F,3/2,4.0,4.0
77,117.0674,5860000.0,C+,2s2.2p3,2D*,3/2,2s2.2p2.(3P).3d,2P,1/2,4.0,2.0
78,117.1084,12500000.0,C+,2s2.2p3,2D*,5/2,2s2.2p2.(3P).3d,2P,3/2,6.0,4.0
79,117.1203,393000.0,C+,2s2.2p3,2D*,3/2,2s2.2p2.(3P).3d,2P,3/2,4.0,4.0
80,117.651,85200000.0,B+,2s2.2p3,2D*,5/2,2s2.2p2.(3P).4s,2P,3/2,6.0,4.0
81,117.663,9910000.0,B+,2s2.2p3,2D*,3/2,2s2.2p2.(3P).4s,2P,3/2,4.0,4.0
82,117.7695,103000000.0,B+,2s2.2p3,2D*,3/2,2s2.2p2.(3P).4s,2P,1/2,4.0,2.0
83,118.328,1880.0,C,2s2.2p3,2D*,5/2,2s2.2p2.(3P).4s,4P,5/2,6.0,6.0
84,118.34,216.0,C,2s2.2p3,2D*,3/2,2s2.2p2.(3P).4s,4P,5/2,4.0,6.0
85,118.424,245000.0,B,2s2.2p3,2D*,5/2,2s2.2p2.(3P).4s,4P,3/2,6.0,4.0
86,118.436,33400.0,B,2s2.2p3,2D*,3/2,2s2.2p2.(3P).4s,4P,3/2,4.0,4.0
87,118.498,178000.0,B,2s2.2p3,2D*,3/2,2s2.2p2.(3P).4s,4P,1/2,4.0,2.0
88,118.8969,24800000.0,C,2s2.2p3,2P*,3/2,2s2.2p2.(3P).5d,2D,5/2,4.0,6.0
89,118.9228,20700000.0,C,2s2.2p3,2P*,1/2,2s2.2p2.(3P).5d,2D,3/2,2.0,4.0
90,118.9234,4130000.0,C,2s2.2p3,2P*,3/2,2s2.2p2.(3P).5d,2D,3/2,4.0,4.0
91,119.955,407000000.0,A,2s2.2p3,4S*,3/2,2s2.2p2.(3P).3s,4P,5/2,4.0,6.0
92,120.0223,403000000.0,A,2s2.2p3,4S*,3/2,2s2.2p2.(3P).3s,4P,3/2,4.0,4.0
93,120.071,400000000.0,A,2s2.2p3,4S*,3/2,2s2.2p2.(3P).3s,4P,1/2,4.0,2.0
94,122.5026,44100000.0,C,2s2.2p3,2P*,3/2,2s2.2p2.(3P).4d,2D,5/2,4.0,6.0
95,122.5368,36700000.0,C,2s2.2p3,2P*,1/2,2s2.2p2.(3P).4d,2D,3/2,2.0,4.0
96,122.5374,7340000.0,C,2s2.2p3,2P*,3/2,2s2.2p2.(3P).4d,2D,3/2,4.0,4.0
97,124.3171,33300000.0,A,2s2.2p3,2D*,5/2,2s2.2p2.(1D).3s,2D,3/2,6.0,4.0
98,124.3179,322000000.0,A,2s2.2p3,2D*,5/2,2s2.2p2.(1D).3s,2D,5/2,6.0,6.0
99,124.3306,310000000.0,A,2s2.2p3,2D*,3/2,2s2.2p2.(1D).3s,2D,3/2,4.0,4.0
100,124.3313,23600000.0,A,2s2.2p3,2D*,3/2,2s2.2p2.(1D).3s,2D,5/2,4.0,6.0
101,131.054,76800000.0,B,2s2.2p3,2P*,3/2,2s2.2p2.(3P).3d,2D,5/2,4.0,6.0
102,131.0943,60500000.0,B,2s2.2p3,2P*,1/2,2s2.2p2.(3P).3d,2D,3/2,2.0,4.0
103,131.095,17500000.0,B,2s2.2p3,2P*,3/2,2s2.2p2.(3P).3d,2D,3/2,4.0,4.0
104,131.287,55300.0,B,2s2.2p3,2P*,3/2,2s2.2p2.(3P).3d,4D,5/2,4.0,6.0
105,131.307,279000.0,B,2s2.2p3,2P*,1/2,2s2.2p2.(3P).3d,4D,3/2,2.0,4.0
106,131.308,7660.0,B,2s2.2p3,2P*,3/2,2s2.2p2.(3P).3d,4D,3/2,4.0,4.0
107,131.328,237000.0,B,2s2.2p3,2P*,1/2,2s2.2p2.(3P).3d,4D,1/2,2.0,2.0
108,131.328,115000.0,B,2s2.2p3,2P*,3/2,2s2.2p2.(3P).3d,4D,1/2,4.0,2.0
109,131.497,114000.0,B,2s2.2p3,2P*,1/2,2s2.2p2.(3P).3d,4P,1/2,2.0,2.0
110,131.498,68300.0,B,2s2.2p3,2P*,3/2,2s2.2p2.(3P).3d,4P,1/2,4.0,2.0
111,131.543,365000.0,B,2s2.2p3,2P*,1/2,2s2.2p2.(3P).3d,4P,3/2,2.0,4.0
112,131.544,74000.0,B,2s2.2p3,2P*,3/2,2s2.2p2.(3P).3d,4P,3/2,4.0,4.0
113,131.6035,106000.0,B,2s2.2p3,2P*,3/2,2s2.2p2.(3P).3d,4P,5/2,4.0,6.0
114,131.6291,1120000.0,B,2s2.2p3,2P*,3/2,2s2.2p2.(3P).3d,2F,5/2,4.0,6.0
115,131.85,13600.0,B+,2s2.2p3,2P*,3/2,2s2.2p2.(3P).3d,4F,5/2,4.0,6.0
116,131.882,1450.0,C,2s2.2p3,2P*,1/2,2s2.2p2.(3P).3d,4F,3/2,2.0,4.0
117,131.883,1000000.0,B+,2s2.2p3,2P*,3/2,2s2.2p2.(3P).3d,4F,3/2,4.0,4.0
118,131.8998,45900000.0,B+,2s2.2p3,2P*,1/2,2s2.2p2.(3P).3d,2P,1/2,2.0,2.0
119,131.9005,22800000.0,B+,2s2.2p3,2P*,3/2,2s2.2p2.(3P).3d,2P,1/2,4.0,2.0
120,131.9669,17000000.0,B+,2s2.2p3,2P*,1/2,2s2.2p2.(3P).3d,2P,3/2,2.0,4.0
121,131.9676,57600000.0,B+,2s2.2p3,2P*,3/2,2s2.2p2.(3P).3d,2P,3/2,4.0,4.0
122,132.6564,972000.0,B,2s2.2p3,2P*,1/2,2s2.2p2.(3P).4s,2P,3/2,2.0,4.0
123,132.6571,6710000.0,B,2s2.2p3,2P*,3/2,2s2.2p2.(3P).4s,2P,3/2,4.0,4.0
124,132.7917,9470000.0,B,2s2.2p3,2P*,1/2,2s2.2p2.(3P).4s,2P,1/2,2.0,2.0
125,132.7924,4430000.0,B,2s2.2p3,2P*,3/2,2s2.2p2.(3P).4s,2P,1/2,4.0,2.0
126,133.518,325.0,B,2s2.2p3,2P*,3/2,2s2.2p2.(3P).4s,4P,5/2,4.0,6.0
127,133.639,10200.0,B,2s2.2p3,2P*,1/2,2s2.2p2.(3P).4s,4P,3/2,2.0,4.0
128,133.64,59300.0,B,2s2.2p3,2P*,3/2,2s2.2p2.(3P).4s,4P,3/2,4.0,4.0
129,133.719,31600.0,B,2s2.2p3,2P*,1/2,2s2.2p2.(3P).4s,4P,1/2,2.0,2.0
130,133.72,12200.0,B,2s2.2p3,2P*,3/2,2s2.2p2.(3P).4s,4P,1/2,4.0,2.0
131,141.1931,44600000.0,A,2s2.2p3,2P*,1/2,2s2.2p2.(1D).3s,2D,3/2,2.0,4.0
132,141.1939,10100000.0,A,2s2.2p3,2P*,3/2,2s2.2p2.(1D).3s,2D,3/2,4.0,4.0
133,141.1948,53400000.0,A,2s2.2p3,2P*,3/2,2s2.2p2.(1D).3s,2D,5/2,4.0,6.0
134,149.2625,311000000.0,B+,2s2.2p3,2D*,5/2,2s2.2p2.(3P).3s,2P,3/2,6.0,4.0
135,149.282,32600000.0,B+,2s2.2p3,2D*,3/2,2s2.2p2.(3P).3s,2P,3/2,4.0,4.0
136,149.4675,346000000.0,B+,2s2.2p3,2D*,3/2,2s2.2p2.(3P).3s,2P,1/2,4.0,2.0
137,174.2719,21200000.0,B,2s2.2p3,2P*,1/2,2s2.2p2.(3P).3s,2P,3/2,2.0,4.0
138,174.2731,105000000.0,B,2s2.2p3,2P*,3/2,2s2.2p2.(3P).3s,2P,3/2,4.0,4.0
139,174.5249,83500000.0,B,2s2.2p3,2P*,1/2,2s2.2p2.(3P).3s,2P,1/2,2.0,2.0
140,174.526,40100000.0,B,2s2.2p3,2P*,3/2,2s2.2p2.(3P).3s,2P,1/2,4.0,2.0
141,381.9352,895000.0,C+,2s2.2p2.(3P).3s,2P,1/2,2s2.2p2.(1D).3p,2P*,3/2,2.0,4.0
142,382.3119,3700000.0,C+,2s2.2p2.(3P).3s,2P,1/2,2s2.2p2.(1D).3p,2P*,1/2,2.0,2.0
143,383.1521,4670000.0,C+,2s2.2p2.(3P).3s,2P,3/2,2s2.2p2.(1D).3p,2P*,3/2,4.0,4.0
144,383.5312,1890000.0,C+,2s2.2p2.(3P).3s,2P,3/2,2s2.2p2.(1D).3p,2P*,1/2,4.0,2.0
145,388.8673,2090000.0,C,2s2.2p2.(3P).3s,2P,1/2,2s2.2p2.(3P).5p,2D*,3/2,2.0,4.0
146,389.3308,2500000.0,C,2s2.2p2.(3P).3s,2P,3/2,2s2.2p2.(3P).5p,2D*,5/2,4.0,6.0
147,390.1289,414000.0,C,2s2.2p2.(3P).3s,2P,3/2,2s2.2p2.(3P).5p,2D*,3/2,4.0,4.0
148,401.2269,575000.0,C,2s2.2p2.(3P).3s,2P,1/2,2s2.2p2.(3P).5p,2S*,1/2,2.0,2.0
149,402.5701,1140000.0,C,2s2.2p2.(3P).3s,2P,3/2,2s2.2p2.(3P).5p,2S*,1/2,4.0,2.0
150,409.621,80500.0,C+,2s2.2p2.(3P).3p,2D*,3/2,2s.2p4,2D,5/2,4.0,6.0
151,410.11,3480000.0,C+,2s2.2p2.(3P).3s,2P,1/2,2s2.2p2.(1D).3p,2D*,3/2,2.0,4.0
152,410.906,1230000.0,C+,2s2.2p2.(3P).3p,2D*,5/2,2s.2p4,2D,5/2,6.0,6.0
153,411.1108,3900000.0,C+,2s2.2p2.(3P).3s,2P,3/2,2s2.2p2.(1D).3p,2D*,5/2,4.0,6.0
154,411.5135,662000.0,C+,2s2.2p2.(3P).3s,2P,3/2,2s2.2p2.(1D).3p,2D*,3/2,4.0,4.0
155,413.8807,280000.0,C+,2s2.2p2.(3P).3s,4P,1/2,2s2.2p2.(3P).4p,4S*,3/2,2.0,4.0
156,414.4598,609000.0,C+,2s2.2p2.(3P).3s,4P,3/2,2s2.2p2.(3P).4p,4S*,3/2,4.0,4.0
157,415.2651,1010000.0,C+,2s2.2p2.(3P).3s,4P,5/2,2s2.2p2.(3P).4p,4S*,3/2,6.0,4.0
158,425.106,2590000.0,C,2s2.2p2.(3P).3p,2D*,3/2,2s2.2p2.(1D).3d,2P,1/2,4.0,2.0
159,425.135,224000.0,C,2s2.2p2.(3P).3p,2D*,3/2,2s2.2p2.(1D).3d,2P,3/2,4.0,4.0
160,426.52,2260000.0,C,2s2.2p2.(3P).3p,2D*,5/2,2s2.2p2.(1D).3d,2P,3/2,6.0,4.0
161,427.448,828000.0,C+,2s2.2p2.(3P).3p,2P*,3/2,2s.2p4,2D,5/2,4.0,6.0
162,427.933,5010000.0,C+,2s2.2p2.(3P).3p,2D*,3/2,2s2.2p2.(1D).3d,2D,3/2,4.0,4.0
163,428.038,361000.0,C+,2s2.2p2.(3P).3p,2D*,3/2,2s2.2p2.(1D).3d,2D,5/2,4.0,6.0
164,429.337,557000.0,C+,2s2.2p2.(3P).3p,2D*,5/2,2s2.2p2.(1D).3d,2D,3/2,6.0,4.0
165,429.442,5210000.0,C+,2s2.2p2.(3P).3p,2D*,5/2,2s2.2p2.(1D).3d,2D,5/2,6.0,6.0
166,435.752,5100000.0,C+,2s2.2p2.(3P).3p,2D*,5/2,2s2.2p2.(1D).3d,2F,7/2,6.0,8.0
167,438.677,884000.0,C,2s2.2p2.(3P).3p,2P*,1/2,2s2.2p2.(1D).3d,2S,1/2,2.0,2.0
168,439.364,1760000.0,C,2s2.2p2.(3P).3p,2P*,3/2,2s2.2p2.(1D).3d,2S,1/2,4.0,2.0
169,443.636,2990000.0,C,2s2.2p2.(3P).3p,2P*,1/2,2s2.2p2.(1D).3d,2P,1/2,2.0,2.0
170,443.667,751000.0,C,2s2.2p2.(3P).3p,2P*,1/2,2s2.2p2.(1D).3d,2P,3/2,2.0,4.0
171,444.339,1410000.0,C,2s2.2p2.(3P).3p,2P*,3/2,2s2.2p2.(1D).3d,2P,1/2,4.0,2.0
172,444.37,3810000.0,C,2s2.2p2.(3P).3p,2P*,3/2,2s2.2p2.(1D).3d,2P,3/2,4.0,4.0
173,446.715,20400.0,C,2s2.2p2.(3P).3p,2P*,1/2,2s2.2p2.(1D).3d,2D,3/2,2.0,4.0
174,447.542,27600.0,C,2s2.2p2.(3P).3p,2P*,3/2,2s2.2p2.(1D).3d,2D,5/2,4.0,6.0
175,465.3125,240000.0,C+,2s2.2p2.(3P).3s,2P,1/2,2s2.2p2.(3P).4p,2P*,3/2,2.0,4.0
176,466.1761,672000.0,C+,2s2.2p2.(3P).3s,2P,1/2,2s2.2p2.(3P).4p,2P*,1/2,2.0,2.0
177,466.422,1510000.0,C+,2s2.2p2.(3P).3p,2P*,1/2,2s2.2p2.(1D).4s,2D,3/2,2.0,4.0
178,467.1201,749000.0,C+,2s2.2p2.(3P).3s,2P,3/2,2s2.2p2.(3P).4p,2P*,3/2,4.0,4.0
179,467.199,302000.0,C+,2s2.2p2.(3P).3p,2P*,3/2,2s2.2p2.(1D).4s,2D,3/2,4.0,4.0
180,467.199,1800000.0,C+,2s2.2p2.(3P).3p,2P*,3/2,2s2.2p2.(1D).4s,2D,5/2,4.0,6.0
181,467.9904,269000.0,C+,2s2.2p2.(3P).3s,2P,3/2,2s2.2p2.(3P).4p,2P*,1/2,4.0,2.0
182,491.6312,808000.0,B,2s2.2p2.(3P).3s,2P,1/2,2s2.2p2.(3P).4p,2S*,1/2,2.0,2.0
183,493.6494,1760000.0,B,2s2.2p2.(3P).3s,2P,3/2,2s2.2p2.(3P).4p,2S*,1/2,4.0,2.0
184,519.9349,4.34e-06,B,2s2.2p3,4S*,3/2,2s2.2p3,2D*,3/2,4.0,4.0
185,519.9349,1.6e-05,B,2s2.2p3,4S*,3/2,2s2.2p3,2D*,3/2,4.0,4.0
186,520.1705,9.71e-07,B,2s2.2p3,4S*,3/2,2s2.2p3,2D*,5/2,4.0,6.0
187,520.1705,6.59e-06,B,2s2.2p3,4S*,3/2,2s2.2p3,2D*,5/2,4.0,6.0
188,528.2673,245000.0,C,2s.2p4,4P,5/2,2s2.2p2.(3P).4p,4P*,5/2,6.0,6.0
189,551.3227,129000.0,C,2s2.2p2.(3P).3p,4D*,1/2,2s2.2p2.(3P).5d,4D,3/2,2.0,4.0
190,551.462,257000.0,C,2s2.2p2.(3P).3p,4D*,1/2,2s2.2p2.(3P).5d,4D,1/2,2.0,2.0
191,551.9635,120000.0,C,2s2.2p2.(3P).3p,4D*,3/2,2s2.2p2.(3P).5d,4D,5/2,4.0,6.0
192,552.0108,205000.0,C,2s2.2p2.(3P).3p,4D*,3/2,2s2.2p2.(3P).5d,4D,3/2,4.0,4.0
193,552.15,256000.0,C,2s2.2p2.(3P).3p,4D*,3/2,2s2.2p2.(3P).5d,4D,1/2,4.0,2.0
194,553.0916,72600.0,C,2s2.2p2.(3P).3p,4D*,5/2,2s2.2p2.(3P).5d,4D,7/2,6.0,8.0
195,553.1053,292000.0,C,2s2.2p2.(3P).3p,4D*,5/2,2s2.2p2.(3P).5d,4D,5/2,6.0,6.0
196,553.1528,178000.0,C,2s2.2p2.(3P).3p,4D*,5/2,2s2.2p2.(3P).5d,4D,3/2,6.0,4.0
197,554.654,433000.0,C,2s2.2p2.(3P).3p,4D*,7/2,2s2.2p2.(3P).5d,4D,7/2,8.0,8.0
198,554.6678,95900.0,C,2s2.2p2.(3P).3p,4D*,7/2,2s2.2p2.(3P).5d,4D,5/2,8.0,6.0
199,555.8926,994000.0,C,2s2.2p2.(3P).3p,4D*,1/2,2s2.2p2.(3P).5d,4F,3/2,2.0,4.0
200,556.1881,1420000.0,C,2s2.2p2.(3P).3p,4D*,7/2,2s2.2p2.(3P).5d,4F,9/2,8.0,10.0
201,556.5811,1210000.0,C,2s2.2p2.(3P).3p,4D*,5/2,2s2.2p2.(3P).5d,4F,7/2,6.0,8.0
202,556.5811,1060000.0,C,2s2.2p2.(3P).3p,4D*,3/2,2s2.2p2.(3P).5d,4F,5/2,4.0,6.0
203,556.5922,396000.0,C,2s2.2p2.(3P).3p,4D*,3/2,2s2.2p2.(3P).5d,4F,3/2,4.0,4.0
204,557.7421,342000.0,C,2s2.2p2.(3P).3p,4D*,5/2,2s2.2p2.(3P).5d,4F,5/2,6.0,6.0
205,558.1633,200000.0,C,2s2.2p2.(3P).3p,4D*,7/2,2s2.2p2.(3P).5d,4F,7/2,8.0,8.0
206,573.5995,447000.0,C,2s2.2p2.(3P).3p,4P*,1/2,2s2.2p2.(3P).5d,4D,3/2,2.0,4.0
207,573.75,894000.0,C,2s2.2p2.(3P).3p,4P*,1/2,2s2.2p2.(3P).5d,4D,1/2,2.0,2.0
208,574.1537,749000.0,C,2s2.2p2.(3P).3p,4P*,3/2,2s2.2p2.(3P).5d,4D,5/2,4.0,6.0
209,574.2049,571000.0,C,2s2.2p2.(3P).3p,4P*,3/2,2s2.2p2.(3P).5d,4D,3/2,4.0,4.0
210,574.356,178000.0,C,2s2.2p2.(3P).3p,4P*,3/2,2s2.2p2.(3P).5d,4D,1/2,4.0,2.0
211,575.4095,1060000.0,C,2s2.2p2.(3P).3p,4P*,5/2,2s2.2p2.(3P).5d,4D,7/2,6.0,8.0
212,575.4243,319000.0,C,2s2.2p2.(3P).3p,4P*,5/2,2s2.2p2.(3P).5d,4D,5/2,6.0,6.0
213,575.4758,53100.0,C,2s2.2p2.(3P).3p,4P*,5/2,2s2.2p2.(3P).5d,4D,3/2,6.0,4.0
214,600.1092,3640000.0,C+,2s2.2p2.(3P).3p,2S*,1/2,2s2.2p2.(3P).4d,2P,1/2,2.0,2.0
215,601.0137,3580000.0,C+,2s2.2p2.(3P).3p,2S*,1/2,2s2.2p2.(3P).4d,2P,3/2,2.0,4.0
216,619.6027,121000.0,C,2s2.2p2.(3P).3p,2D*,3/2,2s2.2p2.(3P).5d,2D,3/2,4.0,4.0
217,621.8225,125000.0,C,2s2.2p2.(3P).3p,2D*,5/2,2s2.2p2.(3P).5d,2D,5/2,6.0,6.0
218,623.9398,281000.0,C,2s2.2p2.(3P).3p,2D*,5/2,2s2.2p2.(3P).5d,2F,7/2,6.0,8.0
219,624.0313,262000.0,C,2s2.2p2.(3P).3p,2D*,3/2,2s2.2p2.(3P).5d,2F,5/2,4.0,6.0
220,627.0195,18500.0,C,2s2.2p2.(3P).3p,2D*,5/2,2s2.2p2.(3P).5d,2F,5/2,6.0,6.0
221,640.0171,395000.0,C,2s2.2p2.(3P).3p,4D*,1/2,2s2.2p2.(3P).4d,4D,3/2,2.0,4.0
