,ritz_wl_vac(nm),Aki(s^-1),Acc,conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k
0,27.0324,236000000.0,C+,1s2.2s2,1S,0.0,1s2.2s.8p,1P*,1.0,1.0,3.0
1,27.4051,335000000.0,B,1s2.2s2,1S,0.0,1s2.2s.7p,1P*,1.0,1.0,3.0
2,28.0026,467000000.0,B,1s2.2s2,1S,0.0,1s2.2s.6p,1P*,1.0,1.0,3.0
3,28.8423,87300000.0,C,1s2.2s2,1S,0.0,1s2.2p.(2P*).3d,1P*,1.0,1.0,3.0
4,29.1326,1180000000.0,B,1s2.2s2,1S,0.0,1s2.2s.5p,1P*,1.0,1.0,3.0
5,31.017,656000000.0,B,1s2.2s2,1S,0.0,1s2.2s.4p,1P*,1.0,1.0,3.0
6,31.4335,231000000.0,B,1s2.2s.2p,3P*,0.0,1s2.2s.8d,3D,1.0,1.0,3.0
7,31.4358,311000000.0,B,1s2.2s.2p,3P*,1.0,1s2.2s.8d,3D,2.0,3.0,5.0
8,31.4358,173000000.0,C+,1s2.2s.2p,3P*,1.0,1s2.2s.8d,3D,1.0,3.0,3.0
9,31.4414,415000000.0,B,1s2.2s.2p,3P*,2.0,1s2.2s.8d,3D,3.0,5.0,7.0
10,31.4414,104000000.0,C+,1s2.2s.2p,3P*,2.0,1s2.2s.8d,3D,2.0,5.0,5.0
11,31.9213,348000000.0,B,1s2.2s.2p,3P*,0.0,1s2.2s.7d,3D,1.0,1.0,3.0
12,31.9237,470000000.0,B,1s2.2s.2p,3P*,1.0,1s2.2s.7d,3D,2.0,3.0,5.0
13,31.9237,261000000.0,B,1s2.2s.2p,3P*,1.0,1s2.2s.7d,3D,1.0,3.0,3.0
14,31.9294,626000000.0,B,1s2.2s.2p,3P*,2.0,1s2.2s.7d,3D,3.0,5.0,7.0
15,31.9294,156000000.0,B,1s2.2s.2p,3P*,2.0,1s2.2s.7d,3D,2.0,5.0,5.0
16,32.1289,22200000.0,C,1s2.2s.2p,3P*,0.0,1s2.2s.7s,3S,1.0,1.0,3.0
17,32.1314,66500000.0,C,1s2.2s.2p,3P*,1.0,1s2.2s.7s,3S,1.0,3.0,3.0
18,32.1372,111000000.0,C+,1s2.2s.2p,3P*,2.0,1s2.2s.7s,3S,1.0,5.0,3.0
19,32.2574,966000000.0,B,1s2.2s2,1S,0.0,1s2.2p.(2P*).3s,1P*,1.0,1.0,3.0
