,ritz_wl_vac(nm),Aki(s^-1),Acc,conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k
31,459.7384,95000.0,B,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,1.0,3s2.3p5.(2P*<3/2>).5p,2[3/2],1.0,3.0,3.0
32,462.9737,38300.0,B+,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,1.0,3s2.3p5.(2P*<3/2>).5p,2[5/2],2.0,3.0,5.0
33,470.3632,109000.0,B,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,1.0,3s2.3p5.(2P*<3/2>).5p,2[1/2],1.0,3.0,3.0
34,483.8049,102000.0,C,3s2.3p5.(2P*<3/2>).4p,2[1/2],1.0,3s2.3p5.(2P*<3/2>).9s,2[3/2]*,2.0,3.0,5.0
35,515.2826,2390000.0,C,3s2.3p5.(2P*<3/2>).4p,2[1/2],1.0,3s2.3p5.(2P*<3/2>).6d,2[1/2]*,0.0,3.0,1.0
36,516.3722,1900000.0,C,3s2.3p5.(2P*<3/2>).4p,2[1/2],1.0,3s2.3p5.(2P*<3/2>).6d,2[1/2]*,1.0,3.0,3.0
37,518.9191,1380000.0,C,3s2.3p5.(2P*<3/2>).4p,2[1/2],1.0,3s2.3p5.(2P*<1/2>).5d,2[3/2]*,2.0,3.0,5.0
38,549.74,1690000.0,C,3s2.3p5.(2P*<3/2>).4p,2[5/2],3.0,3s2.3p5.(2P*<3/2>).6d,2[7/2]*,4.0,7.0,9.0
39,556.0245,1420000.0,C,3s2.3p5.(2P*<3/2>).4p,2[1/2],1.0,3s2.3p5.(2P*<3/2>).5d,2[3/2]*,2.0,3.0,5.0
40,557.4089,660000.0,C,3s2.3p5.(2P*<3/2>).4p,2[5/2],2.0,3s2.3p5.(2P*<1/2>).5d,2[5/2]*,3.0,5.0,7.0
41,560.8289,2200000.0,C,3s2.3p5.(2P*<3/2>).4p,2[1/2],1.0,3s2.3p5.(2P*<3/2>).5d,2[1/2]*,1.0,3.0,3.0
42,565.2272,3200000.0,C,3s2.3p5.(2P*<3/2>).4p,2[1/2],1.0,3s2.3p5.(2P*<3/2>).5d,2[1/2]*,0.0,3.0,1.0
43,583.5881,520000.0,C,3s2.3p5.(2P*<3/2>).4p,2[3/2],2.0,3s2.3p5.(2P*<1/2>).5d,2[3/2]*,2.0,5.0,5.0
44,586.1935,285000.0,C,3s2.3p5.(2P*<3/2>).4p,2[1/2],1.0,3s2.3p5.(2P*<1/2>).6s,2[1/2]*,1.0,3.0,3.0
45,588.4255,1230000.0,C,3s2.3p5.(2P*<3/2>).4p,2[1/2],1.0,3s2.3p5.(2P*<1/2>).6s,2[1/2]*,0.0,3.0,1.0
46,589.0215,1290000.0,C,3s2.3p5.(2P*<3/2>).4p,2[5/2],3.0,3s2.3p5.(2P*<3/2>).7s,2[3/2]*,2.0,7.0,5.0
47,591.3723,1050000.0,C,3s2.3p5.(2P*<3/2>).4p,2[1/2],1.0,3s2.3p5.(2P*<1/2>).4d,2[3/2]*,1.0,3.0,3.0
48,603.3797,2460000.0,C,3s2.3p5.(2P*<3/2>).4p,2[5/2],3.0,3s2.3p5.(2P*<3/2>).5d,2[7/2]*,4.0,7.0,9.0
49,604.4897,1470000.0,C,3s2.3p5.(2P*<3/2>).4p,2[5/2],2.0,3s2.3p5.(2P*<3/2>).5d,2[7/2]*,3.0,5.0,7.0
50,606.105,420000.0,C,3s2.3p5.(2P*<3/2>).4p,2[1/2],1.0,3s2.3p5.(2P*<1/2>).4d,2[3/2]*,2.0,3.0,5.0
51,608.7564,9000.0,,3s2.3p5.(2P*<3/2>).4p,2[3/2],1.0,3s2.3p5.(2P*<3/2>).5d,2[3/2]*,1.0,3.0,3.0
52,610.7325,1210000.0,C,3s2.3p5.(2P*<1/2>).4p,2[3/2],1.0,3s2.3p5.(2P*<1/2>).5d,2[5/2]*,2.0,3.0,5.0
53,614.7142,760000.0,C,3s2.3p5.(2P*<1/2>).4p,2[3/2],2.0,3s2.3p5.(2P*<1/2>).5d,2[5/2]*,3.0,5.0,7.0
54,616.6829,98900.0,C,3s2.3p5.(2P*<1/2>).4p,2[3/2],2.0,3s2.3p5.(2P*<1/2>).5d,2[5/2]*,2.0,5.0,5.0
55,617.1881,500000.0,C,3s2.3p5.(2P*<3/2>).4p,2[3/2],2.0,3s2.3p5.(2P*<3/2>).7s,2[3/2]*,2.0,5.0,5.0
56,617.4805,670000.0,C,3s2.3p5.(2P*<3/2>).4p,2[3/2],1.0,3s2.3p5.(2P*<3/2>).5d,2[5/2]*,2.0,3.0,5.0
57,638.6482,421000.0,C,3s2.3p5.(2P*<3/2>).4p,2[1/2],1.0,3s2.3p5.(2P*<3/2>).6s,2[3/2]*,1.0,3.0,3.0
58,641.808,1160000.0,C,3s2.3p5.(2P*<3/2>).4p,2[1/2],1.0,3s2.3p5.(2P*<3/2>).6s,2[3/2]*,2.0,3.0,5.0
59,667.9125,236000.0,B,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,1.0,3s2.3p5.(2P*<1/2>).4p,2[1/2],0.0,3.0,1.0
60,675.4697,1930000.0,C,3s2.3p5.(2P*<3/2>).4p,2[1/2],1.0,3s2.3p5.(2P*<3/2>).4d,2[3/2]*,2.0,3.0,5.0
61,678.1797,121000.0,C,3s2.3p5.(2P*<1/2>).4p,2[1/2],0.0,3s2.3p5.(2P*<3/2>).6d,2[1/2]*,1.0,1.0,3.0
62,687.3185,2780000.0,C,3s2.3p5.(2P*<3/2>).4p,2[1/2],1.0,3s2.3p5.(2P*<3/2>).4d,2[1/2]*,1.0,3.0,3.0
63,693.9578,3080000.0,C,3s2.3p5.(2P*<3/2>).4p,2[1/2],1.0,3s2.3p5.(2P*<3/2>).4d,2[1/2]*,0.0,3.0,1.0
64,696.7351,6400000.0,B+,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,2.0,3s2.3p5.(2P*<1/2>).4p,2[1/2],1.0,5.0,3.0
65,703.2189,2670000.0,C,3s2.3p5.(2P*<3/2>).4p,2[5/2],3.0,3s2.3p5.(2P*<3/2>).6s,2[3/2]*,2.0,7.0,5.0
66,706.9166,3800000.0,B,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,2.0,3s2.3p5.(2P*<1/2>).4p,2[3/2],2.0,5.0,5.0
67,714.9011,630000.0,B,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,2.0,3s2.3p5.(2P*<1/2>).4p,2[3/2],1.0,5.0,3.0
68,720.8967,2480000.0,C,3s2.3p5.(2P*<1/2>).4p,2[3/2],2.0,3s2.3p5.(2P*<1/2>).6s,2[1/2]*,1.0,5.0,3.0
69,727.4939,1830000.0,B+,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,1.0,3s2.3p5.(2P*<1/2>).4p,2[1/2],1.0,3.0,3.0
70,738.6014,8500000.0,B,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,1.0,3s2.3p5.(2P*<1/2>).4p,2[3/2],2.0,3.0,5.0
71,747.3221,22000.0,B,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,1.0,3s2.3p5.(2P*<1/2>).4p,2[3/2],1.0,3.0,3.0
72,750.5934,45000000.0,B,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,1.0,3s2.3p5.(2P*<1/2>).4p,2[1/2],0.0,3.0,1.0
73,751.672,40000000.0,B,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,1.0,3s2.3p5.(2P*<3/2>).4p,2[1/2],0.0,3.0,1.0
74,763.7207,24500000.0,B,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,2.0,3s2.3p5.(2P*<3/2>).4p,2[3/2],2.0,5.0,5.0
75,772.5886,5200000.0,B+,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,2.0,3s2.3p5.(2P*<3/2>).4p,2[3/2],1.0,5.0,3.0
76,772.6332,11700000.0,B+,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,0.0,3s2.3p5.(2P*<1/2>).4p,2[1/2],1.0,1.0,3.0
77,787.0359,350000.0,C,3s2.3p5.(2P*<3/2>).4p,2[1/2],0.0,3s2.3p5.(2P*<3/2>).6s,2[3/2]*,1.0,1.0,3.0
78,789.3246,950000.0,C,3s2.3p5.(2P*<3/2>).4p,2[3/2],2.0,3s2.3p5.(2P*<3/2>).4d,2[3/2]*,2.0,5.0,5.0
79,795.0362,18600000.0,B,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,0.0,3s2.3p5.(2P*<1/2>).4p,2[3/2],1.0,1.0,3.0
80,800.8358,4900000.0,C+,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,1.0,3s2.3p5.(2P*<3/2>).4p,2[3/2],2.0,3.0,5.0
81,801.699,9300000.0,B,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,2.0,3s2.3p5.(2P*<3/2>).4p,2[5/2],2.0,5.0,5.0
82,803.9429,359000.0,C,3s2.3p5.(2P*<1/2>).4p,2[1/2],0.0,3s2.3p5.(2P*<1/2>).6s,2[1/2]*,1.0,1.0,3.0
83,804.833,1120000.0,C,3s2.3p5.(2P*<3/2>).4p,2[3/2],1.0,3s2.3p5.(2P*<3/2>).4d,2[1/2]*,0.0,3.0,1.0
84,805.5523,860000.0,C,3s2.3p5.(2P*<3/2>).4p,2[3/2],2.0,3s2.3p5.(2P*<3/2>).4d,2[1/2]*,1.0,5.0,3.0
85,810.592,25000000.0,B+,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,1.0,3s2.3p5.(2P*<3/2>).4p,2[3/2],1.0,3.0,3.0
86,811.7542,33000000.0,B,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,2.0,3s2.3p5.(2P*<3/2>).4p,2[5/2],3.0,5.0,7.0
87,826.6793,15300000.0,B+,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,1.0,3s2.3p5.(2P*<1/2>).4p,2[1/2],1.0,3.0,3.0
88,841.0519,22300000.0,B+,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,1.0,3s2.3p5.(2P*<1/2>).4p,2[3/2],2.0,3.0,5.0
89,842.6962,21500000.0,B+,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,1.0,3s2.3p5.(2P*<3/2>).4p,2[5/2],2.0,3.0,5.0
90,852.3782,13900000.0,B,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,1.0,3s2.3p5.(2P*<1/2>).4p,2[3/2],1.0,3.0,3.0
91,860.814,1040000.0,C,3s2.3p5.(2P*<1/2>).4p,2[3/2],2.0,3s2.3p5.(2P*<3/2>).4d,2[3/2]*,2.0,5.0,5.0
92,862.2828,920000.0,C,3s2.3p5.(2P*<3/2>).4p,2[1/2],0.0,3s2.3p5.(2P*<3/2>).4d,2[1/2]*,1.0,1.0,3.0
93,867.0324,2430000.0,B,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,0.0,3s2.3p5.(2P*<3/2>).4p,2[3/2],1.0,1.0,3.0
94,912.5471,18900000.0,B,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,2.0,3s2.3p5.(2P*<3/2>).4p,2[1/2],1.0,5.0,3.0
95,919.7161,1760000.0,C,3s2.3p5.(2P*<3/2>).4p,2[1/2],1.0,3s2.3p5.(2P*<1/2>).5s,2[1/2]*,1.0,3.0,3.0
96,922.7029,5000000.0,B,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,1.0,3s2.3p5.(2P*<3/2>).4p,2[3/2],2.0,3.0,5.0
97,929.4081,3260000.0,C,3s2.3p5.(2P*<3/2>).4p,2[1/2],1.0,3s2.3p5.(2P*<1/2>).5s,2[1/2]*,0.0,3.0,1.0
98,935.6785,1060000.0,B,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,1.0,3s2.3p5.(2P*<3/2>).4p,2[3/2],1.0,3.0,3.0
99,966.0435,5400000.0,B,3s2.3p5.(2P*<3/2>).4s,2[3/2]*,1.0,3s2.3p5.(2P*<3/2>).4p,2[1/2],1.0,3.0,3.0
100,978.7185,1470000.0,B,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,1.0,3s2.3p5.(2P*<3/2>).4p,2[5/2],2.0,3.0,5.0
101,1047.2922,980000.0,C+,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,0.0,3s2.3p5.(2P*<3/2>).4p,2[1/2],1.0,1.0,3.0
102,1048.0905,2440000.0,C,3s2.3p5.(2P*<3/2>).4p,2[1/2],1.0,3s2.3p5.(2P*<3/2>).5s,2[3/2]*,1.0,3.0,3.0
103,1050.8997,1580000.0,C,3s2.3p5.(2P*<3/2>).3d,2[3/2]*,2.0,3s2.3p5.(2P*<1/2>).4f,2[5/2],2.0,5.0,5.0
104,1050.9379,1580000.0,C,3s2.3p5.(2P*<3/2>).3d,2[3/2]*,2.0,3s2.3p5.(2P*<1/2>).4f,2[5/2],3.0,5.0,7.0
105,1095.3725,396000.0,C,3s2.3p5.(2P*<3/2>).4p,2[3/2],2.0,3s2.3p5.(2P*<1/2>).3d,2[3/2]*,1.0,5.0,3.0
106,1108.1902,830000.0,C,3s2.3p5.(2P*<3/2>).4p,2[5/2],2.0,3s2.3p5.(2P*<1/2>).3d,2[5/2]*,2.0,5.0,5.0
107,1139.6823,2220000.0,C,3s2.3p5.(2P*<3/2>).4p,2[3/2],1.0,3s2.3p5.(2P*<1/2>).5s,2[1/2]*,0.0,3.0,1.0
108,1144.4964,1390000.0,C,3s2.3p5.(2P*<3/2>).4p,2[3/2],2.0,3s2.3p5.(2P*<1/2>).5s,2[1/2]*,1.0,5.0,3.0
109,1147.0685,369000.0,C,3s2.3p5.(2P*<3/2>).4p,2[3/2],1.0,3s2.3p5.(2P*<1/2>).3d,2[3/2]*,2.0,3.0,5.0
110,1149.1253,190000.0,C,3s2.3p5.(2P*<1/2>).4s,2[1/2]*,1.0,3s2.3p5.(2P*<3/2>).4p,2[1/2],1.0,3.0,3.0
111,1158.3559,346000.0,C,3s2.3p5.(2P*<3/2>).3d,2[7/2]*,3.0,3s2.3p5.(2P*<1/2>).4f,2[7/2],4.0,7.0,9.0
112,1158.3616,346000.0,C,3s2.3p5.(2P*<3/2>).3d,2[7/2]*,3.0,3s2.3p5.(2P*<1/2>).4f,2[7/2],3.0,7.0,7.0
113,1167.1903,3760000.0,C,3s2.3p5.(2P*<3/2>).4p,2[3/2],2.0,3s2.3p5.(2P*<1/2>).3d,2[3/2]*,2.0,5.0,5.0
114,1172.2695,952000.0,C,3s2.3p5.(2P*<3/2>).4p,2[5/2],2.0,3s2.3p5.(2P*<3/2>).3d,2[3/2]*,1.0,5.0,3.0
115,1173.6447,670000.0,C,3s2.3p5.(2P*<3/2>).3d,2[1/2]*,0.0,3s2.3p5.(2P*<3/2>).4f,2[3/2],1.0,1.0,3.0
