,ritz_wl_vac(nm),Aki(s^-1),Acc,conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k
18,146.7199,93700000.0,C,2s2.2p5.3p,1P,1,2s2.2p5.(2P*<3/2>).4s,2[3/2]*,1,3,3
19,149.311,102000000.0,C+,2s2.2p5.3p,3P,2,2s2.2p5.(2P*<3/2>).4s,2[3/2]*,2,5,5
20,150.6832,39100000.0,C,2s2.2p5.3p,3P,1,2s2.2p5.(2P*<3/2>).4s,2[3/2]*,2,3,5
21,155.0818,1040000000.0,B+,2s2.2p5.3s,1P*,1,2s2.2p5.3p,1S,0,3,1
22,157.2713,692000000.0,B+,2s2.2p5.3p,3S,1,2s2.2p5.3d,3P*,2,3,5
23,158.6242,802000000.0,B+,2s2.2p5.3p,3S,1,2s2.2p5.3d,3P*,1,3,3
24,159.2364,853000000.0,B+,2s2.2p5.3p,3S,1,2s2.2p5.3d,3P*,0,3,1
25,162.6096,17700000.0,C,2s2.2p5.3p,3D,2,2s2.2p5.3d,1P*,1,5,3
26,163.5954,24400000.0,C+,2s2.2p5.3p,3D,3,2s2.2p5.3d,3D*,2,7,5
27,164.2835,91700000.0,B,2s2.2p5.3p,3D,3,2s2.2p5.3d,3D*,3,7,7
28,164.8829,53800000.0,C+,2s2.2p5.3p,3D,1,2s2.2p5.3d,1P*,1,3,3
29,165.2221,91000000.0,B,2s2.2p5.3p,3D,2,2s2.2p5.3d,3D*,2,5,5
30,165.9239,84800000.0,B,2s2.2p5.3p,3D,2,2s2.2p5.3d,3D*,3,5,7
31,166.3287,16800000.0,C,2s2.2p5.3p,3D,2,2s2.2p5.3d,1D*,2,5,5
32,167.5696,41900000.0,B,2s2.2p5.3p,3D,1,2s2.2p5.3d,3D*,2,3,5
33,167.9467,58800000.0,B,2s2.2p5.3p,3D,2,2s2.2p5.3d,3D*,1,5,3
34,168.708,141000000.0,B,2s2.2p5.3p,3D,1,2s2.2p5.3d,1D*,2,3,5
35,169.7274,214000000.0,B+,2s2.2p5.3p,3D,3,2s2.2p5.3d,1F*,3,7,7
36,170.3105,17100000.0,C+,2s2.2p5.3p,1D,2,2s2.2p5.3d,1P*,1,5,3
37,170.3728,297000000.0,B+,2s2.2p5.3p,3D,1,2s2.2p5.3d,3D*,1,3,3
38,170.4376,17900000.0,C+,2s2.2p5.3p,3D,3,2s2.2p5.3d,3F*,2,7,5
39,171.4789,47600000.0,B,2s2.2p5.3p,3D,2,2s2.2p5.3d,1F*,3,5,7
40,172.2039,323000000.0,B+,2s2.2p5.3p,3D,2,2s2.2p5.3d,3F*,2,5,5
41,173.0706,103000000.0,B+,2s2.2p5.3p,3D,3,2s2.2p5.3d,3F*,3,7,7
42,173.0778,144000000.0,C,2s2.2p5.3p,1P,1,2s2.2p5.3d,1P*,1,3,3
43,173.1785,160000000.0,B,2s2.2p5.3p,1D,2,2s2.2p5.3d,3D*,2,5,5
44,173.8834,1140000000.0,A,2s2.2p5.3p,3D,3,2s2.2p5.3d,3F*,4,7,9
45,174.3947,37600000.0,B,2s2.2p5.3p,1D,2,2s2.2p5.3d,1D*,2,5,5
46,174.7555,738000000.0,B+,2s2.2p5.3p,3D,1,2s2.2p5.3d,3F*,2,3,5
47,174.8921,871000000.0,A,2s2.2p5.3p,3D,2,2s2.2p5.3d,3F*,3,5,7
48,175.717,20400000.0,C+,2s2.2p5.3p,3D,3,2s2.2p5.3d,3P*,2,7,5
49,175.788,210000000.0,B,2s2.2p5.3p,3P,0,2s2.2p5.3d,1P*,1,1,3
50,176.3793,317000000.0,B+,2s2.2p5.3p,3P,1,2s2.2p5.3d,1P*,1,3,3
51,177.2974,767000000.0,A,2s2.2p5.3p,1P,1,2s2.2p5.3d,1D*,2,3,5
52,177.5143,4530000.0,C,2s2.2p5.3p,3P,2,2s2.2p5.3d,3D*,2,5,5
53,177.595,12800000.0,C+,2s2.2p5.3p,3D,2,2s2.2p5.3d,3P*,2,5,5
54,178.3246,939000000.0,A,2s2.2p5.3p,3P,2,2s2.2p5.3d,3D*,3,5,7
55,178.7924,146000000.0,B,2s2.2p5.3p,3P,2,2s2.2p5.3d,1D*,2,5,5
56,179.137,232000000.0,B,2s2.2p5.3p,1P,1,2s2.2p5.3d,3D*,1,3,3
57,179.322,33600000.0,C+,2s2.2p5.3p,3D,2,2s2.2p5.3d,3P*,1,5,3
58,179.4572,773000000.0,A,2s2.2p5.3p,3P,1,2s2.2p5.3d,3D*,2,3,5
59,180.065,821000000.0,A,2s2.2p5.3p,1D,2,2s2.2p5.3d,1F*,3,5,7
60,180.3101,10300000.0,C+,2s2.2p5.3p,3D,1,2s2.2p5.3d,3P*,2,3,5
61,180.663,4420000.0,C,2s2.2p5.3p,3P,2,2s2.2p5.3d,3D*,1,5,3
62,180.764,4620000.0,C,2s2.2p5.3p,3P,1,2s2.2p5.3d,1D*,2,3,5
63,182.0419,298000000.0,B+,2s2.2p5.3p,3P,0,2s2.2p5.3d,3D*,1,1,3
64,182.0907,3050000.0,C,2s2.2p5.3p,3D,1,2s2.2p5.3d,3P*,1,3,3
65,182.6761,13200000.0,C,2s2.2p5.3p,3P,1,2s2.2p5.3d,3D*,1,3,3
66,182.8979,49700000.0,C+,2s2.2p5.3p,3D,1,2s2.2p5.3d,3P*,0,3,1
67,183.8323,109000000.0,B,2s2.2p5.3p,1D,2,2s2.2p5.3d,3F*,3,5,7
68,183.9886,45500000.0,C+,2s2.2p5.3p,1P,1,2s2.2p5.3d,3F*,2,3,5
69,184.7572,3740000.0,C,2s2.2p5.3p,3P,2,2s2.2p5.3d,1F*,3,5,7
70,185.8194,128000000.0,B,2s2.2p5.3s,3P*,2,2s2.2p5.3p,3P,1,5,3
71,186.8209,194000000.0,B+,2s2.2p5.3p,1D,2,2s2.2p5.3d,3P*,2,5,5
72,187.9494,176000000.0,B+,2s2.2p5.3s,3P*,2,2s2.2p5.3p,3P,2,5,5
73,188.733,75600000.0,B,2s2.2p5.3p,1D,2,2s2.2p5.3d,3P*,1,5,3
74,189.6303,42000000.0,B,2s2.2p5.3s,3P*,2,2s2.2p5.3p,1P,1,5,3
75,190.156,37800000.0,C+,2s2.2p5.3p,1P,1,2s2.2p5.3d,3P*,2,3,5
76,190.1578,54700000.0,B,2s2.2p5.3s,3P*,1,2s2.2p5.3p,3P,1,3,3
77,190.8499,515000000.0,B+,2s2.2p5.3s,3P*,1,2s2.2p5.3p,3P,0,3,1
78,191.8767,198000000.0,B+,2s2.2p5.3p,3P,2,2s2.2p5.3d,3P*,2,5,5
79,192.1374,22600000.0,C,2s2.2p5.3p,1P,1,2s2.2p5.3d,3P*,1,3,3
80,192.3891,137000000.0,B+,2s2.2p5.3s,3P*,1,2s2.2p5.3p,3P,2,3,5
81,193.0364,83000000.0,C+,2s2.2p5.3p,1P,1,2s2.2p5.3d,3P*,0,3,1
82,193.0673,170000000.0,B+,2s2.2p5.3s,3P*,2,2s2.2p5.3p,1D,2,5,5
83,193.7838,146000000.0,B,2s2.2p5.3s,3P*,0,2s2.2p5.3p,3P,1,1,3
84,193.8943,89700000.0,B,2s2.2p5.3p,3P,2,2s2.2p5.3d,3P*,1,5,3
85,194.1487,12300000.0,C+,2s2.2p5.3p,3P,1,2s2.2p5.3d,3P*,2,3,5
86,194.1506,32700000.0,B,2s2.2p5.3s,3P*,1,2s2.2p5.3p,1P,1,3,3
87,195.4832,79700000.0,B,2s2.2p5.3p,3P,0,2s2.2p5.3d,3P*,1,1,3
88,196.2146,77600000.0,B,2s2.2p5.3p,3P,1,2s2.2p5.3d,3P*,1,3,3
89,197.1523,206000000.0,B,2s2.2p5.3p,3P,1,2s2.2p5.3d,3P*,0,3,1
90,197.7551,49400000.0,B,2s2.2p5.3s,3P*,1,2s2.2p5.3p,1D,2,3,5
91,197.932,122000000.0,B+,2s2.2p5.3s,3P*,0,2s2.2p5.3p,1P,1,1,3
92,197.9434,41000000.0,C,2s2.2p5.3p,1S,0,2s2.2p5.(2P*<3/2>).4s,2[3/2]*,1,1,3
93,200.551,0.00227,B+,2s2.2p5.3s,3P*,2,2s2.2p5.3p,3D,1,5,3
94,200.5511,33300000.0,B+,2s2.2p5.3s,3P*,2,2s2.2p5.3p,3D,1,5,3
95,204.0204,154000000.0,A,2s2.2p5.3s,3P*,2,2s2.2p5.3p,3D,2,5,5
96,205.614,0.000818,B,2s2.2p5.3s,3P*,1,2s2.2p5.3p,3D,1,3,3
97,205.6141,235000000.0,A,2s2.2p5.3s,3P*,1,2s2.2p5.3p,3D,1,3,3
98,206.5565,421000000.0,A,2s2.2p5.3s,3P*,2,2s2.2p5.3p,3D,3,5,7
99,206.557,0.00469,A,2s2.2p5.3s,3P*,2,2s2.2p5.3p,3D,3,5,7
100,208.655,161000000.0,B+,2s2.2p5.3s,1P*,1,2s2.2p5.3p,3P,1,3,3
101,209.262,0.000473,B,2s2.2p5.3s,3P*,1,2s2.2p5.3p,3D,2,3,5
102,209.2624,257000000.0,A,2s2.2p5.3s,3P*,1,2s2.2p5.3p,3D,2,3,5
103,209.4886,12100000.0,C+,2s2.2p5.3s,1P*,1,2s2.2p5.3p,3P,0,3,1
104,209.8601,150000000.0,A,2s2.2p5.3s,3P*,0,2s2.2p5.3p,3D,1,1,3
105,211.3446,169000000.0,B+,2s2.2p5.3s,1P*,1,2s2.2p5.3p,3P,2,3,5
106,211.931,0.00343,A,2s2.2p5.3s,3P*,1,2s2.2p5.3p,3D,3,3,7
107,213.4722,236000000.0,B,2s2.2p5.3s,1P*,1,2s2.2p5.3p,1P,1,3,3
108,213.662,0.000772,B+,2s2.2p5.3s,3P*,0,2s2.2p5.3p,3D,2,1,5
109,217.8379,212000000.0,B+,2s2.2p5.3s,1P*,1,2s2.2p5.3p,1D,2,3,5
110,227.4128,1270000.0,C,2s2.2p5.3s,1P*,1,2s2.2p5.3p,3D,1,3,3
111,227.413,5.45e-05,C,2s2.2p5.3s,1P*,1,2s2.2p5.3p,3D,1,3,3
112,231.8841,4440000.0,C+,2s2.2p5.3s,1P*,1,2s2.2p5.3p,3D,2,3,5
113,231.884,0.000506,B+,2s2.2p5.3s,1P*,1,2s2.2p5.3p,3D,2,3,5
114,235.166,0.00165,A,2s2.2p5.3s,1P*,1,2s2.2p5.3p,3D,3,3,7
115,239.5887,167000000.0,A,2s2.2p5.3s,3P*,2,2s2.2p5.3p,3S,1,5,3
116,239.589,0.00222,B+,2s2.2p5.3s,3P*,2,2s2.2p5.3p,3S,1,5,3
117,246.8502,69100000.0,B+,2s2.2p5.3s,3P*,1,2s2.2p5.3p,3S,1,3,3
118,246.85,0.000159,C+,2s2.2p5.3s,3P*,1,2s2.2p5.3p,3S,1,3,3
119,249.1287,161000000.0,B+,2s2.2p5.3p,1S,0,2s2.2p5.3d,1P*,1,1,3
120,252.9955,18900000.0,B+,2s2.2p5.3s,3P*,0,2s2.2p5.3p,3S,1,1,3
121,261.8788,87200000.0,B,2s2.2p5.3p,1S,0,2s2.2p5.3d,3D*,1,1,3
122,278.952,0.000611,B+,2s2.2p5.3s,1P*,1,2s2.2p5.3p,3S,1,3,3
123,278.952,969000.0,C,2s2.2p5.3s,1P*,1,2s2.2p5.3p,3S,1,3,3
124,1697.88,0.232,C,2s2.2p5.3s,3P*,2,2s2.2p5.3s,1P*,1,5,3
125,8144.6,0.0395,B,2s2.2p5.3s,3P*,2,2s2.2p5.3s,3P*,1,5,3
