,ritz_wl_vac(nm),unc_ritz_wl,Aki(s^-1),Acc,conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k
40,318.86661405,7e-08,5636100.0,AAA,1s.2s,3S,1,1s.4p,3P*,1,3,3
41,318.86670551,7e-08,5636100.0,AAA,1s.2s,3S,1,1s.4p,3P*,2,3,5
42,323.22031463,5e-08,510150.0,AAA,1s.2s,1S,0,1s.10p,1P*,1,1,3
43,325.92131047,5e-08,696270.0,AAA,1s.2s,1S,0,1s.9p,1P*,1,1,3
44,329.77223176,5e-08,984320.0,AAA,1s.2s,1S,0,1s.8p,1P*,1,1,3
45,335.55191953,6e-08,1453700.0,AAA,1s.2s,1S,0,1s.7p,1P*,1,1,3
46,344.85769199,7e-08,2269100.0,AAA,1s.2s,1S,0,1s.6p,1P*,1,1,3
47,345.02591225,6e-08,3.9163,AAA,1s.2s,1S,0,1s.6d,1D,2,1,5
48,355.54214734,3e-08,36386.0,AAA,1s.2p,3P*,2,1s.10d,3D,1,5,3
49,355.54216224,3e-08,327450.0,AAA,1s.2p,3P*,2,1s.10d,3D,2,5,5
50,355.5421633,3e-08,130990.0,AAA,1s.2p,3P*,2,1s.10d,3D,3,5,7
51,355.54311344,3e-08,545790.0,AAA,1s.2p,3P*,1,1s.10d,3D,1,3,3
52,355.54312833,3e-08,982350.0,AAA,1s.2p,3P*,1,1s.10d,3D,2,3,5
53,355.5556022,3e-08,727720.0,AAA,1s.2p,3P*,0,1s.10d,3D,1,1,3
54,356.39866128,3e-08,268680.0,AAA,1s.2p,3P*,2,1s.10s,3S,1,5,3
55,356.39963204,3e-08,161210.0,AAA,1s.2p,3P*,1,1s.10s,3S,1,3,3
56,356.41218105,3e-08,53735.0,AAA,1s.2p,3P*,0,1s.10s,3S,1,1,3
57,358.82855957,3e-08,50298.0,AAA,1s.2p,3P*,2,1s.9d,3D,1,5,3
58,358.82858039,3e-08,452650.0,AAA,1s.2p,3P*,2,1s.9d,3D,2,5,5
59,358.82858186,3e-08,1810700.0,AAA,1s.2p,3P*,2,1s.9d,3D,3,5,7
60,358.82954361,3e-08,754480.0,AAA,1s.2p,3P*,1,1s.9d,3D,1,3,3
61,358.82956443,3e-08,1358000.0,AAA,1s.2p,3P*,1,1s.9d,3D,2,3,5
62,358.84226432,3e-08,1006000.0,AAA,1s.2p,3P*,0,1s.9d,3D,1,1,3
63,360.03314061,4e-08,373580.0,AAA,1s.2p,3P*,2,1s.9s,3S,1,5,3
64,360.03413127,4e-08,224150.0,AAA,1s.2p,3P*,1,1s.9s,3S,1,3,3
65,360.04693754,4e-08,74716.0,AAA,1s.2p,3P*,0,1s.9s,3S,1,1,3
66,361.46726884,8e-08,3802200.0,AAA,1s.2s,1S,0,1s.5p,1P*,1,1,3
67,361.78337811,7e-08,8.2983,AAA,1s.2s,1S,0,1s.5d,1D,2,1,5
68,363.52666853,3e-08,72396.0,AAA,1s.2p,3P*,2,1s.8d,3D,1,5,3
69,363.52669897,3e-08,651510.0,AAA,1s.2p,3P*,2,1s.8d,3D,2,5,5
70,363.52670111,3e-08,2606300.0,AAA,1s.2p,3P*,2,1s.8d,3D,3,5,7
71,363.52767851,3e-08,1085900.0,AAA,1s.2p,3P*,1,1s.8d,3D,1,3,3
72,363.52770894,3e-08,1954600.0,AAA,1s.2p,3P*,1,1s.8d,3D,2,3,5
73,363.54073451,3e-08,1447900.0,AAA,1s.2p,3P*,0,1s.8d,3D,1,1,3
74,365.30220361,4e-08,541360.0,AAA,1s.2p,3P*,2,1s.8s,3S,1,5,3
75,365.30322348,4e-08,324810.0,AAA,1s.2p,3P*,1,1s.8s,3S,1,3,3
76,365.31640733,4e-08,108270.0,AAA,1s.2p,3P*,0,1s.8s,3S,1,1,3
77,370.60494934,3e-08,109800.0,AAA,1s.2p,3P*,2,1s.7d,3D,1,5,3
78,370.60499658,3e-08,988140.0,AAA,1s.2p,3P*,2,1s.7d,3D,2,5,5
79,370.6049999,3e-08,3952900.0,AAA,1s.2p,3P*,2,1s.7d,3D,3,5,7
80,370.60599903,3e-08,1647000.0,AAA,1s.2p,3P*,1,1s.7d,3D,1,3,3
81,370.60604628,3e-08,2964400.0,AAA,1s.2p,3P*,1,1s.7d,3D,2,3,5
82,370.61956843,3e-08,2196100.0,AAA,1s.2p,3P*,0,1s.7d,3D,1,1,3
83,373.39249161,6e-08,827500.0,AAA,1s.2p,3P*,2,1s.7s,3S,1,5,3
84,373.39355715,6e-08,496500.0,AAA,1s.2p,3P*,1,1s.7s,3S,1,3,3
85,373.40733145,6e-08,165500.0,AAA,1s.2p,3P*,0,1s.7s,3S,1,1,3
86,382.06859281,3e-08,178760.0,AAA,1s.2p,3P*,2,1s.6d,3D,1,5,3
87,382.06867261,3e-08,1608700.0,AAA,1s.2p,3P*,2,1s.6d,3D,2,5,5
88,382.06867813,3e-08,6435300.0,AAA,1s.2p,3P*,2,1s.6d,3D,3,5,7
89,382.06970844,3e-08,2681400.0,AAA,1s.2p,3P*,1,1s.6d,3D,1,3,3
90,382.06978824,3e-08,4826100.0,AAA,1s.2p,3P*,1,1s.6d,3D,2,3,5
91,382.0841303,3e-08,3575200.0,AAA,1s.2p,3P*,0,1s.6d,3D,1,1,3
92,383.46362824,1e-07,964700.0,AAA,1s.2p,1P*,1,1s.10d,1D,2,3,5
93,383.91888782,1e-07,374250.0,AAA,1s.2p,1P*,1,1s.10s,1S,0,3,1
94,386.85687464,1e-07,1359200.0,AAA,1s.2p,3P*,2,1s.6s,3S,1,5,3
95,386.85801842,1e-07,815510.0,AAA,1s.2p,3P*,1,1s.6s,3S,1,3,3
96,386.87280403,1e-07,271840.0,AAA,1s.2p,3P*,0,1s.6s,3S,1,1,3
97,387.28839243,1e-07,1338600.0,AAA,1s.2p,1P*,1,1s.9d,1D,2,3,5
98,387.92760391,1.1e-07,517530.0,AAA,1s.2p,1P*,1,1s.9s,1S,0,3,1
99,388.97065598,1.1e-07,9474600.0,AAA,1s.2s,3S,1,1s.3p,3P*,0,3,1
100,388.97475084,1.1e-07,9474600.0,AAA,1s.2s,3S,1,1s.3p,3P*,1,3,3
101,388.97508332,1.1e-07,9474600.0,AAA,1s.2s,3S,1,1s.3p,3P*,2,3,5
102,392.76561701,1.1e-07,1937100.0,AAA,1s.2p,1P*,1,1s.8d,1D,2,3,5
103,393.70594578,1.1e-07,744750.0,AAA,1s.2p,1P*,1,1s.8s,1S,0,3,1
104,396.58505734,1.3e-07,6950700.0,AAA,1s.2s,1S,0,1s.4p,1P*,1,1,3
105,397.31391005,8e-08,22.842,AAA,1s.2s,1S,0,1s.4d,1D,2,1,5
106,401.03898875,1.1e-07,2961200.0,AAA,1s.2p,1P*,1,1s.7d,1D,2,3,5
107,402.5117014,1.1e-07,1128100.0,AAA,1s.2p,1P*,1,1s.7s,1S,0,3,1
108,402.73221728,3e-08,322240.0,AAA,1s.2p,3P*,2,1s.5d,3D,1,5,3
109,402.7323707,3e-08,2899900.0,AAA,1s.2p,3P*,2,1s.5d,3D,2,5,5
110,402.73238109,3e-08,11601000.0,AAA,1s.2p,3P*,2,1s.5d,3D,3,5,7
111,402.73345686,3e-08,4833600.0,AAA,1s.2p,3P*,1,1s.5d,3D,1,3,3
112,402.73361027,3e-08,8699700.0,AAA,1s.2p,3P*,1,1s.5d,3D,2,3,5
113,402.74948091,3e-08,6444800.0,AAA,1s.2p,3P*,0,1s.5d,3D,1,1,3
114,412.19733341,1.7e-07,2473800.0,AAA,1s.2p,3P*,2,1s.5s,3S,1,5,3
115,412.19863193,1.7e-07,1484300.0,AAA,1s.2p,3P*,1,1s.5s,3S,1,3,3
116,412.21541806,1.7e-07,494760.0,AAA,1s.2p,3P*,0,1s.5s,3S,1,1,3
117,414.25000944,1.2e-07,3.069,AA,1s.2p,1P*,1,1s.6p,1P*,1,3,3
118,414.49276331,1.2e-07,4881200.0,AAA,1s.2p,1P*,1,1s.6d,1D,2,3,5
119,417.01466968,1.6e-07,1829800.0,AAA,1s.2p,1P*,1,1s.6s,1S,0,3,1
120,438.45100726,1.3e-07,5.317,AA,1s.2p,1P*,1,1s.5p,1P*,1,3,3
121,438.91618863,1.3e-07,8988900.0,AAA,1s.2p,1P*,1,1s.5d,1D,2,3,5
122,443.87992488,2.4e-07,3268900.0,AAA,1s.2p,1P*,1,1s.5s,1S,0,3,1
123,447.27251519,4e-08,682750.0,AAA,1s.2p,3P*,2,1s.4d,3D,1,5,3
124,447.2728857,4e-08,6144000.0,AAA,1s.2p,3P*,2,1s.4d,3D,2,5,5
125,447.27290973,4e-08,24579000.0,AAA,1s.2p,3P*,2,1s.4d,3D,3,5,7
126,447.2740441,4e-08,10241000.0,AAA,1s.2p,3P*,1,1s.4d,3D,1,3,3
127,447.27441461,4e-08,18432000.0,AAA,1s.2p,3P*,1,1s.4d,3D,2,3,5
128,447.29380862,4e-08,13655000.0,AAA,1s.2p,3P*,0,1s.4d,3D,1,1,3
129,471.4457832,5e-07,5289400.0,AAA,1s.2p,3P*,2,1s.4s,3S,1,5,3
130,471.4474819,5e-07,3173600.0,AAA,1s.2p,3P*,1,1s.4s,3S,1,3,3
131,471.4694406,5e-07,1057900.0,AAA,1s.2p,3P*,0,1s.4s,3S,1,1,3
132,491.21185246,2.2e-07,10.28,AA,1s.2p,1P*,1,1s.4p,1P*,1,3,3
133,492.1986389,1.7e-07,62.35,AA,1s.2p,1P*,1,1s.4f,1F*,3,3,7
134,492.33050507,1.7e-07,19863000.0,AAA,1s.2p,1P*,1,1s.4d,1D,2,3,5
135,501.7076926,2e-07,13372000.0,AAA,1s.2s,1S,0,1s.3p,1P*,1,1,3
136,504.34934361,1.3e-07,102.2,AA,1s.2s,1S,0,1s.3d,1D,2,1,5
137,504.9146012,5e-07,6771200.0,AAA,1s.2p,1P*,1,1s.4s,1S,0,3,1
138,587.60620234,7e-08,4310.0,AA,1s.2p,3P*,2,1s.3d,1D,2,5,5
139,587.60884117,7e-08,12320.0,AA,1s.2p,3P*,1,1s.3d,1D,2,3,5
140,587.72271632,7e-08,1964100.0,AAA,1s.2p,3P*,2,1s.3d,3D,1,5,3
141,587.72424311,7e-08,17673000.0,AAA,1s.2p,3P*,2,1s.3d,3D,2,5,5
142,587.7243299,7e-08,70708000.0,AAA,1s.2p,3P*,2,1s.3d,3D,3,5,7
143,587.7253562,7e-08,29462000.0,AAA,1s.2p,3P*,1,1s.3d,3D,1,3,3
144,587.72688301,7e-08,53019000.0,AAA,1s.2p,3P*,1,1s.3d,3D,2,3,5
145,587.75948286,7e-08,39282000.0,AAA,1s.2p,3P*,0,1s.3d,3D,1,1,3
146,663.3733279,4e-07,23.749,AAA,1s.2p,1P*,1,1s.3p,1P*,1,3,3
147,667.9995599,3e-07,63705000.0,AAA,1s.2p,1P*,1,1s.3d,1D,2,3,5
148,668.1521139,3e-07,15100.0,AA,1s.2p,1P*,1,1s.3d,3D,2,3,5
149,706.712521,3e-06,15474000.0,AAA,1s.2p,3P*,2,1s.3s,3S,1,5,3
150,706.716338,3e-06,9284400.0,AAA,1s.2p,3P*,1,1s.3s,3S,1,3,3
151,706.765683,3e-06,3094800.0,AAA,1s.2p,3P*,0,1s.3s,3S,1,1,3
152,716.25294,4e-06,95686.0,AAA,1s.3s,3S,1,1s.10p,3P*,0,3,1
153,716.253284,4e-06,95686.0,AAA,1s.3s,3S,1,1s.10p,3P*,1,3,3
154,716.253312,4e-06,95686.0,AAA,1s.3s,3S,1,1s.10p,3P*,2,3,5
155,728.3357068,1.6e-06,18299000.0,AAA,1s.2p,1P*,1,1s.3s,1S,0,3,1
156,730.004286,4e-06,129130.0,AAA,1s.3s,3S,1,1s.9p,3P*,0,3,1
157,730.004778,4e-06,129130.0,AAA,1s.3s,3S,1,1s.9p,3P*,1,3,3
158,730.004818,4e-06,129130.0,AAA,1s.3s,3S,1,1s.9p,3P*,2,3,5
159,750.191238,4e-06,179420.0,AAA,1s.3s,3S,1,1s.8p,3P*,0,3,1
160,750.191982,4e-06,179420.0,AAA,1s.3s,3S,1,1s.8p,3P*,1,3,3
161,750.192042,4e-06,179420.0,AAA,1s.3s,3S,1,1s.8p,3P*,2,3,5
162,781.827528,4e-06,257480.0,AAA,1s.3s,3S,1,1s.7p,3P*,0,3,1
163,781.82874,4e-06,257480.0,AAA,1s.3s,3S,1,1s.7p,3P*,1,3,3
164,781.828839,4e-06,257480.0,AAA,1s.3s,3S,1,1s.7p,3P*,2,3,5
165,809.633981,2e-06,137910.0,AAA,1s.3s,1S,0,1s.10p,1P*,1,1,3
166,826.7972601,2.1e-06,187220.0,AAA,1s.3s,1S,0,1s.9p,1P*,1,1,3
167,836.401143,5e-06,381260.0,AAA,1s.3s,3S,1,1s.6p,3P*,0,3,1
168,836.403362,5e-06,381260.0,AAA,1s.3s,3S,1,1s.6p,3P*,1,3,3
169,836.403543,5e-06,381260.0,AAA,1s.3s,3S,1,1s.6p,3P*,2,3,5
170,852.0376234,2.2e-06,262520.0,AAA,1s.3s,1S,0,1s.8p,1P*,1,1,3
171,858.4969371,5e-07,11647.0,AAA,1s.3p,3P*,2,1s.10d,3D,1,5,3
172,858.497024,5e-07,104810.0,AAA,1s.3p,3P*,2,1s.10d,3D,2,5,5
173,858.4970302,5e-07,419280.0,AAA,1s.3p,3P*,2,1s.10d,3D,3,5,7
174,858.4985567,5e-07,174700.0,AAA,1s.3p,3P*,1,1s.10d,3D,1,3,3
175,858.4986436,5e-07,314440.0,AAA,1s.3p,3P*,1,1s.10d,3D,2,3,5
176,858.5185043,5e-07,232930.0,AAA,1s.3p,3P*,0,1s.10d,3D,1,1,3
177,863.5077974,5e-07,152620.0,AAA,1s.3p,3P*,2,1s.10s,3S,1,5,3
178,863.509436,5e-07,91570.0,AAA,1s.3p,3P*,1,1s.10s,3S,1,3,3
179,863.5296171,5e-07,30523.0,AAA,1s.3p,3P*,0,1s.10s,3S,1,1,3
180,877.9117659,5e-07,16044.0,AAA,1s.3p,3P*,2,1s.9d,3D,1,5,3
181,877.9118905,5e-07,144390.0,AAA,1s.3p,3P*,2,1s.9d,3D,2,5,5
182,877.9118994,5e-07,577590.0,AAA,1s.3p,3P*,2,1s.9d,3D,3,5,7
183,877.9134596,5e-07,240660.0,AAA,1s.3p,3P*,1,1s.9d,3D,1,3,3
184,877.9135842,5e-07,433160.0,AAA,1s.3p,3P*,1,1s.9d,3D,2,3,5
185,877.9343196,5e-07,320880.0,AAA,1s.3p,3P*,0,1s.9d,3D,1,1,3
186,885.1574256,5e-07,213210.0,AAA,1s.3p,3P*,2,1s.9s,3S,1,5,3
187,885.1591473,5e-07,127920.0,AAA,1s.3p,3P*,1,1s.9s,3S,1,3,3
188,885.180353,5e-07,42641.0,AAA,1s.3p,3P*,0,1s.9s,3S,1,1,3
189,886.6095052,6e-07,1.442,AA,1s.2s,3S,1,1s.2p,1P*,1,3,3
190,891.7219291,2.4e-06,382600.0,AAA,1s.3s,1S,0,1s.7p,1P*,1,1,3
191,899.94359067,6e-08,8857.0,AA,1s.3d,3D,3,1s.10f,1F*,3,7,7
192,899.94366353,6e-08,1600.7,AAA,1s.3d,3D,3,1s.10f,3F*,2,7,5
193,899.94370814,6e-08,360170.0,AAA,1s.3d,3D,3,1s.10f,3F*,4,7,9
194,899.94373196,6e-08,31161.0,AAA,1s.3d,3D,3,1s.10f,3F*,3,7,7
195,899.94379415,6e-08,66510.0,AA,1s.3d,3D,2,1s.10f,1F*,3,5,7
196,899.94386701,6e-08,56012.0,AAA,1s.3d,3D,2,1s.10f,3F*,2,5,5
197,899.94393544,6e-08,253640.0,AAA,1s.3d,3D,2,1s.10f,3F*,3,5,7
198,899.94744687,6e-08,302540.0,AAA,1s.3d,3D,1,1s.10f,3F*,2,3,5
199,899.9990473,7e-08,12389.0,AAA,1s.3d,1D,2,1s.10p,1P*,1,5,3
200,900.22070276,6e-08,284060.0,AAA,1s.3d,1D,2,1s.10f,1F*,3,5,7
201,900.22084414,6e-08,75160.0,AA,1s.3d,1D,2,1s.10f,3F*,3,5,7
202,901.1617876,7e-08,22323.0,AAA,1s.3d,3D,3,1s.10p,3P*,2,7,5
203,901.16194729,7e-08,19927.0,AAA,1s.3d,3D,2,1s.10p,3P*,1,5,3
204,901.16199163,7e-08,3985.3,AAA,1s.3d,3D,2,1s.10p,3P*,2,5,5
205,901.16499166,7e-08,26575.0,AAA,1s.3d,3D,1,1s.10p,3P*,0,3,1
206,901.16553685,7e-08,6643.9,AAA,1s.3d,3D,1,1s.10p,3P*,1,3,3
207,901.1655812,7e-08,265.75,AAA,1s.3d,3D,1,1s.10p,3P*,2,3,5
208,906.5769918,6e-07,22973.0,AAA,1s.3p,3P*,2,1s.8d,3D,1,5,3
209,906.5771811,6e-07,206740.0,AAA,1s.3p,3P*,2,1s.8d,3D,2,5,5
210,906.5771945,6e-07,827040.0,AAA,1s.3p,3P*,2,1s.8d,3D,3,5,7
211,906.5787979,6e-07,344600.0,AAA,1s.3p,3P*,1,1s.8d,3D,1,3,3
212,906.5789872,6e-07,620230.0,AAA,1s.3p,3P*,1,1s.8d,3D,2,3,5
213,906.6010424,6e-07,459470.0,AAA,1s.3p,3P*,0,1s.8d,3D,1,1,3
214,908.7914548,6e-07,368070.0,AAA,1s.3p,1P*,1,1s.10d,1D,2,3,5
215,911.3526704,6e-07,220000.0,AAA,1s.3p,1P*,1,1s.10s,1S,0,3,1
216,917.7006186,6e-07,311090.0,AAA,1s.3p,3P*,2,1s.8s,3S,1,5,3
217,917.7024693,6e-07,186650.0,AAA,1s.3p,3P*,1,1s.8s,3S,1,3,3
218,917.7252629,6e-07,62217.0,AAA,1s.3p,3P*,0,1s.8s,3S,1,1,3
219,921.25769764,8e-08,17331.0,AAA,1s.3d,1D,2,1s.9p,1P*,1,5,3
220,921.28527462,6e-08,12890.0,AA,1s.3d,3D,3,1s.9f,1F*,3,7,7
221,921.28548786,6e-08,96910.0,AA,1s.3d,3D,2,1s.9f,1F*,3,5,7
222,921.28537667,6e-08,2268.5,AAA,1s.3d,3D,3,1s.9f,3F*,2,7,5
223,921.28544081,6e-08,510410.0,AAA,1s.3d,3D,3,1s.9f,3F*,4,7,9
224,921.28547583,6e-08,43822.0,AAA,1s.3d,3D,3,1s.9f,3F*,3,7,7
225,921.28558992,6e-08,79378.0,AAA,1s.3d,3D,2,1s.9f,3F*,2,5,5
226,921.28568907,6e-08,356810.0,AAA,1s.3d,3D,2,1s.9f,3F*,3,5,7
227,921.28934159,6e-08,428750.0,AAA,1s.3d,3D,1,1s.9f,3F*,2,3,5
228,921.57568781,6e-08,399610.0,AAA,1s.3d,1D,2,1s.9f,1F*,3,5,7
229,921.57588914,6e-08,109500.0,AA,1s.3d,1D,2,1s.9f,3F*,3,5,7
230,923.0384189,8e-08,31223.0,AAA,1s.3d,3D,3,1s.9p,3P*,2,7,5
231,923.0385689,8e-08,27871.0,AAA,1s.3d,3D,2,1s.9p,3P*,1,5,3
232,923.03863296,8e-08,5574.2,AAA,1s.3d,3D,2,1s.9p,3P*,2,5,5
233,923.04154777,8e-08,37170.0,AAA,1s.3d,3D,1,1s.9p,3P*,0,3,1
234,923.04233486,8e-08,9292.5,AAA,1s.3d,3D,1,1s.9p,3P*,1,3,3
235,923.04239891,8e-08,371.7,AAA,1s.3d,3D,1,1s.9p,3P*,2,3,5
236,930.5715623,6e-07,510300.0,AAA,1s.3p,1P*,1,1s.9d,1D,2,3,5
237,934.270541,6e-07,305620.0,AAA,1s.3p,1P*,1,1s.9s,1S,0,3,1
238,946.613295,6e-06,568680.0,AAA,1s.3s,3S,1,1s.5p,3P*,0,3,1
239,946.618263,6e-06,568680.0,AAA,1s.3s,3S,1,1s.5p,3P*,1,3,3
240,946.618669,6e-06,568680.0,AAA,1s.3s,3S,1,1s.5p,3P*,2,3,5
241,951.9172717,6e-07,34553.0,AAA,1s.3p,3P*,2,1s.7d,3D,1,5,3
242,951.9175834,6e-07,310950.0,AAA,1s.3p,3P*,2,1s.7d,3D,2,5,5
243,951.9176052,6e-07,1243900.0,AAA,1s.3p,3P*,2,1s.7d,3D,3,5,7
244,951.919263,6e-07,518290.0,AAA,1s.3p,3P*,1,1s.7d,3D,1,3,3
245,951.9195746,6e-07,932850.0,AAA,1s.3p,3P*,1,1s.7d,3D,2,3,5
246,951.9437881,6e-07,691050.0,AAA,1s.3p,3P*,0,1s.7d,3D,1,1,3
247,952.70454912,1.1e-07,25364.0,AAA,1s.3d,1D,2,1s.8p,1P*,1,5,3
248,952.87681896,6e-08,19940.0,AA,1s.3d,3D,3,1s.8f,1F*,3,7,7
249,952.87704708,6e-08,150200.0,AA,1s.3d,3D,2,1s.8f,1F*,3,5,7
250,952.87696882,6e-08,3383.4,AAA,1s.3d,3D,3,1s.8f,3F*,2,7,5
251,952.87706653,6e-08,761270.0,AAA,1s.3d,3D,3,1s.8f,3F*,4,7,9
252,952.87712154,6e-08,64641.0,AAA,1s.3d,3D,3,1s.8f,3F*,3,7,7
253,952.87719694,6e-08,118390.0,AAA,1s.3d,3D,2,1s.8f,3F*,2,5,5
254,952.87734966,6e-08,526550.0,AAA,1s.3d,3D,2,1s.8f,3F*,3,5,7
255,952.88121032,6e-08,639460.0,AAA,1s.3d,3D,1,1s.8f,3F*,2,3,5
256,953.18779673,6e-08,169700.0,AA,1s.3d,1D,2,1s.8f,3F*,3,5,7
257,953.18749395,6e-08,589760.0,AAA,1s.3d,1D,2,1s.8f,1F*,3,5,7
258,955.55104801,1.1e-07,45676.0,AAA,1s.3d,3D,3,1s.8p,3P*,2,7,5
259,955.55117925,1.1e-07,40772.0,AAA,1s.3d,3D,2,1s.8p,3P*,1,5,3
260,955.55127742,1.1e-07,8154.4,AAA,1s.3d,3D,2,1s.8p,3P*,2,5,5
261,955.55400923,1.1e-07,54376.0,AAA,1s.3d,3D,1,1s.8p,3P*,0,3,1
262,955.55521518,1.1e-07,13594.0,AAA,1s.3d,3D,1,1s.8p,3P*,1,3,3
263,955.55531335,1.1e-07,543.76,AAA,1s.3d,3D,1,1s.8p,3P*,2,3,5
264,960.60749,3e-06,582860.0,AAA,1s.3s,1S,0,1s.6p,1P*,1,1,3
265,961.913868,3e-06,1.26,A,1s.3s,1S,0,1s.6d,1D,2,1,5
266,962.8337403,6e-07,737440.0,AAA,1s.3p,1P*,1,1s.8d,1D,2,3,5
267,968.5043159,7e-07,442710.0,AAA,1s.3p,1P*,1,1s.8s,1S,0,3,1
268,970.5275008,7e-07,480620.0,AAA,1s.3p,3P*,2,1s.7s,3S,1,5,3
269,970.5295707,7e-07,288370.0,AAA,1s.3p,3P*,1,1s.7s,3S,1,3,3
270,970.5550641,7e-07,96124.0,AAA,1s.3p,3P*,0,1s.7s,3S,1,1,3
271,1002.59462662,1.5e-07,39418.0,AAA,1s.3d,1D,2,1s.7p,1P*,1,5,3
272,1003.04575966,7e-08,33630.0,AA,1s.3d,3D,3,1s.7f,1F*,3,7,7
273,1003.04601243,7e-08,253700.0,AA,1s.3d,3D,2,1s.7f,1F*,3,5,7
274,1003.04599458,7e-08,5414.7,AAA,1s.3d,3D,3,1s.7f,3F*,2,7,5
275,1003.04615621,7e-08,1218300.0,AAA,1s.3d,3D,3,1s.7f,3F*,4,7,9
276,1003.04624735,7e-08,189470.0,AAA,1s.3d,3D,2,1s.7f,3F*,2,5,5
277,1003.04625134,7e-08,101740.0,AAA,1s.3d,3D,3,1s.7f,3F*,3,7,7
278,1003.04650411,7e-08,829280.0,AAA,1s.3d,3D,2,1s.7f,3F*,3,5,7
279,1003.05069446,7e-08,1023400.0,AAA,1s.3d,3D,1,1s.7f,3F*,2,3,5
280,1003.39050783,7e-08,286600.0,AA,1s.3d,1D,2,1s.7f,3F*,3,5,7
