,ritz_wl_vac(nm),Aki(s^-1),Acc,conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k
87,393.3024,11000000.0,C,3s2.3p2.(3P).3d,2F,5/2,3s2.3p2.(1D).4p,2F*,5/2,6,6
88,393.3403,8510000.0,C,3s2.3p2.(3P).3d,2F,7/2,3s2.3p2.(1D).4p,2D*,5/2,8,6
89,399.4628,11500000.0,C,3s2.3p2.(3P).3d,2F,7/2,3s2.3p2.(1D).4p,2F*,7/2,8,8
90,406.9749,0.192,C,3s2.3p3,4S*,3/2,3s2.3p3,2P*,3/2,4,4
91,452.5944,14600000.0,C,3s2.3p2.(1D).4s,2D,3/2,3s2.3p2.(1D).4p,2P*,3/2,4,4
92,452.6210,87700000.0,C+,3s2.3p2.(1D).4s,2D,5/2,3s2.3p2.(1D).4p,2P*,3/2,6,4
93,455.3686,100000000.0,C,3s2.3p2.(1D).4s,2D,3/2,3s2.3p2.(1D).4p,2P*,1/2,4,2
94,465.8061,11400000.0,C,3s2.3p2.(3P).4s,4P,1/2,3s2.3p2.(3P).4p,4S*,3/2,2,4
95,471.7591,32300000.0,C,3s2.3p2.(3P).4s,4P,3/2,3s2.3p2.(3P).4p,4S*,3/2,4,4
96,481.6898,84000000.0,C+,3s2.3p2.(3P).4s,4P,5/2,3s2.3p2.(3P).4p,4S*,3/2,6,4
97,488.7012,14800000.0,C,3s2.3p2.(3P).4s,2P,1/2,3s2.3p2.(3P).4p,2P*,3/2,2,4
98,490.3795,43000000.0,C,3s2.3p2.(3P).4p,2S*,1/2,3s.3p4,2P,1/2,2,2
99,491.8571,58200000.0,C,3s2.3p2.(3P).4s,2P,1/2,3s2.3p2.(3P).4p,2P*,1/2,2,2
100,492.5485,20900000.0,C,3s2.3p2.(3P).4s,4P,3/2,3s2.3p2.(3P).4p,4P*,5/2,4,6
101,492.6718,42700000.0,C+,3s2.3p2.(3P).4s,4P,1/2,3s2.3p2.(3P).4p,4P*,3/2,2,4
102,494.3853,12600000.0,C,3s2.3p2.(3P).4s,4P,1/2,3s2.3p2.(3P).4p,4P*,1/2,2,2
103,499.3361,26700000.0,C,3s2.3p2.(3P).4s,4P,3/2,3s2.3p2.(3P).4p,4P*,3/2,4,4
104,499.4893,45800000.0,C+,3s2.3p2.(3P).4p,2S*,1/2,3s.3p4,2P,3/2,2,4
105,501.0964,77300000.0,C,3s2.3p2.(3P).4s,4P,3/2,3s2.3p2.(3P).4p,4P*,1/2,4,2
106,501.5440,73600000.0,C+,3s2.3p2.(3P).4s,2P,3/2,3s2.3p2.(3P).4p,2P*,3/2,4,4
107,502.8605,28600000.0,C,3s2.3p2.(3P).3d,2P,3/2,3s2.3p2.(3P).4p,2S*,1/2,4,2
108,503.3837,67600000.0,C+,3s2.3p2.(3P).4s,4P,5/2,3s2.3p2.(3P).4p,4P*,5/2,6,6
109,504.8684,31000000.0,C,3s2.3p2.(3P).4s,2P,3/2,3s2.3p2.(3P).4p,2P*,1/2,4,2
110,510.4755,22300000.0,C,3s2.3p2.(3P).4s,4P,5/2,3s2.3p2.(3P).4p,4P*,3/2,6,4
111,514.3755,12500000.0,C,3s2.3p2.(3P).3d,2P,1/2,3s2.3p2.(3P).4p,2S*,1/2,2,2
112,520.2475,75600000.0,C+,3s2.3p2.(1D).4s,2D,3/2,3s2.3p2.(1D).4p,2D*,3/2,4,4
113,520.2827,11900000.0,C,3s2.3p2.(1D).4s,2D,5/2,3s2.3p2.(1D).4p,2D*,3/2,6,4
114,521.4072,84700000.0,C+,3s2.3p2.(1D).4s,2D,5/2,3s2.3p2.(1D).4p,2D*,5/2,6,6
115,532.2204,79500000.0,C+,3s2.3p2.(1D).4s,2D,5/2,3s2.3p2.(1D).4p,2F*,7/2,6,8
116,534.7199,75600000.0,C+,3s2.3p2.(1D).4s,2D,3/2,3s2.3p2.(1D).4p,2F*,5/2,4,6
117,534.7571,2690000.0,C,3s2.3p2.(1D).4s,2D,5/2,3s2.3p2.(1D).4p,2F*,5/2,6,6
118,543.0164,37700000.0,C+,3s2.3p2.(3P).4s,4P,1/2,3s2.3p2.(3P).4p,4D*,3/2,2,4
119,543.4307,60400000.0,C+,3s2.3p2.(3P).4s,4P,3/2,3s2.3p2.(3P).4p,4D*,5/2,4,6
120,545.5371,77500000.0,C+,3s2.3p2.(3P).4s,4P,5/2,3s2.3p2.(3P).4p,4D*,7/2,6,8
121,547.5135,66100000.0,C+,3s2.3p2.(3P).4s,4P,1/2,3s2.3p2.(3P).4p,4D*,1/2,2,2
122,547.6511,7350000.0,C,3s2.3p2.(3P).4p,2D*,3/2,3s2.3p2.(1S).3d,2D,3/2,4,4
123,551.1236,36700000.0,C+,3s2.3p2.(3P).4s,4P,3/2,3s2.3p2.(3P).4p,4D*,3/2,4,4
124,552.7778,3710000.0,C,3s2.3p2.(3P).3d,4F,7/2,3s2.3p2.(3P).4p,4D*,7/2,8,8
125,555.7566,10300000.0,C,3s2.3p2.(3P).4s,4P,3/2,3s2.3p2.(3P).4p,4D*,1/2,4,2
126,556.6503,16500000.0,C,3s2.3p2.(3P).4s,4P,5/2,3s2.3p2.(3P).4p,4D*,5/2,6,6
127,558.0419,6690000.0,C,3s2.3p2.(3P).3d,4F,5/2,3s2.3p2.(3P).4p,4D*,5/2,6,6
128,560.7707,35200000.0,C+,3s2.3p2.(3P).3d,4F,9/2,3s2.3p2.(3P).4p,4D*,7/2,10,8
129,561.8192,7580000.0,C,3s2.3p2.(3P).3d,4F,3/2,3s2.3p2.(3P).4p,4D*,3/2,4,4
130,564.1542,63300000.0,C+,3s2.3p2.(3P).4s,2P,3/2,3s2.3p2.(3P).4p,2D*,5/2,4,6
131,564.1911,32200000.0,C+,3s2.3p2.(3P).3d,4F,7/2,3s2.3p2.(3P).4p,4D*,5/2,8,6
132,564.8588,54900000.0,C+,3s2.3p2.(3P).4s,2P,1/2,3s2.3p2.(3P).4p,2D*,3/2,2,4
133,564.9915,6900000.0,C,3s2.3p2.(3P).4p,2D*,5/2,3s2.3p2.(1S).3d,2D,5/2,6,6
134,566.1572,31200000.0,C+,3s2.3p2.(3P).3d,4F,5/2,3s2.3p2.(3P).4p,4D*,3/2,6,4
135,566.6345,38900000.0,C,3s2.3p2.(3P).3d,4F,3/2,3s2.3p2.(3P).4p,4D*,1/2,4,2
136,582.0867,9490000.0,C,3s2.3p2.(3P).4s,2P,3/2,3s2.3p2.(3P).4p,2D*,3/2,4,4
137,599.7858,1620000.0,C,3s2.3p2.(3P).4s,2P,3/2,3s2.3p2.(3P).4p,4P*,5/2,4,6
138,628.8074,4980000.0,C,3s2.3p2.(3P).3d,4D,5/2,3s2.3p2.(3P).4p,4P*,5/2,6,6
139,628.8683,19600000.0,C+,3s2.3p2.(3P).3d,2F,7/2,3s2.3p2.(3P).4p,2D*,5/2,8,6
140,630.7226,20200000.0,C+,3s2.3p2.(3P).3d,4D,7/2,3s2.3p2.(3P).4p,4P*,5/2,8,6
141,631.4431,20400000.0,C+,3s2.3p2.(3P).3d,2F,5/2,3s2.3p2.(3P).4p,2D*,3/2,6,4
142,638.6659,8210000.0,C,3s2.3p2.(3P).3d,4D,3/2,3s2.3p2.(3P).4p,4P*,3/2,4,4
143,639.7040,3980000.0,C,3s2.3p2.(3P).4p,2P*,1/2,3s2.3p2.(1S).3d,2D,3/2,2,4
144,639.9124,14900000.0,C,3s2.3p2.(3P).3d,4D,5/2,3s2.3p2.(3P).4p,4P*,3/2,6,4
145,639.9783,13200000.0,C,3s2.3p2.(3P).3d,4D,1/2,3s2.3p2.(3P).4p,4P*,1/2,2,2
146,641.5483,12500000.0,C,3s2.3p2.(3P).3d,4D,3/2,3s2.3p2.(3P).4p,4P*,1/2,4,2
147,645.7195,3240000.0,C,3s2.3p2.(3P).4p,2P*,3/2,3s2.3p2.(1S).3d,2D,5/2,4,6
148,671.8295,0.000188,C,3s2.3p3,4S*,3/2,3s2.3p3,2D*,5/2,4,6
149,673.2674,0.000121,C,3s2.3p3,4S*,3/2,3s2.3p3,2D*,3/2,4,4
150,688.1612,1960000.0,C,3s2.3p2.(3P).4p,2S*,1/2,3s2.3p2.(1D).3d,2P,3/2,2,4
151,698.3323,3210000.0,C,3s2.3p2.(3P).3d,4D,7/2,3s2.3p2.(3P).4p,4D*,7/2,8,8
152,714.1755,1690000.0,C,3s2.3p2.(3P).3d,4D,5/2,3s2.3p2.(3P).4p,4D*,5/2,6,6
153,758.0995,17400000.0,C+,3s2.3p2.(1D).3d,2G,9/2,3s2.3p2.(1D).4p,2F*,7/2,10,8
154,763.1840,17500000.0,C+,3s2.3p2.(1D).3d,2G,7/2,3s2.3p2.(1D).4p,2F*,5/2,8,6
155,778.269,0.0027,C,3s2.3p2.(3P).3d,4D,7/2,3s2.3p2.(1D).3d,2G,9/2,8,10
156,793.0856,12300000.0,C,3s2.3p2.(3P).4p,2P*,1/2,3s.3p4,2P,1/2,2,2
157,796.9575,10300000.0,C,3s2.3p2.(3P).4s,2P,1/2,3s2.3p2.(3P).4p,2S*,1/2,2,2
158,801.4304,5570000.0,C,3s2.3p2.(3P).4p,2P*,3/2,3s.3p4,2P,1/2,4,2
159,811.426,0.00274,C,3s2.3p2.(3P).3d,2F,5/2,3s2.3p2.(1D).3d,2G,9/2,6,10
160,817.1897,2690000.0,C,3s2.3p2.(3P).4p,2P*,1/2,3s.3p4,2P,3/2,2,4
161,826.0524,12000000.0,C+,3s2.3p2.(3P).4p,2P*,3/2,3s.3p4,2P,3/2,4,4
162,831.6873,15900000.0,C,3s2.3p2.(3P).4s,2P,3/2,3s2.3p2.(3P).4p,2S*,1/2,4,2
163,842.4635,1760000.0,C,3s2.3p2.(1D).4s,2D,5/2,3s2.3p2.(3P).4p,2P*,3/2,6,4
164,844.399,0.0348,B,3s2.3p2.(3P).3d,2F,7/2,3s2.3p2.(1D).3d,2G,9/2,8,10
165,851.7917,2100000.0,C,3s2.3p2.(1D).4s,2D,3/2,3s2.3p2.(3P).4p,2P*,1/2,4,2
166,919.669,1900000.0,C,3s2.3p2.(3P).4p,2P*,1/2,3s2.3p2.(1D).3d,2D,3/2,2,4
167,942.556,2070000.0,C,3s2.3p2.(3P).4p,2P*,3/2,3s2.3p2.(1D).3d,2D,5/2,4,6
168,987.353,1890000.0,C,3s2.3p2.(3P).3d,2D,3/2,3s2.3p2.(1D).4p,2P*,1/2,4,2
169,1019.501,1460000.0,C,3s2.3p2.(3P).3d,2D,5/2,3s2.3p2.(1D).4p,2P*,3/2,6,4
170,1028.955,0.0623,C,3s2.3p3,2D*,3/2,3s2.3p3,2P*,3/2,4,4
171,1028.955,0.0525,B+,3s2.3p3,2D*,3/2,3s2.3p3,2P*,3/2,4,4
172,1032.332,0.122,B+,3s2.3p3,2D*,5/2,3s2.3p3,2P*,3/2,6,4
173,1032.332,0.0347,C,3s2.3p3,2D*,5/2,3s2.3p3,2P*,3/2,6,4
174,1033.924,0.0384,C,3s2.3p3,2D*,3/2,3s2.3p3,2P*,1/2,4,2
175,1033.924,0.104,B+,3s2.3p3,2D*,3/2,3s2.3p3,2P*,1/2,4,2
176,1035.500,1270000.0,C,3s2.3p2.(1D).4s,2D,5/2,3s2.3p2.(3P).4p,2D*,5/2,6,6
177,1037.334,0.0681,B+,3s2.3p3,2D*,5/2,3s2.3p3,2P*,1/2,6,2
178,1097.407,969000.0,C,3s2.3p2.(1D).4s,2D,3/2,3s2.3p2.(3P).4p,2D*,3/2,4,4
179,1222.841,318000.0,C,3s2.3p2.(1D).4p,2D*,5/2,3s2.3p2.(1S).3d,2D,5/2,6,6
180,1226.908,311000.0,C,3s2.3p2.(1D).4p,2D*,3/2,3s2.3p2.(1S).3d,2D,3/2,4,4
181,1270.961,2390000.0,C+,3s2.3p2.(3P).4p,2D*,3/2,3s2.3p2.(1D).3d,2F,5/2,4,6
182,1362.25,2080000.0,C+,3s2.3p2.(3P).4p,2D*,5/2,3s2.3p2.(1D).3d,2F,7/2,6,8
183,1365.75,136000.0,C,3s2.3p2.(3P).4p,2D*,5/2,3s2.3p2.(1D).3d,2F,5/2,6,6
184,1786.25,0.0226,B+,3s2.3p2.(1D).4s,2D,5/2,3s2.3p2.(1D).3d,2G,9/2,6,10
185,1847.76,340000.0,C,3s2.3p2.(1D).4p,2P*,1/2,3s2.3p2.(1S).3d,2D,3/2,2,4
186,1900.05,403000.0,C,3s2.3p2.(1D).4p,2P*,3/2,3s2.3p2.(1S).3d,2D,5/2,4,6
187,2556.20,61500.0,C,3s2.3p2.(1D).4p,2F*,5/2,3s2.3p2.(1D).3d,2D,3/2,6,4
188,2646.50,60300.0,C,3s2.3p2.(1D).3d,2P,1/2,3s2.3p2.(1D).4p,2P*,3/2,2,4
189,2709.89,52600.0,C,3s2.3p2.(1D).4p,2F*,7/2,3s2.3p2.(1D).3d,2D,5/2,8,6
190,2744.27,234000.0,C,3s2.3p2.(1D).3d,2P,1/2,3s2.3p2.(1D).4p,2P*,1/2,2,2
191,2772.55,291000.0,C+,3s2.3p2.(1D).3d,2P,3/2,3s2.3p2.(1D).4p,2P*,3/2,4,4
192,2880.04,96000.0,C,3s2.3p2.(1D).3d,2P,3/2,3s2.3p2.(1D).4p,2P*,1/2,4,2
193,2948.27,122000.0,C,3s2.3p2.(1D).4p,2D*,3/2,3s2.3p2.(1D).3d,2D,3/2,4,4
194,3029.82,103000.0,C,3s2.3p2.(1D).4p,2D*,5/2,3s2.3p2.(1D).3d,2D,5/2,6,6
195,3676.81,36000.0,C,3s2.3p2.(3P).4p,2D*,3/2,3s2.3p2.(3P).3d,2D,3/2,4,4
196,3805.68,33200.0,C,3s2.3p2.(3P).4p,2D*,5/2,3s2.3p2.(3P).3d,2D,5/2,6,6
197,4462.0,95100.0,C+,3s2.3p2.(1D).3d,2F,5/2,3s2.3p2.(1D).4p,2D*,3/2,6,4
198,4546.0,6450.0,C,3s2.3p2.(1D).3d,2F,5/2,3s2.3p2.(1D).4p,2D*,5/2,6,6
199,4585.2,81100.0,C+,3s2.3p2.(1D).3d,2F,7/2,3s2.3p2.(1D).4p,2D*,5/2,8,6
200,5582.7,7860.0,C,3s2.3p2.(1D).3d,2F,7/2,3s2.3p2.(1D).4p,2F*,7/2,8,8
201,5810.8,6570.0,C,3s2.3p2.(1D).3d,2F,5/2,3s2.3p2.(1D).4p,2F*,5/2,6,6
202,9167.9,3530.0,C,3s2.3p2.(3P).4p,4P*,3/2,3s2.3p2.(3P).3d,4P,1/2,4,2
203,9699.1,2400.0,C,3s2.3p2.(3P).4p,4P*,1/2,3s2.3p2.(3P).3d,4P,3/2,2,4
