,ritz_wl_vac(nm),Aki(s^-1),Acc,conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k
19,26.5214,586000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).8d,4D*,5/2,4.0,6.0
20,26.5214,139000000.0,C,2s.2p2,4P,3/2,2s.2p.(3P*).8d,4D*,1/2,4.0,2.0
21,26.5214,446000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).8d,4D*,3/2,4.0,4.0
22,26.5232,333000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).8d,4P*,5/2,6.0,6.0
23,26.5232,214000000.0,C+,2s.2p2,4P,5/2,2s.2p.(3P*).8d,4P*,3/2,6.0,4.0
24,26.5271,836000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).8d,4D*,7/2,6.0,8.0
25,26.5271,251000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).8d,4D*,5/2,6.0,6.0
26,26.5271,41800000.0,C,2s.2p2,4P,5/2,2s.2p.(3P*).8d,4D*,3/2,6.0,4.0
27,26.6806,133000000.0,C+,2s2.2p,2P*,1/2,2s.2p.(3P*).4p,2P,3/2,2.0,4.0
28,26.6847,532000000.0,C+,2s2.2p,2P*,1/2,2s.2p.(3P*).4p,2P,1/2,2.0,2.0
29,26.693,664000000.0,B,2s2.2p,2P*,3/2,2s.2p.(3P*).4p,2P,3/2,4.0,4.0
30,26.6971,266000000.0,C+,2s2.2p,2P*,3/2,2s.2p.(3P*).4p,2P,1/2,4.0,2.0
31,26.8212,194000000.0,C+,2s.2p2,4P,1/2,2p2.(3P).3p,4S*,3/2,2.0,4.0
32,26.8255,388000000.0,B,2s.2p2,4P,3/2,2p2.(3P).3p,4S*,3/2,4.0,4.0
33,26.8314,582000000.0,B,2s.2p2,4P,5/2,2p2.(3P).3p,4S*,3/2,6.0,4.0
34,26.8601,113000000.0,C,2s.2p2,4P,1/2,2s.2p.(3P*).7d,4P*,1/2,2.0,2.0
35,26.8601,284000000.0,B,2s.2p2,4P,1/2,2s.2p.(3P*).7d,4P*,3/2,2.0,4.0
36,26.8644,204000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).7d,4P*,5/2,4.0,6.0
37,26.8644,90700000.0,C+,2s.2p2,4P,3/2,2s.2p.(3P*).7d,4P*,3/2,4.0,4.0
38,26.8644,567000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).7d,4P*,1/2,4.0,2.0
39,26.8654,510000000.0,B,2s.2p2,4P,1/2,2s.2p.(3P*).7d,4D*,3/2,2.0,4.0
40,26.8654,1020000000.0,B,2s.2p2,4P,1/2,2s.2p.(3P*).7d,4D*,1/2,2.0,2.0
41,26.8697,204000000.0,C+,2s.2p2,4P,3/2,2s.2p.(3P*).7d,4D*,1/2,4.0,2.0
42,26.8697,856000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).7d,4D*,5/2,4.0,6.0
43,26.8697,652000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).7d,4D*,3/2,4.0,4.0
44,26.8703,476000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).7d,4P*,5/2,6.0,6.0
45,26.8703,306000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).7d,4P*,3/2,6.0,4.0
46,26.8756,61100000.0,C,2s.2p2,4P,5/2,2s.2p.(3P*).7d,4D*,3/2,6.0,4.0
47,26.8756,367000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).7d,4D*,5/2,6.0,6.0
48,26.8756,1220000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).7d,4D*,7/2,6.0,8.0
49,27.2524,495000000.0,B,2s2.2p,2P*,1/2,2s2.8d,2D,3/2,2.0,4.0
50,27.2654,98800000.0,C+,2s2.2p,2P*,3/2,2s2.8d,2D,3/2,4.0,4.0
51,27.2654,593000000.0,B,2s2.2p,2P*,3/2,2s2.8d,2D,5/2,4.0,6.0
52,27.4213,241000000.0,C+,2s.2p2,4P,1/2,2s.2p.(3P*).6d,4P*,1/2,2.0,2.0
53,27.4231,602000000.0,B,2s.2p2,4P,1/2,2s.2p.(3P*).6d,4P*,3/2,2.0,4.0
54,27.4258,1200000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).6d,4P*,1/2,4.0,2.0
55,27.4268,275000000.0,B,2s.2p2,4P,1/2,2s.2p.(3P*).6d,4D*,3/2,2.0,4.0
56,27.4268,551000000.0,B,2s.2p2,4P,1/2,2s.2p.(3P*).6d,4D*,1/2,2.0,2.0
57,27.4276,192000000.0,C+,2s.2p2,4P,3/2,2s.2p.(3P*).6d,4P*,3/2,4.0,4.0
58,27.4313,462000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).6d,4D*,5/2,4.0,6.0
59,27.4313,352000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).6d,4D*,3/2,4.0,4.0
60,27.4313,110000000.0,C,2s.2p2,4P,3/2,2s.2p.(3P*).6d,4D*,1/2,4.0,2.0
61,27.4313,433000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).6d,4P*,5/2,4.0,6.0
62,27.4337,649000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).6d,4P*,3/2,6.0,4.0
63,27.4374,1010000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).6d,4P*,5/2,6.0,6.0
64,27.4374,660000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).6d,4D*,7/2,6.0,8.0
65,27.4374,198000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).6d,4D*,5/2,6.0,6.0
66,27.4374,33000000.0,C,2s.2p2,4P,5/2,2s.2p.(3P*).6d,4D*,3/2,6.0,4.0
67,27.5821,1410000000.0,B,2s.2p2,4P,3/2,2p2.(3P).3p,4D*,5/2,4.0,6.0
68,27.5824,842000000.0,B,2s.2p2,4P,1/2,2p2.(3P).3p,4D*,3/2,2.0,4.0
69,27.5829,2020000000.0,B,2s.2p2,4P,5/2,2p2.(3P).3p,4D*,7/2,6.0,8.0
70,27.5852,1680000000.0,B,2s.2p2,4P,1/2,2p2.(3P).3p,4D*,1/2,2.0,2.0
71,27.5869,1080000000.0,B,2s.2p2,4P,3/2,2p2.(3P).3p,4D*,3/2,4.0,4.0
72,27.5883,606000000.0,B,2s.2p2,4P,5/2,2p2.(3P).3p,4D*,5/2,6.0,6.0
73,27.5897,336000000.0,C+,2s.2p2,4P,3/2,2p2.(3P).3p,4D*,1/2,4.0,2.0
74,27.5931,101000000.0,C+,2s.2p2,4P,5/2,2p2.(3P).3p,4D*,3/2,6.0,4.0
75,27.6193,726000000.0,B,2s2.2p,2P*,1/2,2s2.7d,2D,3/2,2.0,4.0
76,27.6326,145000000.0,C+,2s2.2p,2P*,3/2,2s2.7d,2D,3/2,4.0,4.0
77,27.6326,870000000.0,B,2s2.2p,2P*,3/2,2s2.7d,2D,5/2,4.0,6.0
78,28.2063,1130000000.0,B,2s2.2p,2P*,1/2,2s2.6d,2D,3/2,2.0,4.0
79,28.2202,226000000.0,B,2s2.2p,2P*,3/2,2s2.6d,2D,3/2,4.0,4.0
80,28.2202,1360000000.0,B,2s2.2p,2P*,3/2,2s2.6d,2D,5/2,4.0,6.0
81,28.385,368000000.0,C+,2s.2p2,4P,1/2,2s.2p.(3P*).5d,4P*,1/2,2.0,2.0
82,28.3882,921000000.0,B,2s.2p2,4P,1/2,2s.2p.(3P*).5d,4P*,3/2,2.0,4.0
83,28.3898,1840000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).5d,4P*,1/2,4.0,2.0
84,28.393,294000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).5d,4P*,3/2,4.0,4.0
85,28.3974,662000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).5d,4P*,5/2,4.0,6.0
86,28.3996,993000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).5d,4P*,3/2,6.0,4.0
87,28.404,1540000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).5d,4P*,5/2,6.0,6.0
88,28.5857,156000000.0,C+,2s2.2p,2P*,1/2,2s2.6s,2S,1/2,2.0,2.0
89,28.6,312000000.0,C+,2s2.2p,2P*,3/2,2s2.6s,2S,1/2,4.0,2.0
90,29.0861,189000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).5s,4P*,5/2,4.0,6.0
91,29.0912,263000000.0,B,2s.2p2,4P,1/2,2s.2p.(3P*).5s,4P*,3/2,2.0,4.0
92,29.093,442000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).5s,4P*,5/2,6.0,6.0
93,29.0962,84100000.0,C+,2s.2p2,4P,3/2,2s.2p.(3P*).5s,4P*,3/2,4.0,4.0
94,29.0972,105000000.0,C,2s.2p2,4P,1/2,2s.2p.(3P*).5s,4P*,1/2,2.0,2.0
95,29.1023,525000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).5s,4P*,1/2,4.0,2.0
96,29.1031,284000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).5s,4P*,3/2,6.0,4.0
97,29.2442,1890000000.0,B,2s2.2p,2P*,1/2,2s2.5d,2D,3/2,2.0,4.0
98,29.2591,2260000000.0,B,2s2.2p,2P*,3/2,2s2.5d,2D,5/2,4.0,6.0
99,29.2592,377000000.0,B,2s2.2p,2P*,3/2,2s2.5d,2D,3/2,4.0,4.0
100,29.966,405000000.0,B,2s2.2p,2P*,1/2,2s2.5s,2S,1/2,2.0,2.0
101,29.9816,809000000.0,B,2s2.2p,2P*,3/2,2s2.5s,2S,1/2,4.0,2.0
102,30.3825,717000000.0,B,2s.2p2,4P,1/2,2s.2p.(3P*).4d,4P*,1/2,2.0,2.0
103,30.3855,1790000000.0,B,2s.2p2,4P,1/2,2s.2p.(3P*).4d,4P*,3/2,2.0,4.0
104,30.388,3580000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).4d,4P*,1/2,4.0,2.0
105,30.391,573000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).4d,4P*,3/2,4.0,4.0
106,30.396,1290000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).4d,4P*,5/2,4.0,6.0
107,30.3985,1930000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).4d,4P*,3/2,6.0,4.0
108,30.4035,3000000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).4d,4P*,5/2,6.0,6.0
109,30.5756,484000000.0,B,2s2.2p,2P*,1/2,2s.2p.(3P*).3p,2S,1/2,2.0,2.0
110,30.5919,967000000.0,B,2s2.2p,2P*,3/2,2s.2p.(3P*).3p,2S,1/2,4.0,2.0
111,31.1548,548000000.0,B,2s2.2p,2P*,1/2,2s.2p.(3P*).3p,2D,3/2,2.0,4.0
112,31.1631,657000000.0,B,2s2.2p,2P*,3/2,2s.2p.(3P*).3p,2D,5/2,4.0,6.0
113,31.1717,109000000.0,C+,2s2.2p,2P*,3/2,2s.2p.(3P*).3p,2D,3/2,4.0,4.0
114,31.4715,6540000000.0,B,2s2.2p,2P*,1/2,2s2.4d,2D,3/2,2.0,4.0
115,31.4856,7840000000.0,B,2s2.2p,2P*,3/2,2s2.4d,2D,5/2,4.0,6.0
116,31.4888,1310000000.0,B,2s2.2p,2P*,3/2,2s2.4d,2D,3/2,4.0,4.0
117,31.7809,144000000.0,B,2s.2p2,2D,5/2,2p2.(3P).3p,2D*,5/2,6.0,6.0
118,31.7814,139000000.0,C+,2s.2p2,2D,3/2,2p2.(3P).3p,2D*,3/2,4.0,4.0
119,32.1079,396000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).4s,4P*,5/2,4.0,6.0
120,32.1139,550000000.0,B,2s.2p2,4P,1/2,2s.2p.(3P*).4s,4P*,3/2,2.0,4.0
121,32.1163,923000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).4s,4P*,5/2,6.0,6.0
122,32.1201,176000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).4s,4P*,3/2,4.0,4.0
123,32.1205,220000000.0,C+,2s.2p2,4P,1/2,2s.2p.(3P*).4s,4P*,1/2,2.0,2.0
124,32.1267,1100000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).4s,4P*,1/2,4.0,2.0
125,32.1285,593000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).4s,4P*,3/2,6.0,4.0
126,32.3431,553000000.0,B,2s2.2p,2P*,1/2,2s.2p.(3P*).3p,2P,3/2,2.0,4.0
127,32.3487,2210000000.0,B,2s2.2p,2P*,1/2,2s.2p.(3P*).3p,2P,1/2,2.0,2.0
128,32.3613,2760000000.0,B,2s2.2p,2P*,3/2,2s.2p.(3P*).3p,2P,3/2,4.0,4.0
129,32.367,1100000000.0,B,2s2.2p,2P*,3/2,2s.2p.(3P*).3p,2P,1/2,4.0,2.0
130,33.2135,371000000.0,B,2s2.2p,2P*,1/2,2s2.4s,2S,1/2,2.0,2.0
131,33.2327,742000000.0,B,2s2.2p,2P*,3/2,2s2.4s,2S,1/2,4.0,2.0
132,33.834,1620000000.0,B,2s.2p2,2D,5/2,2s.2p.(1P*).3d,2D*,5/2,6.0,6.0
133,33.8347,116000000.0,B,2s.2p2,2D,3/2,2s.2p.(1P*).3d,2D*,5/2,4.0,6.0
134,33.8351,174000000.0,B,2s.2p2,2D,5/2,2s.2p.(1P*).3d,2D*,3/2,6.0,4.0
135,33.8359,1570000000.0,B,2s.2p2,2D,3/2,2s.2p.(1P*).3d,2D*,3/2,4.0,4.0
136,33.881,1220000000.0,B,2s.2p2,2P,1/2,2p2.(3P).3p,2S*,1/2,2.0,2.0
137,33.8936,2430000000.0,B,2s.2p2,2P,3/2,2p2.(3P).3p,2S*,1/2,4.0,2.0
138,35.1986,315000000.0,B,2s.2p2,2D,5/2,2s.2p.(3P*).4d,2D*,3/2,6.0,4.0
139,35.1986,2940000000.0,B,2s.2p2,2D,5/2,2s.2p.(3P*).4d,2D*,5/2,6.0,6.0
140,35.1994,2830000000.0,B,2s.2p2,2D,3/2,2s.2p.(3P*).4d,2D*,3/2,4.0,4.0
141,35.1994,210000000.0,B,2s.2p2,2D,3/2,2s.2p.(3P*).4d,2D*,5/2,4.0,6.0
142,35.8282,1680000000.0,B,2s.2p2,4P,1/2,2s.2p.(3P*).3d,4P*,1/2,2.0,2.0
143,35.8327,4200000000.0,B,2s.2p2,4P,1/2,2s.2p.(3P*).3d,4P*,3/2,2.0,4.0
144,35.8359,8410000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).3d,4P*,1/2,4.0,2.0
145,35.8404,1340000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).3d,4P*,3/2,4.0,4.0
146,35.8474,3020000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).3d,4P*,5/2,4.0,6.0
147,35.8508,4530000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).3d,4P*,3/2,6.0,4.0
148,35.8578,7050000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).3d,4P*,5/2,6.0,6.0
149,36.2822,7760000000.0,B,2s.2p2,4P,1/2,2s.2p.(3P*).3d,4D*,3/2,2.0,4.0
150,36.2839,15500000000.0,B,2s.2p2,4P,1/2,2s.2p.(3P*).3d,4D*,1/2,2.0,2.0
151,36.2872,13000000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).3d,4D*,5/2,4.0,6.0
152,36.2901,9930000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).3d,4D*,3/2,4.0,4.0
153,36.2918,3100000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).3d,4D*,1/2,4.0,2.0
154,36.2942,18600000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).3d,4D*,7/2,6.0,8.0
155,36.2979,5580000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).3d,4D*,5/2,6.0,6.0
156,36.3007,930000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).3d,4D*,3/2,6.0,4.0
157,37.0639,1740000000.0,B,2s.2p2,2P,1/2,2p2.(3P).3p,2D*,3/2,2.0,4.0
158,37.0791,347000000.0,B,2s.2p2,2P,3/2,2p2.(3P).3p,2D*,3/2,4.0,4.0
159,37.0793,2080000000.0,B,2s.2p2,2P,3/2,2p2.(3P).3p,2D*,5/2,4.0,6.0
160,37.4198,9890000000.0,B,2s2.2p,2P*,1/2,2s2.3d,2D,3/2,2.0,4.0
161,37.4434,11900000000.0,B,2s2.2p,2P*,3/2,2s2.3d,2D,5/2,4.0,6.0
162,37.4442,1980000000.0,B,2s2.2p,2P*,3/2,2s2.3d,2D,3/2,4.0,4.0
163,38.2706,64800000.0,C,2s.2p2,2D,5/2,2s2.7f,2F*,7/2,6.0,8.0
164,38.2716,60500000.0,C,2s.2p2,2D,3/2,2s2.7f,2F*,5/2,4.0,6.0
165,39.3809,68200000.0,C,2s.2p2,2D,5/2,2s2.6f,2F*,7/2,6.0,8.0
166,39.3819,63700000.0,C,2s.2p2,2D,3/2,2s2.6f,2F*,5/2,4.0,6.0
167,39.8884,9960000000.0,B,2s.2p2,2P,1/2,2s.2p.(1P*).3d,2D*,3/2,2.0,4.0
168,39.9044,11900000000.0,B,2s.2p2,2P,3/2,2s.2p.(1P*).3d,2D*,5/2,4.0,6.0
169,39.906,1990000000.0,B,2s.2p2,2P,3/2,2s.2p.(1P*).3d,2D*,3/2,4.0,4.0
170,41.3681,193000000.0,B,2s.2p2,2D,3/2,2s.2p.(3P*).3d,2P*,1/2,4.0,2.0
171,41.3792,174000000.0,B,2s.2p2,2D,5/2,2s.2p.(3P*).3d,2P*,3/2,6.0,4.0
172,41.3803,19300000.0,C,2s.2p2,2D,3/2,2s.2p.(3P*).3d,2P*,3/2,4.0,4.0
173,41.8705,10500000000.0,B,2s.2p2,2D,5/2,2s.2p.(3P*).3d,2F*,7/2,6.0,8.0
174,41.89,700000000.0,B,2s.2p2,2D,5/2,2s.2p.(3P*).3d,2F*,5/2,6.0,6.0
175,41.8911,9790000000.0,B,2s.2p2,2D,3/2,2s.2p.(3P*).3d,2F*,5/2,4.0,6.0
176,42.8184,5210000000.0,B,2s.2p2,2D,5/2,2s.2p.(3P*).3d,2D*,5/2,6.0,6.0
177,42.8196,372000000.0,B,2s.2p2,2D,3/2,2s.2p.(3P*).3d,2D*,5/2,4.0,6.0
178,42.8236,558000000.0,B,2s.2p2,2D,5/2,2s.2p.(3P*).3d,2D*,3/2,6.0,4.0
179,42.8248,5020000000.0,B,2s.2p2,2D,3/2,2s.2p.(3P*).3d,2D*,3/2,4.0,4.0
180,43.3915,1320000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).3s,4P*,5/2,4.0,6.0
181,43.4019,1830000000.0,B,2s.2p2,4P,1/2,2s.2p.(3P*).3s,4P*,3/2,2.0,4.0
182,43.4067,3070000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).3s,4P*,5/2,6.0,6.0
183,43.4132,584000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).3s,4P*,3/2,4.0,4.0
184,43.4137,730000000.0,B,2s.2p2,4P,1/2,2s.2p.(3P*).3s,4P*,1/2,2.0,2.0
185,43.4249,3650000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).3s,4P*,1/2,4.0,2.0
186,43.4285,1970000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).3s,4P*,3/2,6.0,4.0
187,44.9563,519000000.0,B,2s.2p2,2S,1/2,2s.2p.(1P*).3s,2P*,3/2,2.0,4.0
188,44.9567,519000000.0,B,2s.2p2,2S,1/2,2s.2p.(1P*).3s,2P*,1/2,2.0,2.0
189,45.1871,1030000000.0,B,2s2.2p,2P*,1/2,2s2.3s,2S,1/2,2.0,2.0
190,45.2227,2050000000.0,B,2s2.2p,2P*,3/2,2s2.3s,2S,1/2,4.0,2.0
191,45.607,121000000.0,C+,2s.2p2,2D,5/2,2s2.4f,2F*,7/2,6.0,8.0
192,45.6087,113000000.0,C+,2s.2p2,2D,3/2,2s2.4f,2F*,5/2,4.0,6.0
193,46.0609,193000000.0,B,2p3,2D*,5/2,2s.2p.(3P*).6p,2P,3/2,6.0,4.0
194,46.064,21400000.0,C,2p3,2D*,3/2,2s.2p.(3P*).6p,2P,3/2,4.0,4.0
195,46.0793,214000000.0,B,2p3,2D*,3/2,2s.2p.(3P*).6p,2P,1/2,4.0,2.0
196,46.7431,2120000000.0,B,2p3,4S*,3/2,2p2.(3P).3s,4P,5/2,4.0,6.0
197,46.7649,2120000000.0,B,2p3,4S*,3/2,2p2.(3P).3s,4P,3/2,4.0,4.0
198,46.7794,2120000000.0,B,2p3,4S*,3/2,2p2.(3P).3s,4P,1/2,4.0,2.0
199,47.2237,6110000000.0,B,2s.2p2,2S,1/2,2s.2p.(3P*).3d,2P*,1/2,2.0,2.0
200,47.2395,6110000000.0,B,2s.2p2,2S,1/2,2s.2p.(3P*).3d,2P*,3/2,2.0,4.0
201,50.0924,489000000.0,B,2p3,2D*,5/2,2s.2p.(3P*).5p,2P,3/2,6.0,4.0
202,50.096,54300000.0,B,2p3,2D*,3/2,2s.2p.(3P*).5p,2P,3/2,4.0,4.0
203,50.1163,542000000.0,B,2p3,2D*,3/2,2s.2p.(3P*).5p,2P,1/2,4.0,2.0
204,50.7906,1090000000.0,B,2s.2p2,2P,1/2,2s.2p.(3P*).3d,2P*,1/2,2.0,2.0
205,50.8089,273000000.0,B,2s.2p2,2P,1/2,2s.2p.(3P*).3d,2P*,3/2,2.0,4.0
206,50.819,546000000.0,B,2s.2p2,2P,3/2,2s.2p.(3P*).3d,2P*,1/2,4.0,2.0
207,50.8374,1360000000.0,B,2s.2p2,2P,3/2,2s.2p.(3P*).3d,2P*,3/2,4.0,4.0
208,50.9579,1610000000.0,B,2s.2p2,2D,5/2,2s.2p.(3P*).3s,2P*,3/2,6.0,4.0
209,50.9596,179000000.0,B,2s.2p2,2D,3/2,2s.2p.(3P*).3s,2P*,3/2,4.0,4.0
210,50.989,1780000000.0,B,2s.2p2,2D,3/2,2s.2p.(3P*).3s,2P*,1/2,4.0,2.0
211,52.6942,25400000.0,C+,2p3,2P*,1/2,2s.2p.(3P*).6p,2P,3/2,2.0,4.0
212,52.6954,127000000.0,B,2p3,2P*,3/2,2s.2p.(3P*).6p,2P,3/2,4.0,4.0
213,52.7143,102000000.0,B,2p3,2P*,1/2,2s.2p.(3P*).6p,2P,1/2,2.0,2.0
214,52.7155,50800000.0,C+,2p3,2P*,3/2,2s.2p.(3P*).6p,2P,1/2,4.0,2.0
215,53.0041,1570000000.0,B,2s.2p2,2P,1/2,2s.2p.(3P*).3d,2D*,3/2,2.0,4.0
216,53.0272,1880000000.0,B,2s.2p2,2P,3/2,2s.2p.(3P*).3d,2D*,5/2,4.0,6.0
217,53.0351,313000000.0,B,2s.2p2,2P,3/2,2s.2p.(3P*).3d,2D*,3/2,4.0,4.0
218,54.3767,265000000.0,C+,2p3,2D*,5/2,2s.2p.(3P*).4f,2F,7/2,6.0,8.0
219,54.3836,17700000.0,C,2p3,2D*,5/2,2s.2p.(3P*).4f,2F,5/2,6.0,6.0
220,54.3879,247000000.0,C+,2p3,2D*,3/2,2s.2p.(3P*).4f,2F,5/2,4.0,6.0
221,55.337,84100000.0,B,2s.2p2,2S,1/2,2s2.4p,2P*,3/2,2.0,4.0
222,55.3446,84100000.0,B,2s.2p2,2S,1/2,2s2.4p,2P*,1/2,2.0,2.0
223,57.2945,528000000.0,B,2p3,2D*,5/2,2s.2p.(1P*).3p,2P,3/2,6.0,4.0
224,57.2992,58700000.0,B,2p3,2D*,3/2,2s.2p.(1P*).3p,2P,3/2,4.0,4.0
225,57.3102,586000000.0,B,2p3,2D*,3/2,2s.2p.(1P*).3p,2P,1/2,4.0,2.0
226,58.0379,70100000.0,B,2p3,2P*,1/2,2s.2p.(3P*).5p,2P,3/2,2.0,4.0
227,58.0393,350000000.0,B,2p3,2P*,3/2,2s.2p.(3P*).5p,2P,3/2,4.0,4.0
228,58.0652,280000000.0,B,2p3,2P*,1/2,2s.2p.(3P*).5p,2P,1/2,2.0,2.0
229,58.0666,140000000.0,B,2p3,2P*,3/2,2s.2p.(3P*).5p,2P,1/2,4.0,2.0
230,58.2309,27200000.0,B,2p3,2D*,5/2,2s.2p.(3P*).4p,2P,3/2,6.0,4.0
231,58.2357,3030000.0,C,2p3,2D*,3/2,2s.2p.(3P*).4p,2P,3/2,4.0,4.0
232,58.2555,30200000.0,C+,2p3,2D*,3/2,2s.2p.(3P*).4p,2P,1/2,4.0,2.0
233,60.1467,505000000.0,B,2s.2p2,2S,1/2,2s.2p.(3P*).3s,2P*,3/2,2.0,4.0
234,60.1877,504000000.0,B,2s.2p2,2S,1/2,2s.2p.(3P*).3s,2P*,1/2,2.0,2.0
235,60.2993,3210000.0,C,2s.2p2,2P,1/2,2s2.4p,2P*,3/2,2.0,4.0
236,60.3083,12800000.0,C,2s.2p2,2P,1/2,2s2.4p,2P*,1/2,2.0,2.0
237,60.3393,16000000.0,C+,2s.2p2,2P,3/2,2s2.4p,2P*,3/2,4.0,4.0
238,60.3484,6400000.0,C,2s.2p2,2P,3/2,2s2.4p,2P*,1/2,4.0,2.0
239,66.0551,22400000.0,B,2s.2p2,2P,1/2,2s.2p.(3P*).3s,2P*,3/2,2.0,4.0
