,ritz_wl_vac(nm),Aki(s^-1),Acc,conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k
113,819.70433,8570000.0,A,2p6.3p,2P*,3/2,2p6.3d,2D,3/2,4.0,4.0
114,819.70769,51400000.0,A+,2p6.3p,2P*,3/2,2p6.3d,2D,5/2,4.0,6.0
115,865.2307,225000.0,B+,2p6.4s,2S,1/2,2p6.6p,2P*,3/2,2.0,4.0
116,865.3273,221000.0,B+,2p6.4s,2S,1/2,2p6.6p,2P*,1/2,2.0,2.0
117,879.54956,245000.0,C',2p6.3d,2D,5/2,2p6.11f,2F*,7/2,6.0,8.0
118,879.54956,16300.0,C',2p6.3d,2D,5/2,2p6.11f,2F*,5/2,6.0,6.0
119,879.55343,229000.0,C',2p6.3d,2D,3/2,2p6.11f,2F*,5/2,4.0,6.0
120,894.54048,24700.0,C',2p6.3d,2D,5/2,2p6.10f,2F*,5/2,6.0,6.0
121,894.54048,371000.0,C',2p6.3d,2D,5/2,2p6.10f,2F*,7/2,6.0,8.0
122,894.54448,346000.0,C',2p6.3d,2D,3/2,2p6.10f,2F*,5/2,4.0,6.0
123,915.6375,530000.0,C',2p6.3d,2D,5/2,2p6.9f,2F*,7/2,6.0,8.0
124,915.6375,35000.0,C',2p6.3d,2D,5/2,2p6.9f,2F*,5/2,6.0,6.0
125,915.6417,490000.0,C',2p6.3d,2D,3/2,2p6.9f,2F*,5/2,4.0,6.0
126,946.8511,957000.0,B+,2p6.3d,2D,5/2,2p6.8f,2F*,7/2,6.0,8.0
127,946.8511,63800.0,B+,2p6.3d,2D,5/2,2p6.8f,2F*,5/2,6.0,6.0
128,946.8556,893000.0,B+,2p6.3d,2D,3/2,2p6.8f,2F*,5/2,4.0,6.0
129,949.5185,83000.0,C,2p6.4p,2P*,1/2,2p6.13d,2D,3/2,2.0,4.0
130,950.0227,16600.0,C,2p6.4p,2P*,3/2,2p6.13d,2D,3/2,4.0,4.0
131,950.0229,100000.0,C,2p6.4p,2P*,3/2,2p6.13d,2D,5/2,4.0,6.0
132,952.6628,28500.0,C,2p6.4p,2P*,1/2,2p6.14s,2S,1/2,2.0,2.0
133,953.1704,57000.0,C,2p6.4p,2P*,3/2,2p6.14s,2S,1/2,4.0,2.0
134,959.8293,107000.0,C,2p6.4p,2P*,1/2,2p6.12d,2D,3/2,2.0,4.0
135,960.3446,21400.0,C,2p6.4p,2P*,3/2,2p6.12d,2D,3/2,4.0,4.0
136,960.3446,128000.0,C,2p6.4p,2P*,3/2,2p6.12d,2D,5/2,4.0,6.0
137,963.9337,33300.0,C,2p6.4p,2P*,1/2,2p6.13s,2S,1/2,2.0,2.0
138,964.4533,66000.0,C,2p6.4p,2P*,3/2,2p6.13s,2S,1/2,4.0,2.0
139,973.4155,141000.0,C,2p6.4p,2P*,1/2,2p6.11d,2D,3/2,2.0,4.0
140,973.9455,28100.0,C,2p6.4p,2P*,3/2,2p6.11d,2D,3/2,4.0,4.0
141,973.9457,169000.0,C,2p6.4p,2P*,3/2,2p6.11d,2D,5/2,4.0,6.0
142,978.9289,40200.0,C,2p6.4p,2P*,1/2,2p6.12s,2S,1/2,2.0,2.0
143,979.4649,80000.0,C,2p6.4p,2P*,3/2,2p6.12s,2S,1/2,4.0,2.0
144,987.5565,281.0,C,2p6.3d,2D,5/2,2p6.8p,2P*,3/2,6.0,4.0
145,987.6092,354.0,C,2p6.3d,2D,3/2,2p6.8p,2P*,1/2,4.0,2.0
146,991.8738,192000.0,C,2p6.4p,2P*,1/2,2p6.10d,2D,3/2,2.0,4.0
147,992.424,38300.0,C,2p6.4p,2P*,3/2,2p6.10d,2D,3/2,4.0,4.0
148,992.4243,230000.0,C,2p6.4p,2P*,3/2,2p6.10d,2D,5/2,4.0,6.0
149,996.3987,84500.0,B+,2p6.3d,2D,5/2,2p6.7f,2F*,5/2,6.0,6.0
150,996.3987,1270000.0,A,2p6.3d,2D,5/2,2p6.7f,2F*,7/2,6.0,8.0
151,996.4037,1180000.0,B+,2p6.3d,2D,3/2,2p6.7f,2F*,5/2,4.0,6.0
152,999.5596,56000.0,C,2p6.4p,2P*,1/2,2p6.11s,2S,1/2,2.0,2.0
153,1000.1184,111000.0,C,2p6.4p,2P*,3/2,2p6.11s,2S,1/2,4.0,2.0
154,1017.986,270000.0,C,2p6.4p,2P*,1/2,2p6.9d,2D,3/2,2.0,4.0
155,1018.565,54000.0,C,2p6.4p,2P*,3/2,2p6.9d,2D,3/2,4.0,4.0
156,1018.565,323000.0,C,2p6.4p,2P*,3/2,2p6.9d,2D,5/2,4.0,6.0
157,1029.2,142000.0,B,2p6.4p,2P*,1/2,2p6.10s,2S,1/2,2.0,2.0
158,1029.793,283000.0,B,2p6.4p,2P*,3/2,2p6.10s,2S,1/2,4.0,2.0
159,1056.891,496000.0,B+,2p6.4p,2P*,1/2,2p6.8d,2D,3/2,2.0,4.0
160,1057.516,98800.0,B+,2p6.4p,2P*,3/2,2p6.8d,2D,3/2,4.0,4.0
161,1057.516,592000.0,B+,2p6.4p,2P*,3/2,2p6.8d,2D,5/2,4.0,6.0
162,1067.4531,604.0,C,2p6.3d,2D,5/2,2p6.7p,2P*,3/2,6.0,4.0
163,1067.4588,67.2,C,2p6.3d,2D,3/2,2p6.7p,2P*,3/2,4.0,4.0
164,1067.5443,748.0,C,2p6.3d,2D,3/2,2p6.7p,2P*,1/2,4.0,2.0
165,1074.361,129000.0,B,2p6.4p,2P*,1/2,2p6.9s,2S,1/2,2.0,2.0
166,1074.9393,732000.0,A,2p6.4s,2S,1/2,2p6.5p,2P*,3/2,2.0,4.0
167,1075.006,257000.0,B,2p6.4p,2P*,3/2,2p6.9s,2S,1/2,4.0,2.0
168,1075.2248,724000.0,A,2p6.4s,2S,1/2,2p6.5p,2P*,1/2,2.0,2.0
169,1083.7814,2230000.0,A,2p6.3d,2D,5/2,2p6.6f,2F*,7/2,6.0,8.0
170,1083.7814,149000.0,A,2p6.3d,2D,5/2,2p6.6f,2F*,5/2,6.0,6.0
171,1083.7873,2080000.0,A,2p6.3d,2D,3/2,2p6.6f,2F*,5/2,4.0,6.0
172,1119.327,629000.0,B+,2p6.4p,2P*,1/2,2p6.7d,2D,3/2,2.0,4.0
173,1120.028,752000.0,B+,2p6.4p,2P*,3/2,2p6.7d,2D,5/2,4.0,6.0
174,1120.028,125000.0,B+,2p6.4p,2P*,3/2,2p6.7d,2D,3/2,4.0,4.0
175,1138.4557,8800000.0,A,2p6.3p,2P*,1/2,2p6.4s,2S,1/2,2.0,2.0
176,1140.6888,17600000.0,A,2p6.3p,2P*,3/2,2p6.4s,2S,1/2,4.0,2.0
177,1149.225,176000.0,B+,2p6.4p,2P*,1/2,2p6.8s,2S,1/2,2.0,2.0
178,1149.963,350000.0,B+,2p6.4p,2P*,3/2,2p6.8s,2S,1/2,4.0,2.0
179,1230.804,1590.0,B,2p6.3d,2D,5/2,2p6.6p,2P*,3/2,6.0,4.0
180,1230.811,177.0,C+,2p6.3d,2D,3/2,2p6.6p,2P*,3/2,4.0,4.0
181,1231.007,1930.0,B,2p6.3d,2D,3/2,2p6.6p,2P*,1/2,4.0,2.0
182,1231.485,1080000.0,A,2p6.4p,2P*,1/2,2p6.6d,2D,3/2,2.0,4.0
183,1232.333,216000.0,A,2p6.4p,2P*,3/2,2p6.6d,2D,3/2,4.0,4.0
184,1232.335,1290000.0,A,2p6.4p,2P*,3/2,2p6.6d,2D,5/2,4.0,6.0
185,1268.261,313000.0,A,2p6.3d,2D,5/2,2p6.5f,2F*,5/2,6.0,6.0
186,1268.261,4700000.0,A,2p6.3d,2D,5/2,2p6.5f,2F*,7/2,6.0,8.0
187,1268.269,4380000.0,A,2p6.3d,2D,3/2,2p6.5f,2F*,5/2,4.0,6.0
188,1269.7658,1930.0,C',2p6.5s,2S,1/2,2p6.18p,2P*,3/2,2.0,4.0
189,1269.7715,1930.0,C',2p6.5s,2S,1/2,2p6.18p,2P*,1/2,2.0,2.0
190,1277.4999,2330.0,C',2p6.5s,2S,1/2,2p6.17p,2P*,3/2,2.0,4.0
191,1277.507,2330.0,C',2p6.5s,2S,1/2,2p6.17p,2P*,1/2,2.0,2.0
192,1286.9425,2780.0,C',2p6.5s,2S,1/2,2p6.16p,2P*,3/2,2.0,4.0
193,1286.9511,2780.0,C',2p6.5s,2S,1/2,2p6.16p,2P*,1/2,2.0,2.0
194,1291.147,297000.0,B+,2p6.4p,2P*,1/2,2p6.7s,2S,1/2,2.0,2.0
195,1292.079,592000.0,B+,2p6.4p,2P*,3/2,2p6.7s,2S,1/2,4.0,2.0
196,1298.6487,3480.0,C',2p6.5s,2S,1/2,2p6.15p,2P*,3/2,2.0,4.0
197,1298.6593,3480.0,C',2p6.5s,2S,1/2,2p6.15p,2P*,1/2,2.0,2.0
198,1313.4255,4450.0,C',2p6.5s,2S,1/2,2p6.14p,2P*,3/2,2.0,4.0
199,1313.4391,4450.0,C',2p6.5s,2S,1/2,2p6.14p,2P*,1/2,2.0,2.0
200,1332.4857,6000.0,C',2p6.5s,2S,1/2,2p6.13p,2P*,3/2,2.0,4.0
201,1332.5035,6000.0,C',2p6.5s,2S,1/2,2p6.13p,2P*,1/2,2.0,2.0
202,1357.729,7900.0,C',2p6.5s,2S,1/2,2p6.12p,2P*,3/2,2.0,4.0
203,1357.753,7900.0,C',2p6.5s,2S,1/2,2p6.12p,2P*,1/2,2.0,2.0
204,1392.2876,11000.0,C',2p6.5s,2S,1/2,2p6.11p,2P*,3/2,2.0,4.0
205,1392.321,11000.0,C',2p6.5s,2S,1/2,2p6.11p,2P*,1/2,2.0,2.0
206,1441.6763,16400.0,C',2p6.5s,2S,1/2,2p6.10p,2P*,3/2,2.0,4.0
207,1441.7247,16400.0,C',2p6.5s,2S,1/2,2p6.10p,2P*,1/2,2.0,2.0
208,1477.152,2180000.0,A,2p6.4p,2P*,1/2,2p6.5d,2D,3/2,2.0,4.0
209,1478.373,435000.0,A,2p6.4p,2P*,3/2,2p6.5d,2D,3/2,4.0,4.0
210,1478.378,2610000.0,A,2p6.4p,2P*,3/2,2p6.5d,2D,5/2,4.0,6.0
211,1516.4987,33800.0,B,2p6.5s,2S,1/2,2p6.9p,2P*,3/2,2.0,4.0
212,1516.5748,33200.0,B,2p6.5s,2S,1/2,2p6.9p,2P*,1/2,2.0,2.0
213,1637.833,585000.0,A,2p6.4p,2P*,1/2,2p6.6s,2S,1/2,2.0,2.0
214,1639.334,1170000.0,A,2p6.4p,2P*,3/2,2p6.6s,2S,1/2,4.0,2.0
215,1639.837,44000.0,B+,2p6.5s,2S,1/2,2p6.8p,2P*,3/2,2.0,4.0
216,1639.969,43300.0,B+,2p6.5s,2S,1/2,2p6.8p,2P*,1/2,2.0,2.0
217,1703.574,4700.0,B+,2p6.3d,2D,5/2,2p6.5p,2P*,3/2,6.0,4.0
218,1703.588,522.0,B+,2p6.3d,2D,3/2,2p6.5p,2P*,3/2,4.0,4.0
219,1704.305,5650.0,B+,2p6.3d,2D,3/2,2p6.5p,2P*,1/2,4.0,2.0
220,1847.035,935000.0,A,2p6.3d,2D,5/2,2p6.4f,2F*,5/2,6.0,6.0
221,1847.035,14000000.0,A,2p6.3d,2D,5/2,2p6.4f,2F*,7/2,6.0,8.0
222,1847.052,13100000.0,A,2p6.3d,2D,3/2,2p6.4f,2F*,5/2,4.0,6.0
223,1860.1443,0.362,A+,2p6.3d,2D,5/2,2p6.4d,2D,3/2,6.0,4.0
224,1860.1564,0.964,A+,2p6.3d,2D,5/2,2p6.4d,2D,5/2,6.0,6.0
225,1860.1616,0.844,A+,2p6.3d,2D,3/2,2p6.4d,2D,3/2,4.0,4.0
226,1860.1737,0.241,A+,2p6.3d,2D,3/2,2p6.4d,2D,5/2,4.0,6.0
227,1872.569,86500.0,B+,2p6.5s,2S,1/2,2p6.7p,2P*,3/2,2.0,4.0
228,1872.832,85300.0,B+,2p6.5s,2S,1/2,2p6.7p,2P*,1/2,2.0,2.0
229,1906.1848,1220.0,C+,2p6.4d,2D,5/2,2p6.9p,2P*,3/2,6.0,4.0
230,1906.1975,136.0,C,2p6.4d,2D,3/2,2p6.9p,2P*,3/2,4.0,4.0
231,1906.3178,1440.0,C,2p6.4d,2D,3/2,2p6.9p,2P*,1/2,4.0,2.0
232,1928.48,570000.0,A,2p6.4d,2D,5/2,2p6.8f,2F*,7/2,6.0,8.0
233,1928.48,38000.0,B+,2p6.4d,2D,5/2,2p6.8f,2F*,5/2,6.0,6.0
234,1928.493,532000.0,A,2p6.4d,2D,3/2,2p6.8f,2F*,5/2,4.0,6.0
235,1944.852,9550.0,B,2p6.4f,2F*,5/2,2p6.8d,2D,3/2,6.0,4.0
236,1944.852,455.0,C+,2p6.4f,2F*,5/2,2p6.8d,2D,5/2,6.0,6.0
237,1944.852,9100.0,B+,2p6.4f,2F*,7/2,2p6.8d,2D,5/2,8.0,6.0
238,2023.108,74300.0,B,2p6.5p,2P*,1/2,2p6.10s,2S,1/2,2.0,2.0
239,2024.119,148000.0,B+,2p6.5p,2P*,3/2,2p6.10s,2S,1/2,4.0,2.0
240,2105.214,1610.0,B,2p6.4d,2D,5/2,2p6.8p,2P*,3/2,6.0,4.0
241,2105.229,179.0,C+,2p6.4d,2D,3/2,2p6.8p,2P*,3/2,4.0,4.0
242,2105.447,1890.0,B,2p6.4d,2D,3/2,2p6.8p,2P*,1/2,4.0,2.0
243,2132.96,279000.0,A,2p6.5p,2P*,1/2,2p6.8d,2D,3/2,2.0,4.0
244,2134.085,55600.0,B+,2p6.5p,2P*,3/2,2p6.8d,2D,3/2,4.0,4.0
245,2134.085,334000.0,A,2p6.5p,2P*,3/2,2p6.8d,2D,5/2,4.0,6.0
246,2145.807,757000.0,A,2p6.4d,2D,5/2,2p6.7f,2F*,7/2,6.0,8.0
247,2145.807,50500.0,B+,2p6.4d,2D,5/2,2p6.7f,2F*,5/2,6.0,6.0
248,2145.823,707000.0,A,2p6.4d,2D,3/2,2p6.7f,2F*,5/2,4.0,6.0
249,2167.312,13000.0,B+,2p6.4f,2F*,5/2,2p6.7d,2D,3/2,6.0,4.0
250,2167.312,12400.0,B+,2p6.4f,2F*,7/2,2p6.7d,2D,5/2,8.0,6.0
251,2167.312,621.0,B,2p6.4f,2F*,5/2,2p6.7d,2D,5/2,6.0,6.0
252,2205.329,72900.0,B,2p6.5p,2P*,1/2,2p6.9s,2S,1/2,2.0,2.0
253,2206.248,6640000.0,A+,2p6.4s,2S,1/2,2p6.4p,2P*,3/2,2.0,4.0
254,2206.531,145000.0,B+,2p6.5p,2P*,3/2,2p6.9s,2S,1/2,4.0,2.0
255,2208.973,6620000.0,A+,2p6.4s,2S,1/2,2p6.4p,2P*,1/2,2.0,2.0
256,2335.481,5840000.0,A+,2p6.4p,2P*,1/2,2p6.4d,2D,3/2,2.0,4.0
257,2338.534,1170000.0,A,2p6.4p,2P*,3/2,2p6.4d,2D,3/2,4.0,4.0
258,2338.553,7010000.0,A+,2p6.4p,2P*,3/2,2p6.4d,2D,5/2,4.0,6.0
259,2403.528,365000.0,A,2p6.5p,2P*,1/2,2p6.7d,2D,3/2,2.0,4.0
260,2404.956,72800.0,B+,2p6.5p,2P*,3/2,2p6.7d,2D,3/2,4.0,4.0
261,2404.956,437000.0,A,2p6.5p,2P*,3/2,2p6.7d,2D,5/2,4.0,6.0
262,2440.848,230000.0,A,2p6.5s,2S,1/2,2p6.6p,2P*,3/2,2.0,4.0
263,2441.617,228000.0,A,2p6.5s,2S,1/2,2p6.6p,2P*,1/2,2.0,2.0
264,2504.884,3000.0,B,2p6.4d,2D,5/2,2p6.7p,2P*,3/2,6.0,4.0
265,2504.906,334.0,C+,2p6.4d,2D,3/2,2p6.7p,2P*,3/2,4.0,4.0
266,2505.377,3520.0,B,2p6.4d,2D,3/2,2p6.7p,2P*,1/2,4.0,2.0
267,2545.741,103000.0,B+,2p6.5p,2P*,1/2,2p6.8s,2S,1/2,2.0,2.0
268,2547.342,206000.0,B+,2p6.5p,2P*,3/2,2p6.8s,2S,1/2,4.0,2.0
