,ritz_wl_vac(nm),Aki(s^-1),Acc,conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k
110,1273.512,11100000.0,C+,3s2.6p,2P*,1/2,3s2.8s,2S,1/2,2.0,2.0
111,1275.891,22700000.0,C+,3s2.6p,2P*,3/2,3s2.8s,2S,1/2,4.0,2.0
112,1296.55,944000.0,C,3s.3p.(3P*).3d,4D*,7/2,3s.3p.(3P*).4p,4D,7/2,8.0,8.0
113,1303.59,620000.0,C,3s.3p.(3P*).3d,4D*,5/2,3s.3p.(3P*).4p,4D,5/2,6.0,6.0
114,1316.67,433000.0,C,3s.3p.(3P*).3d,4P*,5/2,3s.3p.(3P*).4p,4D,7/2,6.0,8.0
115,1362.6,0.00898,B,3s.3p2,2S,1/2,3s.3p2,2P,3/2,2.0,4.0
116,1365.426,12300000.0,C+,3s2.5p,2P*,1/2,3s2.6s,2S,1/2,2.0,2.0
117,1370.011,24400000.0,B,3s2.5p,2P*,3/2,3s2.6s,2S,1/2,4.0,2.0
118,1445.759,8400000.0,B,3s2.5d,2D,3/2,3s2.6f,2F*,5/2,4.0,6.0
119,1445.793,600000.0,C,3s2.5d,2D,5/2,3s2.6f,2F*,5/2,6.0,6.0
120,1445.824,9000000.0,B,3s2.5d,2D,5/2,3s2.6f,2F*,7/2,6.0,8.0
121,1587.483,2140000.0,C,3s2.6d,2D,3/2,3s2.8f,2F*,5/2,4.0,6.0
122,1587.516,2280000.0,C,3s2.6d,2D,5/2,3s2.8f,2F*,7/2,6.0,8.0
123,1691.143,13100000.0,B,3s2.5s,2S,1/2,3s2.5p,2P*,3/2,2.0,4.0
124,1698.182,12900000.0,B,3s2.5s,2S,1/2,3s2.5p,2P*,1/2,2.0,2.0
125,1718.78,1150000.0,C+,3s2.5f,2F*,7/2,3s2.6g,2G,7/2,8.0,8.0
126,1718.78,18400000.0,B+,3s2.5f,2F*,7/2,3s2.6g,2G,9/2,8.0,10.0
127,1718.83,16100000.0,B+,3s2.5f,2F*,5/2,3s2.6g,2G,7/2,6.0,8.0
128,1773.927,3900000.0,C+,3s2.6f,2F*,7/2,3s2.8g,2G,9/2,8.0,10.0
129,1773.974,3420000.0,C,3s2.6f,2F*,5/2,3s2.8g,2G,7/2,6.0,8.0
130,1904.6,1190000.0,C+,3s2.7p,2P*,1/2,3s2.8d,2D,3/2,2.0,4.0
131,1915.0,1320000.0,C+,3s2.7p,2P*,3/2,3s2.8d,2D,5/2,4.0,6.0
132,1947.7,335000.0,C,3s2.5g,2G,7/2,3s2.6f,2F*,5/2,8.0,6.0
133,1947.8,358000.0,C,3s2.5g,2G,9/2,3s2.6f,2F*,7/2,10.0,8.0
134,2099.7,98900.0,C,3s2.5f,2F*,5/2,3s2.6d,2D,5/2,6.0,6.0
135,2099.6,1980000.0,B,3s2.5f,2F*,7/2,3s2.6d,2D,5/2,8.0,6.0
136,2099.7,2080000.0,B,3s2.5f,2F*,5/2,3s2.6d,2D,3/2,6.0,4.0
137,2180.6,14200.0,C+,3s.3p2,2S,1/2,3s2.4p,2P*,3/2,2.0,4.0
138,2192.6,9160000.0,B+,3s2.6p,2P*,1/2,3s2.6d,2D,3/2,2.0,4.0
139,2199.6,12400000.0,B+,3s2.6p,2P*,3/2,3s2.6d,2D,5/2,4.0,6.0
140,2199.7,2070000.0,B+,3s2.6p,2P*,3/2,3s2.6d,2D,3/2,4.0,4.0
141,2209.5,13800.0,C+,3s.3p2,2S,1/2,3s2.4p,2P*,1/2,2.0,2.0
142,2419.8,2490000.0,C+,3s2.6d,2D,3/2,3s2.7f,2F*,5/2,4.0,6.0
143,2419.9,2670000.0,C+,3s2.6d,2D,5/2,3s2.7f,2F*,7/2,6.0,8.0
144,2529.9,4460000.0,C,3s2.6p,2P*,1/2,3s2.7s,2S,1/2,2.0,2.0
145,2539.3,8940000.0,B,3s2.6p,2P*,3/2,3s2.7s,2S,1/2,4.0,2.0
146,2837.7,5840000.0,B,3s2.6f,2F*,7/2,3s2.7g,2G,9/2,8.0,10.0
147,2837.7,364000.0,C,3s2.6f,2F*,7/2,3s2.7g,2G,7/2,8.0,8.0
148,2837.9,5110000.0,B,3s2.6f,2F*,5/2,3s2.7g,2G,7/2,6.0,8.0
149,3249.8,316000.0,C,3s2.6g,2G,7/2,3s2.7f,2F*,5/2,8.0,6.0
150,3249.9,339000.0,C,3s2.6g,2G,9/2,3s2.7f,2F*,7/2,10.0,8.0
151,3260.2,3310000.0,C,3s2.6d,2D,5/2,3s.3p.(3P*).4s,2P*,3/2,6.0,4.0
152,3423.2,3180000.0,C,3s2.6d,2D,3/2,3s.3p.(3P*).4s,2P*,1/2,4.0,2.0
153,3426.7,1890000.0,B,3s2.7p,2P*,1/2,3s2.7d,2D,3/2,2.0,4.0
154,3460.5,2280000.0,B,3s2.7p,2P*,3/2,3s2.7d,2D,5/2,4.0,6.0
155,3460.6,380000.0,C+,3s2.7p,2P*,3/2,3s2.7d,2D,3/2,4.0,4.0
156,3493.8,219000.0,C+,3s2.4d,2D,3/2,3s2.5p,2P*,3/2,4.0,4.0
157,3495.4,1970000.0,B,3s2.4d,2D,5/2,3s2.5p,2P*,3/2,6.0,4.0
158,3505.9,1180000.0,C+,3s2.6f,2F*,7/2,3s2.7d,2D,5/2,8.0,6.0
159,3506.1,1240000.0,C+,3s2.6f,2F*,5/2,3s2.7d,2D,3/2,6.0,4.0
160,3524.0,2130000.0,B,3s2.4d,2D,3/2,3s2.5p,2P*,1/2,4.0,2.0
161,3555.02,56.5,C,3s2.4p,2P*,1/2,3s.3p2,2P,3/2,2.0,4.0
162,3581.3,3510000.0,B+,3s2.6s,2S,1/2,3s2.6p,2P*,3/2,2.0,4.0
163,3600.2,3440000.0,B,3s2.6s,2S,1/2,3s2.6p,2P*,1/2,2.0,2.0
164,3632.5,8.0,C,3s2.4p,2P*,3/2,3s.3p2,2P,3/2,4.0,4.0
165,3761.3,912000.0,C+,3s2.7d,2D,3/2,3s2.8f,2F*,5/2,4.0,6.0
166,3761.5,976000.0,C+,3s2.7d,2D,5/2,3s2.8f,2F*,7/2,6.0,8.0
167,3830.5,20.3,C,3s2.4p,2P*,1/2,3s.3p2,2P,1/2,2.0,2.0
168,3892.3,1190000.0,C,3s2.7p,2P*,1/2,3s2.8s,2S,1/2,2.0,2.0
169,3920.6,6.78,C,3s2.4p,2P*,3/2,3s.3p2,2P,1/2,4.0,2.0
170,3936.1,2300000.0,C+,3s2.7p,2P*,3/2,3s2.8s,2S,1/2,4.0,2.0
171,3947.7,785000.0,B,3s2.4d,2D,3/2,3s2.4f,2F*,5/2,4.0,6.0
172,3949.7,56000.0,C,3s2.4d,2D,5/2,3s2.4f,2F*,5/2,6.0,6.0
173,3949.9,840000.0,B+,3s2.4d,2D,5/2,3s2.4f,2F*,7/2,6.0,8.0
174,4360.8,142000.0,C,3s2.7f,2F*,7/2,3s2.8g,2G,7/2,8.0,8.0
175,4360.8,2270000.0,B,3s2.7f,2F*,7/2,3s2.8g,2G,9/2,8.0,10.0
176,4361.0,1990000.0,B,3s2.7f,2F*,5/2,3s2.8g,2G,7/2,6.0,8.0
177,5032.7,235000.0,C+,3s2.7g,2G,7/2,3s2.8f,2F*,5/2,8.0,6.0
178,5032.8,252000.0,C+,3s2.7g,2G,9/2,3s2.8f,2F*,7/2,10.0,8.0
179,5227.9,10700.0,C+,3s2.3d,2D,3/2,3s2.4p,2P*,3/2,4.0,4.0
180,5273.4,90700.0,B,3s2.3d,2D,5/2,3s2.4p,2P*,3/2,6.0,4.0
181,5397.1,96900.0,B,3s2.3d,2D,3/2,3s2.4p,2P*,1/2,4.0,2.0
182,5433.5,699000.0,C+,3s2.7f,2F*,7/2,3s2.8d,2D,5/2,8.0,6.0
183,5433.8,735000.0,C+,3s2.7f,2F*,5/2,3s2.8d,2D,3/2,6.0,4.0
184,6320.5,104000.0,B,3s2.5d,2D,3/2,3s2.6p,2P*,3/2,4.0,4.0
185,6321.1,939000.0,B+,3s2.5d,2D,5/2,3s2.6p,2P*,3/2,6.0,4.0
186,6351.7,1000000.0,C,3s2.8f,2F*,7/2,3s2.9g,2G,9/2,8.0,10.0
187,6379.5,1020000.0,B+,3s2.5d,2D,3/2,3s2.6p,2P*,1/2,4.0,2.0
188,7152.7,1280000.0,B,3s2.8p,2P*,1/2,3s2.8d,2D,3/2,2.0,4.0
189,7321.9,447000.0,B+,3s2.5d,2D,3/2,3s2.5f,2F*,5/2,4.0,6.0
190,7322.8,32000.0,B,3s2.5d,2D,5/2,3s2.5f,2F*,5/2,6.0,6.0
191,7323.7,478000.0,B+,3s2.5d,2D,5/2,3s2.5f,2F*,7/2,6.0,8.0
192,7358.3,696000.0,B,3s2.7s,2S,1/2,3s2.7p,2P*,3/2,2.0,4.0
193,7369.0,1480000.0,B,3s2.8p,2P*,3/2,3s2.8d,2D,5/2,4.0,6.0
194,7369.0,246000.0,B,3s2.8p,2P*,3/2,3s2.8d,2D,3/2,4.0,4.0
195,7516.4,653000.0,C+,3s2.7s,2S,1/2,3s2.7p,2P*,1/2,2.0,2.0
196,7551.2,1260000.0,B,3s2.8s,2S,1/2,3s2.8p,2P*,3/2,2.0,4.0
197,7792.7,1150000.0,B,3s2.8s,2S,1/2,3s2.8p,2P*,1/2,2.0,2.0
198,8871.5,429000.0,C+,3s2.9f,2F*,5/2,3s2.10g,2G,7/2,6.0,8.0
199,8871.5,490000.0,C+,3s2.9f,2F*,7/2,3s2.10g,2G,9/2,8.0,10.0
200,8871.5,30700.0,C,3s2.9f,2F*,7/2,3s2.10g,2G,7/2,8.0,8.0
