,ritz_wl_vac(nm),Aki(s^-1),Acc,conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k
0,196.387,11000000.0,C,3d9.(2D).4s,3D,3.0,3d8.(1G).4s.4p.(3P*),3F*,3.0,7.0,7.0
1,196.8919,4500000.0,C,3d8.(3F).4s2,3F,4.0,3d8.(1G).4s.4p.(3P*),3F*,4.0,9.0,9.0
2,197.689,110000000.0,C,3d9.(2D).4s,3D,3.0,3d8.(1G).4s.4p.(3P*),3F*,4.0,7.0,9.0
3,198.1621,13000000.0,C,3d9.(2D).4s,3D,2.0,3d8.(1G).4s.4p.(3P*),3F*,2.0,5.0,5.0
4,199.0254,83000000.0,C,3d9.(2D).4s,3D,2.0,3d8.(1G).4s.4p.(3P*),3F*,3.0,5.0,7.0
5,199.43,5700000.0,C,3d8.(3F).4s2,3F,4.0,3d9.(2D).5p,*,3.0,9.0,7.0
6,200.1145,5400000.0,C,3d9.(2D).4s,3D,2.0,3d9.(2D).5p,3D*,1.0,5.0,3.0
7,200.248,7300000.0,C,3d9.(2D).4s,3D,3.0,3d9.(2D).5p,*,3.0,7.0,7.0
8,200.7642,17000000.0,C,3d9.(2D).4s,3D,2.0,3d9.(2D).5p,3D*,2.0,5.0,5.0
9,200.8335,9000000.0,C,3d8.(3F).4s2,3F,3.0,3d8.(1G).4s.4p.(3P*),3F*,3.0,7.0,7.0
10,201.4892,93000000.0,C,3d9.(2D).4s,3D,1.0,3d8.(1G).4s.4p.(3P*),3F*,2.0,3.0,5.0
11,202.724,24000000.0,C,3d8.(3F).4s2,3F,4.0,3d9.(2D).5p,3D*,3.0,9.0,7.0
12,202.992,2300000.0,C,3d9.(2D).4s,3D,2.0,3d9.(2D).5p,*,3.0,5.0,7.0
13,204.7999,18000000.0,C,3d9.(2D).4s,3D,3.0,3d9.(2D).5p,1D*,2.0,7.0,5.0
14,205.2731,9700000.0,C,3d8.(3F).4s2,3F,4.0,3d9.(2D).5p,3F*,4.0,9.0,9.0
15,205.3092,3200000.0,C,3d8.(3F).4s2,3F,3.0,3d9.(2D).5p,3F*,2.0,7.0,5.0
16,205.6147,33000000.0,C,3d8.(3F).4s2,3F,2.0,3d9.(2D).5p,3D*,1.0,5.0,3.0
17,208.3508,8500000.0,C,3d8.(3F).4s2,3F,3.0,3d9.(2D).5p,3D*,3.0,7.0,7.0
18,208.6016,7700000.0,C,3d9.(2D).4s,3D,2.0,3d8.(3P).4s.4p.(3P*),1P*,1.0,5.0,3.0
19,210.6503,3000000.0,C,3d9.(2D).4s,3D,1.0,3d8.(3P).4s.4p.(3P*),1D*,2.0,3.0,5.0
