,ritz_wl_vac(nm),Aki(s^-1),Acc,conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k
0,292.83875,815.0,C+,3p6.4s,2S,1/2,3p6.13p,2P*,3/2,2.0,4.0
1,292.84268,469.0,C+,3p6.4s,2S,1/2,3p6.13p,2P*,1/2,2.0,2.0
2,294.353,1130.0,C+,3p6.4s,2S,1/2,3p6.12p,2P*,3/2,2.0,4.0
3,294.35827,682.0,C+,3p6.4s,2S,1/2,3p6.12p,2P*,1/2,2.0,2.0
4,296.40758,1730.0,C+,3p6.4s,2S,1/2,3p6.11p,2P*,3/2,2.0,4.0
5,296.41488,1100.0,C+,3p6.4s,2S,1/2,3p6.11p,2P*,1/2,2.0,2.0
6,299.29905,3160.0,C+,3p6.4s,2S,1/2,3p6.10p,2P*,3/2,2.0,4.0
7,299.30952,2120.0,C+,3p6.4s,2S,1/2,3p6.10p,2P*,1/2,2.0,2.0
8,303.56452,6740.0,B,3p6.4s,2S,1/2,3p6.9p,2P*,3/2,2.0,4.0
9,303.5804,4780.0,C+,3p6.4s,2S,1/2,3p6.9p,2P*,1/2,2.0,2.0
10,310.2689,16200.0,B+,3p6.4s,2S,1/2,3p6.8p,2P*,3/2,2.0,4.0
11,310.2946,12200.0,C+,3p6.4s,2S,1/2,3p6.8p,2P*,1/2,2.0,2.0
12,321.8083,50100.0,B+,3p6.4s,2S,1/2,3p6.7p,2P*,3/2,2.0,4.0
13,321.8549,40000.0,C+,3p6.4s,2S,1/2,3p6.7p,2P*,1/2,2.0,2.0
14,344.7359,165000.0,B+,3p6.4s,2S,1/2,3p6.6p,2P*,3/2,2.0,4.0
15,344.8363,145000.0,C+,3p6.4s,2S,1/2,3p6.6p,2P*,1/2,2.0,2.0
16,404.52847,1150000.0,A,3p6.4s,2S,1/2,3p6.5p,2P*,3/2,2.0,4.0
17,404.83565,1070000.0,B+,3p6.4s,2S,1/2,3p6.5p,2P*,1/2,2.0,2.0
18,464.31748,154.0,AAA,3p6.4s,2S,1/2,3p6.3d,2D,3/2,2.0,4.0
19,464.36724,154.0,AAA,3p6.4s,2S,1/2,3p6.3d,2D,5/2,2.0,6.0
20,474.566717,98000.0,C,3p6.4p,2P*,1/2,3p6.11d,2D,3/2,2.0,4.0
21,475.870757,120000.0,C,3p6.4p,2P*,3/2,3p6.11d,2D,5/2,4.0,6.0
22,478.782901,103000.0,C,3p6.4p,2P*,1/2,3p6.12s,2S,1/2,2.0,2.0
23,479.238063,130000.0,C,3p6.4p,2P*,1/2,3p6.10d,2D,3/2,2.0,4.0
24,480.109478,207000.0,C,3p6.4p,2P*,3/2,3p6.12s,2S,1/2,4.0,2.0
25,480.567167,26000.0,C,3p6.4p,2P*,3/2,3p6.10d,2D,3/2,4.0,4.0
26,480.568234,160000.0,C,3p6.4p,2P*,3/2,3p6.10d,2D,5/2,4.0,6.0
27,485.121941,187100.0,A+,3p6.4p,2P*,1/2,3p6.11s,2S,1/2,2.0,2.0
28,485.744865,210000.0,A,3p6.4p,2P*,1/2,3p6.9d,2D,3/2,2.0,4.0
29,486.483928,369800.0,AA,3p6.4p,2P*,3/2,3p6.11s,2S,1/2,4.0,2.0
30,487.110357,43800.0,B+,3p6.4p,2P*,3/2,3p6.9d,2D,3/2,4.0,4.0
31,487.111916,261000.0,A,3p6.4p,2P*,3/2,3p6.9d,2D,5/2,4.0,6.0
32,494.338808,269000.0,AA,3p6.4p,2P*,1/2,3p6.10s,2S,1/2,2.0,2.0
33,495.219972,269000.0,B+,3p6.4p,2P*,1/2,3p6.8d,2D,3/2,2.0,4.0
34,495.753114,532200.0,AA,3p6.4p,2P*,3/2,3p6.10s,2S,1/2,4.0,2.0
35,496.639332,55600.0,B+,3p6.4p,2P*,3/2,3p6.8d,2D,3/2,4.0,4.0
36,496.641761,336000.0,A,3p6.4p,2P*,3/2,3p6.8d,2D,5/2,4.0,6.0
37,508.565117,407400.0,AA,3p6.4p,2P*,1/2,3p6.9s,2S,1/2,2.0,2.0
38,509.859199,339000.0,B+,3p6.4p,2P*,1/2,3p6.7d,2D,3/2,2.0,4.0
39,510.062121,806400.0,A+,3p6.4p,2P*,3/2,3p6.9s,2S,1/2,4.0,2.0
40,511.363842,70100.0,A,3p6.4p,2P*,3/2,3p6.7d,2D,3/2,4.0,4.0
41,511.367911,422000.0,B+,3p6.4p,2P*,3/2,3p6.7d,2D,5/2,4.0,6.0
42,532.47595,662000.0,A+,3p6.4p,2P*,1/2,3p6.8s,2S,1/2,2.0,2.0
43,534.11726,1311000.0,AA,3p6.4p,2P*,3/2,3p6.8s,2S,1/2,4.0,2.0
44,534.44554,386000.0,A,3p6.4p,2P*,1/2,3p6.6d,2D,3/2,2.0,4.0
45,536.09903,81000.0,A,3p6.4p,2P*,3/2,3p6.6d,2D,3/2,4.0,4.0
46,536.10666,486000.0,A,3p6.4p,2P*,3/2,3p6.6d,2D,5/2,4.0,6.0
47,578.40035,1186000.0,AA,3p6.4p,2P*,1/2,3p6.7s,2S,1/2,2.0,2.0
48,580.33749,2348000.0,AA,3p6.4p,2P*,3/2,3p6.7s,2S,1/2,4.0,2.0
49,581.37636,286000.0,A,3p6.4p,2P*,1/2,3p6.5d,2D,3/2,2.0,4.0
50,583.33352,61300.0,A,3p6.4p,2P*,3/2,3p6.5d,2D,3/2,4.0,4.0
51,583.35066,371000.0,A,3p6.4p,2P*,3/2,3p6.5d,2D,5/2,4.0,6.0
52,691.29881,2500000.0,AA,3p6.4p,2P*,1/2,3p6.6s,2S,1/2,2.0,2.0
53,693.81995,19000.0,C,3p6.4p,2P*,1/2,3p6.4d,2D,3/2,2.0,4.0
54,694.0678,4956000.0,AA,3p6.4p,2P*,3/2,3p6.6s,2S,1/2,4.0,2.0
55,762.0827,6500.0,C,3p6.5s,2S,1/2,3p6.13p,2P*,3/2,2.0,4.0
56,766.70089,37790000.0,AAA,3p6.4s,2S,1/2,3p6.4p,2P*,3/2,2.0,4.0
57,770.10835,37340000.0,AAA,3p6.4s,2S,1/2,3p6.4p,2P*,1/2,2.0,2.0
58,772.4236,8900.0,C,3p6.5s,2S,1/2,3p6.12p,2P*,3/2,2.0,4.0
59,786.7339,13000.0,C,3p6.5s,2S,1/2,3p6.11p,2P*,3/2,2.0,4.0
60,786.7853,13000.0,C,3p6.5s,2S,1/2,3p6.11p,2P*,1/2,2.0,2.0
61,803.9791,20000.0,C,3p6.3d,2D,5/2,3p6.12p,2P*,3/2,6.0,4.0
