,ritz_wl_vac(nm),Aki(s^-1),Acc,conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k
47,56.2408,140000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).4d,4P*,3/2,4.0,4.0
48,56.2473,314000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).4d,4P*,5/2,4.0,6.0
49,56.2498,471000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).4d,4P*,3/2,6.0,4.0
50,56.2562,733000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).4d,4P*,5/2,6.0,6.0
51,56.4565,768000000.0,B,2s.2p2,4P,1/2,2s.2p.(3P*).4d,4D*,3/2,2.0,4.0
52,56.4582,1540000000.0,B,2s.2p2,4P,1/2,2s.2p.(3P*).4d,4D*,1/2,2.0,2.0
53,56.4608,1290000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).4d,4D*,5/2,4.0,6.0
54,56.4635,983000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).4d,4D*,3/2,4.0,4.0
55,56.4652,307000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).4d,4D*,1/2,4.0,2.0
56,56.4663,1840000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).4d,4D*,7/2,6.0,8.0
57,56.4698,553000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).4d,4D*,5/2,6.0,6.0
58,56.4725,92100000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).4d,4D*,3/2,6.0,4.0
59,57.6875,47000000.0,C+,2s2.2p,2P*,1/2,2s2.5s,2S,1/2,2.0,2.0
60,57.7086,93800000.0,B,2s2.2p,2P*,3/2,2s2.5s,2S,1/2,4.0,2.0
61,59.48,1110000000.0,B,2s2.2p,2P*,1/2,2s2.4d,2D,3/2,2.0,4.0
62,59.5022,1330000000.0,B,2s2.2p,2P*,3/2,2s2.4d,2D,5/2,4.0,6.0
63,59.5024,222000000.0,B,2s2.2p,2P*,3/2,2s2.4d,2D,3/2,4.0,4.0
64,60.0251,109000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).4s,4P*,5/2,4.0,6.0
65,60.0337,151000000.0,B,2s.2p2,4P,1/2,2s.2p.(3P*).4s,4P*,3/2,2.0,4.0
66,60.0353,254000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).4s,4P*,5/2,6.0,6.0
67,60.0416,48400000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).4s,4P*,3/2,4.0,4.0
68,60.0424,60500000.0,B,2s.2p2,4P,1/2,2s.2p.(3P*).4s,4P*,1/2,2.0,2.0
69,60.0503,302000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).4s,4P*,1/2,4.0,2.0
70,60.0518,163000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).4s,4P*,3/2,6.0,4.0
71,63.5994,101000000.0,B,2s2.2p,2P*,1/2,2s2.4s,2S,1/2,2.0,2.0
72,63.6251,202000000.0,B,2s2.2p,2P*,3/2,2s2.4s,2S,1/2,4.0,2.0
73,64.1537,366000000.0,B,2s.2p2,4P,1/2,2s.2p.(3P*).3d,4P*,1/2,2.0,2.0
74,64.1593,916000000.0,B,2s.2p2,4P,1/2,2s.2p.(3P*).3d,4P*,3/2,2.0,4.0
75,64.1627,1830000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).3d,4P*,1/2,4.0,2.0
76,64.1684,293000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).3d,4P*,3/2,4.0,4.0
77,64.1771,659000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).3d,4P*,5/2,4.0,6.0
78,64.1801,988000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).3d,4P*,3/2,6.0,4.0
79,64.1888,1540000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).3d,4P*,5/2,6.0,6.0
80,65.1211,1750000000.0,B,2s.2p2,4P,1/2,2s.2p.(3P*).3d,4D*,3/2,2.0,4.0
81,65.1234,3490000000.0,B,2s.2p2,4P,1/2,2s.2p.(3P*).3d,4D*,1/2,2.0,2.0
82,65.1268,2930000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).3d,4D*,5/2,4.0,6.0
83,65.1304,2240000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).3d,4D*,3/2,4.0,4.0
84,65.1328,698000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).3d,4D*,1/2,4.0,2.0
85,65.1345,4190000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).3d,4D*,7/2,6.0,8.0
86,65.1388,1260000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).3d,4D*,5/2,6.0,6.0
87,65.1424,209000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).3d,4D*,3/2,6.0,4.0
88,68.6415,642000000.0,B,2s.2p2,2D,5/2,2s.2p.(3P*).4d,2D*,5/2,6.0,6.0
89,68.6427,45900000.0,B,2s.2p2,2D,3/2,2s.2p.(3P*).4d,2D*,5/2,4.0,6.0
90,68.6476,68800000.0,B,2s.2p2,2D,5/2,2s.2p.(3P*).4d,2D*,3/2,6.0,4.0
91,68.6488,619000000.0,B,2s.2p2,2D,3/2,2s.2p.(3P*).4d,2D*,3/2,4.0,4.0
92,68.7053,2350000000.0,A,2s2.2p,2P*,1/2,2s2.3d,2D,3/2,2.0,4.0
93,68.7345,2820000000.0,A,2s2.2p,2P*,3/2,2s2.3d,2D,5/2,4.0,6.0
94,68.7352,470000000.0,A,2s2.2p,2P*,3/2,2s2.3d,2D,3/2,4.0,4.0
95,80.6384,253000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).3s,4P*,5/2,4.0,6.0
96,80.6533,351000000.0,B,2s.2p2,4P,1/2,2s.2p.(3P*).3s,4P*,3/2,2.0,4.0
97,80.6568,589000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).3s,4P*,5/2,6.0,6.0
98,80.6677,112000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).3s,4P*,3/2,4.0,4.0
99,80.6687,140000000.0,B,2s.2p2,4P,1/2,2s.2p.(3P*).3s,4P*,1/2,2.0,2.0
100,80.683,701000000.0,B,2s.2p2,4P,3/2,2s.2p.(3P*).3s,4P*,1/2,4.0,2.0
101,80.6861,379000000.0,B,2s.2p2,4P,5/2,2s.2p.(3P*).3s,4P*,3/2,6.0,4.0
102,80.9676,1350000000.0,B,2s.2p2,2D,5/2,2s.2p.(3P*).3d,2D*,5/2,6.0,6.0
103,80.9692,96300000.0,B,2s.2p2,2D,3/2,2s.2p.(3P*).3d,2D*,5/2,4.0,6.0
104,80.9747,144000000.0,B,2s.2p2,2D,5/2,2s.2p.(3P*).3d,2D*,3/2,6.0,4.0
105,80.9764,1300000000.0,B,2s.2p2,2D,3/2,2s.2p.(3P*).3d,2D*,3/2,4.0,4.0
106,85.8092,149000000.0,B,2s2.2p,2P*,1/2,2s2.3s,2S,1/2,2.0,2.0
107,85.8559,293000000.0,B,2s2.2p,2P*,3/2,2s2.3s,2S,1/2,4.0,2.0
108,90.3623,678000000.0,A,2s2.2p,2P*,1/2,2s.2p2,2P,3/2,2.0,4.0
109,90.3962,2700000000.0,A,2s2.2p,2P*,1/2,2s.2p2,2P,1/2,2.0,2.0
110,90.4142,3390000000.0,A,2s2.2p,2P*,3/2,2s.2p2,2P,3/2,4.0,4.0
111,90.448,1360000000.0,A,2s2.2p,2P*,3/2,2s.2p2,2P,1/2,4.0,2.0
112,90.9278,124000000.0,B,2s.2p2,2P,1/2,2s.2p.(3P*).4d,2D*,3/2,2.0,4.0
113,90.9513,149000000.0,B,2s.2p2,2P,3/2,2s.2p.(3P*).4d,2D*,5/2,4.0,6.0
114,90.962,24900000.0,B,2s.2p2,2P,3/2,2s.2p.(3P*).4d,2D*,3/2,4.0,4.0
115,97.2163,34900000.0,B,2s.2p2,2D,5/2,2s.2p.(3P*).3s,2P*,3/2,6.0,4.0
116,97.2187,3880000.0,C+,2s.2p2,2D,3/2,2s.2p.(3P*).3s,2P*,3/2,4.0,4.0
117,97.2366,38700000.0,B,2s.2p2,2D,3/2,2s.2p.(3P*).3s,2P*,1/2,4.0,2.0
118,99.6367,78300000.0,B,2s.2p2,2D,5/2,2s2.5p,2P*,3/2,6.0,4.0
119,99.6392,8700000.0,B,2s.2p2,2D,3/2,2s2.5p,2P*,3/2,4.0,4.0
120,99.6465,86800000.0,B,2s.2p2,2D,3/2,2s2.5p,2P*,1/2,4.0,2.0
121,100.9858,565000000.0,A,2s.2p2,4P,1/2,2p3,4S*,3/2,2.0,4.0
122,101.0083,1130000000.0,A,2s.2p2,4P,3/2,2p3,4S*,3/2,4.0,4.0
123,101.0371,1690000000.0,A,2s.2p2,4P,5/2,2p3,4S*,3/2,6.0,4.0
124,103.6337,738000000.0,A,2s2.2p,2P*,1/2,2s.2p2,2S,1/2,2.0,2.0
125,103.7018,1460000000.0,A,2s2.2p,2P*,3/2,2s.2p2,2S,1/2,4.0,2.0
126,103.9681,3510000.0,C+,2s2.3p,2P*,1/2,2s.2p.(3P*).5p,2P,3/2,2.0,4.0
127,103.9802,17500000.0,B,2s2.3p,2P*,3/2,2s.2p.(3P*).5p,2P,3/2,4.0,4.0
128,103.9968,14000000.0,B,2s2.3p,2P*,1/2,2s.2p.(3P*).5p,2P,1/2,2.0,2.0
129,104.0088,7000000.0,C+,2s2.3p,2P*,3/2,2s.2p.(3P*).5p,2P,1/2,4.0,2.0
130,106.3284,1030000.0,C,2s.2p2,2D,5/2,2s2.4f,2F*,5/2,6.0,6.0
131,106.3284,15400000.0,C+,2s.2p2,2D,5/2,2s2.4f,2F*,7/2,6.0,8.0
132,106.3313,14400000.0,C+,2s.2p2,2D,3/2,2s2.4f,2F*,5/2,4.0,6.0
133,106.5891,1300000000.0,A,2s.2p2,2D,5/2,2p3,2P*,3/2,6.0,4.0
134,106.592,144000000.0,A,2s.2p2,2D,3/2,2p3,2P*,3/2,4.0,4.0
135,106.6133,1450000000.0,A,2s.2p2,2D,3/2,2p3,2P*,1/2,4.0,2.0
136,112.6986,101.0,B,2s.2p2,4P,1/2,2s2.3p,2P*,3/2,2.0,4.0
137,112.7128,55.5,B,2s.2p2,4P,1/2,2s2.3p,2P*,1/2,2.0,2.0
138,112.7266,19.1,B,2s.2p2,4P,3/2,2s2.3p,2P*,3/2,4.0,4.0
139,112.7408,9.06,B,2s.2p2,4P,3/2,2s2.3p,2P*,1/2,4.0,2.0
140,112.7626,178.0,B,2s.2p2,4P,5/2,2s2.3p,2P*,3/2,6.0,4.0
141,113.8936,420000000.0,B,2s.2p2,2P,1/2,2s.2p.(3P*).3d,2D*,3/2,2.0,4.0
142,113.9332,504000000.0,B,2s.2p2,2P,3/2,2s.2p.(3P*).3d,2D*,5/2,4.0,6.0
143,113.9473,84000000.0,B,2s.2p2,2P,3/2,2s.2p.(3P*).3d,2D*,3/2,4.0,4.0
144,114.1625,144000000.0,B,2s.2p2,2D,5/2,2s2.4p,2P*,3/2,6.0,4.0
145,114.1657,16000000.0,B,2s.2p2,2D,3/2,2s2.4p,2P*,3/2,4.0,4.0
146,114.1744,160000000.0,B,2s.2p2,2D,3/2,2s2.4p,2P*,1/2,4.0,2.0
147,120.9108,1710000.0,C+,2s2.3p,2P*,1/2,2s.2p.(3P*).4p,2P,3/2,2.0,4.0
148,120.9271,8550000.0,B,2s2.3p,2P*,3/2,2s.2p.(3P*).4p,2P,3/2,4.0,4.0
149,120.9483,6830000.0,B,2s2.3p,2P*,1/2,2s.2p.(3P*).4p,2P,1/2,2.0,2.0
150,120.9646,3410000.0,C+,2s2.3p,2P*,3/2,2s.2p.(3P*).4p,2P,1/2,4.0,2.0
151,123.0015,180000000.0,B,2s.2p2,2S,1/2,2s.2p.(3P*).3s,2P*,3/2,2.0,4.0
152,123.0302,180000000.0,B,2s.2p2,2S,1/2,2s.2p.(3P*).3s,2P*,1/2,2.0,2.0
153,126.9019,38100000.0,B,2s.2p2,2S,1/2,2s2.5p,2P*,3/2,2.0,4.0
154,126.9138,38100000.0,B,2s.2p2,2S,1/2,2s2.5p,2P*,1/2,2.0,2.0
155,129.122,5580000.0,B,2p3,2D*,5/2,2s.2p.(3P*).5p,2P,3/2,6.0,4.0
156,129.1305,620000.0,C,2p3,2D*,3/2,2s.2p.(3P*).5p,2P,3/2,4.0,4.0
157,129.1747,6180000.0,B,2p3,2D*,3/2,2s.2p.(3P*).5p,2P,1/2,4.0,2.0
158,132.3862,49400000.0,A,2s.2p2,2D,5/2,2p3,2D*,3/2,6.0,4.0
159,132.3906,438000000.0,A,2s.2p2,2D,3/2,2p3,2D*,3/2,4.0,4.0
160,132.3951,455000000.0,A,2s.2p2,2D,5/2,2p3,2D*,5/2,6.0,6.0
161,132.3995,32700000.0,A,2s.2p2,2D,3/2,2p3,2D*,5/2,4.0,6.0
162,133.4532,241000000.0,A,2s2.2p,2P*,1/2,2s.2p2,2D,3/2,2.0,4.0
163,133.5663,47600000.0,A,2s2.2p,2P*,3/2,2s.2p2,2D,3/2,4.0,4.0
164,133.5708,288000000.0,A,2s2.2p,2P*,3/2,2s.2p2,2D,5/2,4.0,6.0
165,138.3996,40700000.0,B,2s.2p2,2S,1/2,2p3,2P*,3/2,2.0,4.0
166,138.4355,38800000.0,B,2s.2p2,2S,1/2,2p3,2P*,1/2,2.0,2.0
167,146.964,4600000.0,B,2s.2p.(3P*).3s,4P*,1/2,2s.2p.(3P*).6p,4D,3/2,2.0,4.0
168,146.972,7730000.0,B,2s.2p.(3P*).3s,4P*,3/2,2s.2p.(3P*).6p,4D,5/2,4.0,6.0
169,146.9916,11000000.0,B,2s.2p.(3P*).3s,4P*,5/2,2s.2p.(3P*).6p,4D,7/2,6.0,8.0
170,146.992,9200000.0,B,2s.2p.(3P*).3s,4P*,1/2,2s.2p.(3P*).6p,4D,1/2,2.0,2.0
171,147.015,5880000.0,B,2s.2p.(3P*).3s,4P*,3/2,2s.2p.(3P*).6p,4D,3/2,4.0,4.0
172,147.043,1840000.0,C+,2s.2p.(3P*).3s,4P*,3/2,2s.2p.(3P*).6p,4D,1/2,4.0,2.0
173,147.069,3310000.0,B,2s.2p.(3P*).3s,4P*,5/2,2s.2p.(3P*).6p,4D,5/2,6.0,6.0
174,147.112,550000.0,C+,2s.2p.(3P*).3s,4P*,5/2,2s.2p.(3P*).6p,4D,3/2,6.0,4.0
175,148.8774,6230000.0,B,2s.2p2,2P,1/2,2s.2p.(3P*).3s,2P*,3/2,2.0,4.0
176,148.9194,24900000.0,B,2s.2p2,2P,1/2,2s.2p.(3P*).3s,2P*,1/2,2.0,2.0
177,148.9692,31100000.0,B,2s.2p2,2P,3/2,2s.2p.(3P*).3s,2P*,3/2,4.0,4.0
178,149.0112,12400000.0,B,2s.2p2,2P,3/2,2s.2p.(3P*).3s,2P*,1/2,4.0,2.0
179,149.038,202.0,C,2s.2p2,2D,5/2,2p3,4S*,3/2,6.0,4.0
180,149.0436,7.3,C,2s.2p2,2D,3/2,2p3,4S*,3/2,4.0,4.0
181,152.929,256000.0,C,2s2.4p,2P*,1/2,2s.2p.(3P*).5p,2P,3/2,2.0,4.0
182,152.9446,1280000.0,C+,2s2.4p,2P*,3/2,2s.2p.(3P*).5p,2P,3/2,4.0,4.0
183,152.991,1020000.0,C+,2s2.4p,2P*,1/2,2s.2p.(3P*).5p,2P,1/2,2.0,2.0
184,153.0066,512000.0,C,2s2.4p,2P*,3/2,2s.2p.(3P*).5p,2P,1/2,4.0,2.0
185,154.6298,8930000.0,B,2s.2p2,2P,1/2,2s2.5p,2P*,3/2,2.0,4.0
186,154.6474,35700000.0,B,2s.2p2,2P,1/2,2s2.5p,2P*,1/2,2.0,2.0
187,154.7288,44600000.0,B,2s.2p2,2P,3/2,2s2.5p,2P*,3/2,4.0,4.0
188,154.7465,17800000.0,B,2s.2p2,2P,3/2,2s2.5p,2P*,1/2,4.0,2.0
189,156.3273,11900000.0,B,2p3,2D*,5/2,2s.2p.(3P*).4p,2P,3/2,6.0,4.0
190,156.3397,1320000.0,C+,2p3,2D*,3/2,2s.2p.(3P*).4p,2P,3/2,4.0,4.0
191,156.4024,13200000.0,B,2p3,2D*,3/2,2s.2p.(3P*).4p,2P,1/2,4.0,2.0
192,162.1016,1090000.0,C+,2s.2p.(3P*).3s,4P*,1/2,2s.2p.(3P*).5p,4S,3/2,2.0,4.0
193,162.1636,2180000.0,B,2s.2p.(3P*).3s,4P*,3/2,2s.2p.(3P*).5p,4S,3/2,4.0,4.0
194,162.282,3270000.0,B,2s.2p.(3P*).3s,4P*,5/2,2s.2p.(3P*).5p,4S,3/2,6.0,4.0
195,163.3326,7210000.0,B,2s.2p.(3P*).3s,4P*,1/2,2s.2p.(3P*).5p,4D,3/2,2.0,4.0
196,163.3425,12100000.0,B,2s.2p.(3P*).3s,4P*,3/2,2s.2p.(3P*).5p,4D,5/2,4.0,6.0
197,163.3681,14400000.0,B,2s.2p.(3P*).3s,4P*,1/2,2s.2p.(3P*).5p,4D,1/2,2.0,2.0
198,163.3686,17300000.0,B,2s.2p.(3P*).3s,4P*,5/2,2s.2p.(3P*).5p,4D,7/2,6.0,8.0
199,163.3956,9220000.0,B,2s.2p.(3P*).3s,4P*,3/2,2s.2p.(3P*).5p,4D,3/2,4.0,4.0
200,163.4311,2880000.0,B,2s.2p.(3P*).3s,4P*,3/2,2s.2p.(3P*).5p,4D,1/2,4.0,2.0
201,163.4626,5180000.0,B,2s.2p.(3P*).3s,4P*,5/2,2s.2p.(3P*).5p,4D,5/2,6.0,6.0
202,163.5157,862000.0,C+,2s.2p.(3P*).3s,4P*,5/2,2s.2p.(3P*).5p,4D,3/2,6.0,4.0
203,168.9812,5470000.0,B,2p3,2P*,1/2,2s.2p.(3P*).5p,2P,3/2,2.0,4.0
204,169.0348,27300000.0,B,2p3,2P*,3/2,2s.2p.(3P*).5p,2P,3/2,4.0,4.0
205,169.0569,21800000.0,B,2p3,2P*,1/2,2s.2p.(3P*).5p,2P,1/2,2.0,2.0
206,169.1106,10900000.0,B,2p3,2P*,3/2,2s.2p.(3P*).5p,2P,1/2,4.0,2.0
207,170.1922,9800000.0,B,2s2.3s,2S,1/2,2s2.5p,2P*,3/2,2.0,4.0
208,170.2135,9800000.0,B,2s2.3s,2S,1/2,2s2.5p,2P*,1/2,2.0,2.0
209,172.0456,86500000.0,B,2s.2p2,2P,1/2,2p3,2P*,3/2,2.0,4.0
210,172.1012,346000000.0,B,2s.2p2,2P,1/2,2p3,2P*,1/2,2.0,2.0
211,172.1682,433000000.0,B,2s.2p2,2P,3/2,2p3,2P*,3/2,4.0,4.0
212,172.2238,172000000.0,B,2s.2p2,2P,3/2,2p3,2P*,1/2,4.0,2.0
213,175.8101,39400000.0,B,2s2.3p,2P*,3/2,2s.2p.(3P*).3p,2D,5/2,4.0,6.0
214,175.8802,32700000.0,B,2s2.3p,2P*,1/2,2s.2p.(3P*).3p,2D,3/2,2.0,4.0
215,175.9147,6550000.0,B,2s2.3p,2P*,3/2,2s.2p.(3P*).3p,2D,3/2,4.0,4.0
216,176.0395,36800000.0,A,2s.2p2,2D,5/2,2s2.3p,2P*,3/2,6.0,4.0
217,176.0473,4080000.0,A,2s.2p2,2D,3/2,2s2.3p,2P*,3/2,4.0,4.0
218,176.0819,40900000.0,A,2s.2p2,2D,3/2,2s2.3p,2P*,1/2,4.0,2.0
219,185.1558,7550000.0,B,2s2.3p,2P*,1/2,2s2.7s,2S,1/2,2.0,2.0
220,185.1941,15100000.0,B,2s2.3p,2P*,3/2,2s2.7s,2S,1/2,4.0,2.0
221,189.0874,644000.0,B,2s2.3d,2D,5/2,2s.2p.(3P*).3d,2D*,5/2,6.0,6.0
222,189.1211,620000.0,C+,2s2.3d,2D,3/2,2s.2p.(3P*).3d,2D*,3/2,4.0,4.0
223,191.0212,28000000.0,B,2s2.3p,2P*,1/2,2s2.6d,2D,3/2,2.0,4.0
224,191.0593,33600000.0,B,2s2.3p,2P*,3/2,2s2.6d,2D,5/2,4.0,6.0
225,191.0619,5600000.0,B,2s2.3p,2P*,3/2,2s2.6d,2D,3/2,4.0,4.0
226,191.5318,9360000.0,B,2s2.3s,2S,1/2,2p3,2P*,3/2,2.0,4.0
227,191.6007,9500000.0,B,2s2.3s,2S,1/2,2p3,2P*,1/2,2.0,2.0
228,192.198,451000.0,C+,2s.2p.(3P*).3p,4D,3/2,2s.2p.(3P*).6s,4P*,5/2,4.0,6.0
229,192.29,4050000.0,B,2s.2p.(3P*).3p,4D,5/2,2s.2p.(3P*).6s,4P*,5/2,6.0,6.0
230,192.32,1130000.0,B,2s.2p.(3P*).3p,4D,1/2,2s.2p.(3P*).6s,4P*,3/2,2.0,4.0
231,192.373,7200000.0,B,2s.2p.(3P*).3p,4D,3/2,2s.2p.(3P*).6s,4P*,3/2,4.0,4.0
232,192.403,11200000.0,B,2s.2p.(3P*).3p,4D,1/2,2s.2p.(3P*).6s,4P*,1/2,2.0,2.0
233,192.425,18000000.0,B,2s.2p.(3P*).3p,4D,7/2,2s.2p.(3P*).6s,4P*,5/2,8.0,6.0
234,192.456,11200000.0,B,2s.2p.(3P*).3p,4D,3/2,2s.2p.(3P*).6s,4P*,1/2,4.0,2.0
235,192.466,14100000.0,B,2s.2p.(3P*).3p,4D,5/2,2s.2p.(3P*).6s,4P*,3/2,6.0,4.0
236,192.6335,227000.0,C+,2s2.4p,2P*,1/2,2s.2p.(3P*).4p,2P,3/2,2.0,4.0
237,192.6583,1130000.0,B,2s2.4p,2P*,3/2,2s.2p.(3P*).4p,2P,3/2,4.0,4.0
238,192.6767,1930000.0,B,2s.2p2,2P,1/2,2s2.4p,2P*,3/2,2.0,4.0
239,192.7015,7740000.0,B,2s.2p2,2P,1/2,2s2.4p,2P*,1/2,2.0,2.0
240,192.7286,906000.0,C+,2s2.4p,2P*,1/2,2s.2p.(3P*).4p,2P,1/2,2.0,2.0
241,192.7534,453000.0,C+,2s2.4p,2P*,3/2,2s.2p.(3P*).4p,2P,1/2,4.0,2.0
242,192.8305,9650000.0,B,2s.2p2,2P,3/2,2s2.4p,2P*,3/2,4.0,4.0
