,ritz_wl_vac(nm),Aki(s^-1),Acc,conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k
80,1422.8414,265000.0,C,3s2.3p.4s,1P*,1.0,3s2.3p.4p,3D,1.0,3.0,3.0
81,1556.203,1590000.0,C,3s2.3p.4p,3D,2.0,3s2.3p.5s,3P*,2.0,5.0,5.0
82,1583.7929,4440000.0,C+,3s2.3p.4p,1D,2.0,3s2.3p.4d,1D*,2.0,5.0,5.0
83,1588.8794,2490000.0,C,3s2.3p.4p,3D,1.0,3s2.3p.5s,3P*,1.0,3.0,3.0
84,1589.2751,8770000.0,B,3s2.3p.4s,1P*,1.0,3s2.3p.4p,1P,1.0,3.0,3.0
85,1596.4424,8240000.0,C+,3s2.3p.4p,3D,3.0,3s2.3p.5s,3P*,2.0,7.0,5.0
86,1606.4396,9620000.0,C,3s2.3p.4p,3D,1.0,3s2.3p.5s,3P*,0.0,3.0,1.0
87,1609.9184,7160000.0,C+,3s2.3p.4p,3D,2.0,3s2.3p.5s,3P*,1.0,5.0,3.0
88,1616.8107,726000.0,C+,3s2.3p.4p,3D,1.0,3s2.3p.3d,3D*,2.0,3.0,5.0
89,1622.01,2250000.0,C+,3s2.3p.4p,3D,1.0,3s2.3p.3d,3D*,1.0,3.0,3.0
90,1624.627,628000.0,C+,3s2.3p.4p,3D,2.0,3s2.3p.3d,3D*,3.0,5.0,7.0
91,1638.4651,4160000.0,C+,3s2.3p.4p,1P,1.0,3s2.3p.3d,1P*,1.0,3.0,3.0
92,1638.601,2020000.0,C+,3s2.3p.4p,3D,2.0,3s2.3p.3d,3D*,2.0,5.0,5.0
93,1643.9416,713000.0,C+,3s2.3p.4p,3D,2.0,3s2.3p.3d,3D*,1.0,5.0,3.0
94,1668.5326,2790000.0,B,3s2.3p.4p,3D,3.0,3s2.3p.3d,3D*,3.0,7.0,7.0
95,1683.2755,459000.0,C+,3s2.3p.4p,3D,3.0,3s2.3p.3d,3D*,2.0,7.0,5.0
96,1828.95,1560000.0,C,3s2.3p.4p,3P,1.0,3s2.3p.5s,3P*,2.0,3.0,5.0
97,1857.72,772000.0,C,3s2.3p.4d,3F*,4.0,3s2.3p.(2P*<3/2>).6f,2[9/2],5.0,9.0,11.0
98,1861.62,1280000.0,C,3s2.3p.5p,3D,1.0,3s2.3p.6d,3F*,2.0,3.0,5.0
99,1865.907,1340000.0,C,3s2.3p.5p,3D,2.0,3s2.3p.6d,3F*,3.0,5.0,7.0
100,1872.798,4340000.0,C+,3s2.3p.4p,3P,2.0,3s2.3p.5s,3P*,2.0,5.0,5.0
101,1874.04,1490000.0,C+,3s2.3p.5p,3D,3.0,3s2.3p.6d,3F*,4.0,7.0,9.0
102,1891.96,1870000.0,C,3s2.3p.4p,3P,0.0,3s2.3p.5s,3P*,1.0,1.0,3.0
103,1903.595,1380000.0,C,3s2.3p.4p,3P,1.0,3s2.3p.5s,3P*,1.0,3.0,3.0
104,1928.856,5290000.0,C,3s2.3p.4p,3P,1.0,3s2.3p.5s,3P*,0.0,3.0,1.0
105,1939.123,3430000.0,B,3s2.3p.4p,3P,0.0,3s2.3p.3d,3D*,1.0,1.0,3.0
106,1943.828,4420000.0,B,3s2.3p.4p,3P,1.0,3s2.3p.3d,3D*,2.0,3.0,5.0
107,1949.869,1370000.0,C,3s2.3p.4p,3S,1.0,3s2.3p.5s,3P*,2.0,3.0,5.0
108,1951.143,2130000.0,C,3s2.3p.4p,3P,2.0,3s2.3p.5s,3P*,1.0,5.0,3.0
109,1951.348,2570000.0,C+,3s2.3p.4p,3P,1.0,3s2.3p.3d,3D*,1.0,3.0,3.0
110,1972.789,5790000.0,B,3s2.3p.4p,3P,2.0,3s2.3p.3d,3D*,3.0,5.0,7.0
111,1993.432,1570000.0,B,3s2.3p.4p,3P,2.0,3s2.3p.3d,3D*,2.0,5.0,5.0
112,1997.92,1250000.0,C,3s2.3p.3d,3D*,1.0,3s2.3p.(2P*<3/2>).4f,2[3/2],1.0,3.0,3.0
113,2001.3,184000.0,C+,3s2.3p.4p,3P,2.0,3s2.3p.3d,3D*,1.0,5.0,3.0
114,2034.9,1200000.0,C,3s2.3p.4p,3S,1.0,3s2.3p.5s,3P*,1.0,3.0,3.0
115,2136.003,6070000.0,C+,3s2.3p.4p,1D,2.0,3s2.3p.5s,1P*,1.0,5.0,3.0
116,2254.4,1170000.0,C,3s2.3p.3d,1F*,3.0,3s2.3p.5p,1D,2.0,7.0,5.0
117,2267.2,723000.0,C,3s2.3p.3d,1P*,1.0,3s2.3p.5p,1D,2.0,3.0,5.0
118,2294.083,95700.0,C,3s2.3p.4p,3P,0.0,3s2.3p.3d,1P*,1.0,1.0,3.0
119,2396.0,60600.0,C+,3s2.3p.4p,3P,2.0,3s2.3p.3d,1F*,3.0,5.0,7.0
120,2458.094,70100.0,C+,3s2.3p.4p,1D,2.0,3s2.3p.3d,3D*,3.0,5.0,7.0
121,2481.0,740000.0,C+,3s2.3p.4d,3F*,4.0,3s2.3p.(2P*<3/2>).5f,2[9/2],5.0,9.0,11.0
122,2556.0,6260.0,C,3s.3p3,3D*,1.0,3s2.3p.4p,3P,2.0,3.0,5.0
123,2567.4,86600.0,C,3s.3p3,3D*,2.0,3s2.3p.4p,3P,2.0,5.0,5.0
124,2586.1,427000.0,C+,3s.3p3,3D*,3.0,3s2.3p.4p,3P,2.0,7.0,5.0
125,2642.4,124000.0,C,3s.3p3,3D*,1.0,3s2.3p.4p,3P,1.0,3.0,3.0
126,2654.7,342000.0,C+,3s.3p3,3D*,2.0,3s2.3p.4p,3P,1.0,5.0,3.0
127,2665.2,492000.0,C,3s.3p3,3D*,1.0,3s2.3p.4p,3P,0.0,3.0,1.0
128,2711.5,2440000.0,B,3s2.3p.5p,3D,2.0,3s2.3p.5d,3F*,3.0,5.0,7.0
129,2726.9,2270000.0,B,3s2.3p.5p,3D,1.0,3s2.3p.5d,3F*,2.0,3.0,5.0
130,2739.036,2660000.0,B,3s2.3p.5p,3D,3.0,3s2.3p.5d,3F*,4.0,7.0,9.0
131,2756.4,407000.0,C,3s2.3p.5p,3D,2.0,3s2.3p.5d,3F*,2.0,5.0,5.0
132,2758.5,570000.0,C+,3s2.3p.5p,1D,2.0,3s2.3p.5d,1F*,3.0,5.0,7.0
133,2840.6,3270000.0,B,3s2.3p.5p,1P,1.0,3s2.3p.5d,1D*,2.0,3.0,5.0
134,2851.085,263000.0,C,3s2.3p.5p,3D,3.0,3s2.3p.5d,3F*,3.0,7.0,7.0
135,2906.4,1960000.0,C,3s2.3p.5s,1P*,1.0,3s2.3p.5p,1S,0.0,3.0,1.0
136,3033.2,457000.0,C,3s2.3p.5s,3P*,0.0,3s2.3p.5p,3S,1.0,1.0,3.0
137,3064.5,179000.0,C,3s2.3p.3d,3D*,2.0,3s2.3p.5p,3P,2.0,5.0,5.0
138,3097.8,1290000.0,C+,3s2.3p.5s,3P*,1.0,3s2.3p.5p,3S,1.0,3.0,3.0
139,3114.6,955000.0,C+,3s2.3p.3d,3D*,3.0,3s2.3p.5p,3P,2.0,7.0,5.0
140,3127.008,152000.0,C+,3s2.3p.4p,1D,2.0,3s2.3p.3d,1P*,1.0,5.0,3.0
141,3151.7,2250000.0,B,3s2.3p.4p,1D,2.0,3s2.3p.3d,1F*,3.0,5.0,7.0
142,3170.2,980000.0,C+,3s2.3p.5s,3P*,1.0,3s2.3p.5p,3P,2.0,3.0,5.0
143,3181.1,267000.0,C,3s2.3p.3d,3D*,1.0,3s2.3p.5p,3P,1.0,3.0,3.0
144,3201.3,785000.0,C+,3s2.3p.3d,3D*,2.0,3s2.3p.5p,3P,1.0,5.0,3.0
145,3204.2,264000.0,C,3s2.3p.4d,3F*,4.0,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",3.0,9.0,7.0
146,3214.8,1030000.0,C,3s2.3p.3d,3D*,1.0,3s2.3p.5p,3P,0.0,3.0,1.0
147,3242.8,1220000.0,C+,3s2.3p.5s,3P*,0.0,3s2.3p.5p,3P,1.0,1.0,3.0
148,3316.8,855000.0,C+,3s2.3p.5s,3P*,1.0,3s2.3p.5p,3P,1.0,3.0,3.0
149,3318.2,1750000.0,B,3s2.3p.5s,3P*,2.0,3s2.3p.5p,3S,1.0,5.0,3.0
150,3340.0,749000.0,C+,3s2.3p.5p,1S,0.0,3s2.3p.5d,1P*,1.0,1.0,3.0
151,3353.4,3310000.0,C+,3s2.3p.5s,3P*,1.0,3s2.3p.5p,3P,0.0,3.0,1.0
152,3366.3,5810.0,C,3s.3p3,3D*,2.0,3s2.3p.4p,3D,3.0,5.0,7.0
153,3397.4,161000.0,C,3s2.3p.nd,a 3P*,0.0,3s2.3p.(2P*<3/2>).6f,2[3/2],1.0,1.0,3.0
154,3398.5,46200.0,C,3s.3p3,3D*,3.0,3s2.3p.4p,3D,3.0,7.0,7.0
155,3400.8,202000.0,C,3s2.3p.3d,3D*,3.0,3s2.3p.5p,3D,3.0,7.0,7.0
156,3401.3,2380000.0,B,3s2.3p.5s,3P*,2.0,3s2.3p.5p,3P,2.0,5.0,5.0
157,3416.4,2610000.0,B,3s2.3p.5s,1P*,1.0,3s2.3p.5p,1D,2.0,3.0,5.0
158,3501.1,2670000.0,C,3s2.3p.5p,1P,1.0,3s2.3p.(2P*<3/2>).6s<1/2>,"(3/2,1/2)*",1.0,3.0,3.0
159,3523.8,135000.0,C+,3s2.3p.3d,1D*,2.0,3s2.3p.4p,1D,2.0,5.0,5.0
160,3538.4,6380.0,C,3s.3p3,3D*,1.0,3s2.3p.4p,3D,2.0,3.0,5.0
161,3555.7,139000.0,C,3s2.3p.3d,3D*,2.0,3s2.3p.5p,3D,2.0,5.0,5.0
162,3558.7,438000.0,C,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",3.0,3s2.3p.7d,3F*,4.0,7.0,9.0
163,3560.4,27900.0,C,3s.3p3,3D*,2.0,3s2.3p.4p,3D,2.0,5.0,5.0
164,3570.7,1140000.0,C+,3s2.3p.5s,3P*,2.0,3s2.3p.5p,3P,1.0,5.0,3.0
165,3580.4,147000.0,C,3s2.3p.3d,3D*,1.0,3s2.3p.5p,3D,1.0,3.0,3.0
166,3596.5,11600.0,C,3s.3p3,3D*,3.0,3s2.3p.4p,3D,2.0,7.0,5.0
167,3644.5,27700.0,C,3s.3p3,3D*,1.0,3s2.3p.4p,3D,1.0,3.0,3.0
168,3658.7,1520000.0,B,3s2.3p.5s,3P*,0.0,3s2.3p.5p,3D,1.0,1.0,3.0
169,3667.8,14600.0,C,3s.3p3,3D*,2.0,3s2.3p.4p,3D,1.0,5.0,3.0
170,3683.8,555000.0,C+,3s2.3p.5p,3P,0.0,3s2.3p.nd,a 3P*,1.0,1.0,3.0
171,3685.0,1670000.0,C+,3s2.3p.5p,3P,1.0,3s2.3p.nd,a 3P*,0.0,3.0,1.0
172,3698.7,1980000.0,B,3s2.3p.5s,3P*,1.0,3s2.3p.5p,3D,2.0,3.0,5.0
173,3729.021,401000.0,C,3s2.3p.5p,3P,1.0,3s2.3p.nd,a 3P*,1.0,3.0,3.0
174,3745.6,2550000.0,B+,3s2.3p.5s,3P*,2.0,3s2.3p.5p,3D,3.0,5.0,7.0
175,3753.1,1060000.0,C+,3s2.3p.5s,3P*,1.0,3s2.3p.5p,3D,1.0,3.0,3.0
176,3823.1,110000.0,C,3s2.3p.4d,3D*,2.0,3s2.3p.(2P*<3/2>).5f,2[3/2],2.0,5.0,5.0
177,3859.0,319000.0,C,3s2.3p.4d,3D*,1.0,3s2.3p.(2P*<3/2>).5f,2[3/2],2.0,3.0,5.0
178,3863.2,362000.0,C+,3s2.3p.5p,3P,1.0,3s2.3p.nd,a 3P*,2.0,3.0,5.0
179,3872.4,11400.0,C,3s2.3p.4p,3D,1.0,3s2.3p.3d,3P*,0.0,3.0,1.0
180,3886.1,27700.0,C+,3s2.3p.4p,1S,0.0,3s2.3p.3d,3D*,1.0,1.0,3.0
181,3927.2,4610.0,C,3s2.3p.4p,3D,1.0,3s2.3p.3d,3P*,1.0,3.0,3.0
182,3933.6,570000.0,C+,3s2.3p.5p,3P,2.0,3s2.3p.nd,a 3P*,1.0,5.0,3.0
183,3995.5,877000.0,B,3s2.3p.5p,1D,2.0,3s2.3p.5d,1D*,2.0,5.0,5.0
184,3999.07,1730000.0,C+,3s2.3p.5p,3S,1.0,3s2.3p.nd,a 3P*,0.0,3.0,1.0
185,4015.7,881000.0,C+,3s2.3p.4d,3P*,1.0,3s2.3p.(2P*<3/2>).4f,2[3/2],1.0,3.0,3.0
186,4017.2,517000.0,C+,3s2.3p.5s,3P*,2.0,3s2.3p.5p,3D,2.0,5.0,5.0
187,4032.6,584.0,C,3s2.3p.4p,3D,1.0,3s2.3p.3d,3P*,2.0,3.0,5.0
188,4051.0,1660000.0,B,3s2.3p.5p,3S,1.0,3s2.3p.nd,a 3P*,1.0,3.0,3.0
189,4058.3,7000.0,C,3s2.3p.4p,3D,2.0,3s2.3p.3d,3P*,1.0,5.0,3.0
190,4069.9,1130000.0,C+,3s2.3p.4d,3P*,0.0,3s2.3p.(2P*<3/2>).4f,2[3/2],1.0,1.0,3.0
191,4083.1,916000.0,B,3s2.3p.5p,3P,2.0,3s2.3p.nd,a 3P*,2.0,5.0,5.0
192,4171.0,4450.0,C+,3s2.3p.4p,3D,2.0,3s2.3p.3d,3P*,2.0,5.0,5.0
193,4209.8,1480000.0,B,3s2.3p.5p,3S,1.0,3s2.3p.nd,a 3P*,2.0,3.0,5.0
194,4332.1,1780000.0,C,3s2.3p.5p,3D,3.0,3s2.3p.(2P*<3/2>).6s<1/2>,"(3/2,1/2)*",2.0,7.0,5.0
195,4432.5,1480000.0,C,3s2.3p.5p,3D,2.0,3s2.3p.(2P*<1/2>).6s<1/2>,"(1/2,1/2)*",1.0,5.0,3.0
196,4473.2,8580.0,C+,3s2.3p.4p,3D,3.0,3s2.3p.3d,3P*,2.0,7.0,5.0
197,4722.2,62900.0,C+,3s2.3p.5d,3F*,4.0,3s2.3p.(2P*<3/2>).6f,2[9/2],5.0,9.0,11.0
198,4760.7,66800.0,C,3s2.3p.5p,3D,2.0,3s2.3p.4d,3D*,3.0,5.0,7.0
199,4811.7,435000.0,C+,3s2.3p.5p,3D,1.0,3s2.3p.4d,3D*,1.0,3.0,3.0
200,4868.7,84200.0,C,3s2.3p.5p,3D,1.0,3s2.3p.4d,3D*,2.0,3.0,5.0
201,4904.3,137000.0,C,3s2.3p.5p,3D,2.0,3s2.3p.4d,3D*,1.0,5.0,3.0
202,4906.5,884000.0,C,3s2.3p.5p,3P,2.0,3s2.3p.(2P*<3/2>).6s<1/2>,"(3/2,1/2)*",2.0,5.0,5.0
203,4947.8,252000.0,C+,3s2.3p.5p,1P,1.0,3s2.3p.4d,1P*,1.0,3.0,3.0
204,4963.5,368000.0,B,3s2.3p.5p,3D,2.0,3s2.3p.4d,3D*,2.0,5.0,5.0
205,5208.3,408000.0,B,3s2.3p.5p,3D,3.0,3s2.3p.4d,3D*,3.0,7.0,7.0
206,5237.3,1320000.0,B,3s2.3p.5s,1P*,1.0,3s2.3p.5p,1P,1.0,3.0,3.0
207,5438.9,1320000.0,C,3s2.3p.5p,1D,2.0,3s2.3p.(2P*<3/2>).6s<1/2>,"(3/2,1/2)*",1.0,5.0,3.0
208,5452.1,62200.0,C,3s2.3p.5p,3D,3.0,3s2.3p.4d,3D*,2.0,7.0,5.0
209,5460.1,211000.0,B,3s2.3p.4p,3D,2.0,3s2.3p.3d,3F*,3.0,5.0,7.0
210,5462.2,198000.0,B,3s2.3p.4p,3D,1.0,3s2.3p.3d,3F*,2.0,3.0,5.0
211,5465.8,686000.0,B+,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",3.0,3s2.3p.6d,3F*,4.0,7.0,9.0
212,5585.0,221000.0,B,3s2.3p.4p,3D,3.0,3s2.3p.3d,3F*,4.0,7.0,9.0
213,5632.8,248000.0,B,3s2.3p.4p,1S,0.0,3s2.3p.3d,1P*,1.0,1.0,3.0
214,5679.8,645000.0,B,3s2.3p.5p,3P,0.0,3s2.3p.4d,3D*,1.0,1.0,3.0
215,5719.2,31300.0,C+,3s2.3p.4p,3D,2.0,3s2.3p.3d,3F*,2.0,5.0,5.0
216,5778.5,45900.0,C,3s2.3p.nd,a 3P*,2.0,3s2.3p.(2P*<3/2>).5f,2[3/2],2.0,5.0,5.0
217,5788.0,458000.0,B,3s2.3p.5p,3P,1.0,3s2.3p.4d,3D*,1.0,3.0,3.0
218,5838.1,175000.0,C,3s2.3p.(2P*<3/2>).7p<3/2>,"(3/2,3/2)",3.0,3s2.3p.8d,3F*,4.0,7.0,9.0
219,5870.6,788000.0,B+,3s2.3p.5p,3P,1.0,3s2.3p.4d,3D*,2.0,3.0,5.0
220,5979.6,15200.0,C,3s2.3p.4d,3D*,2.0,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",3.0,5.0,7.0
221,5979.8,58400.0,C+,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",3.0,3s2.3p.6d,3F*,3.0,7.0,7.0
222,5989.9,19400.0,C+,3s2.3p.4p,3D,3.0,3s2.3p.3d,3F*,3.0,7.0,7.0
223,6061.4,954000.0,B+,3s2.3p.5p,3P,2.0,3s2.3p.4d,3D*,3.0,5.0,7.0
224,6107.2,585000.0,B,3s2.3p.nd,a 3P*,1.0,3s2.3p.(2P*<3/2>).5f,2[3/2],2.0,3.0,5.0
225,6231.1,733000.0,B,3s2.3p.nd,a 3P*,0.0,3s2.3p.(2P*<3/2>).5f,2[3/2],1.0,1.0,3.0
226,6303.03,662.0,C,3s2.3p.4p,3D,3.0,3s2.3p.3d,3F*,2.0,7.0,5.0
227,6303.2,104000.0,C+,3s2.3p.4d,3D*,3.0,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",3.0,7.0,7.0
228,6361.0,115000.0,C,3s2.3p.5d,3F*,4.0,3s2.3p.(2P*<3/2>).7p<3/2>,"(3/2,3/2)",3.0,9.0,7.0
229,6394.1,204000.0,B,3s2.3p.5p,3P,2.0,3s2.3p.4d,3D*,2.0,5.0,5.0
230,6485.8,18700.0,C+,3s2.3p.4p,3P,1.0,3s2.3p.3d,3P*,0.0,3.0,1.0
231,6501.5,14200.0,C+,3s2.3p.4p,3P,0.0,3s2.3p.3d,3P*,1.0,1.0,3.0
