,ritz_wl_vac(nm),Aki(s^-1),Acc,conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k
28,81.8233,16100.0,B+,2p6.3s2,1S,0.0,3p2,1D,2.0,1.0,5.0
29,81.8678,13500.0,B+,3s.3p,3P*,2.0,3s.4p,3P*,1.0,5.0,3.0
30,81.89,18000.0,B,3s.3p,3P*,2.0,3s.4p,3P*,0.0,5.0,1.0
31,82.0051,22500.0,B+,3s.3p,1P*,1.0,3s.4f,1F*,3.0,3.0,7.0
32,82.3409,585000000.0,C,3s.3p,1P*,1.0,3s.4d,1D,2.0,3.0,5.0
33,86.1014,2.55,C,3s.3p,1P*,1.0,3p.3d,3F*,3.0,3.0,7.0
34,86.1781,3.36,C,3s.3p,1P*,1.0,3p.3d,3F*,2.0,3.0,5.0
35,88.3397,57900000000.0,C+,3p2,1D,2.0,3p.3d,1F*,3.0,5.0,7.0
36,93.9097,1110000000.0,C,3p2,1D,2.0,3p.4s,1P*,1.0,5.0,3.0
37,96.7944,468000000.0,C,3p2,1D,2.0,3s.5f,1F*,3.0,5.0,7.0
38,99.3519,268000000.0,C,3s.3p,3P*,0.0,3s.4s,3S,1.0,1.0,3.0
39,99.479,805000000.0,C+,3s.3p,3P*,1.0,3s.4s,3S,1.0,3.0,3.0
40,99.7386,1350000000.0,C+,3s.3p,3P*,2.0,3s.4s,3S,1.0,5.0,3.0
41,100.5349,452000000.0,C+,3s.3d,3D,3.0,3s.6f,3F*,4.0,7.0,9.0
42,100.5403,380000000.0,C,3s.3d,3D,1.0,3s.6f,3F*,2.0,3.0,5.0
43,103.1158,272000000.0,C,3p2,3P,1.0,3p.4s,3P*,2.0,3.0,5.0
44,103.2855,361000000.0,C,3p2,3P,0.0,3p.4s,3P*,1.0,1.0,3.0
45,103.3915,811000000.0,C+,3p2,3P,2.0,3p.4s,3P*,2.0,5.0,5.0
46,103.4282,269000000.0,C,3p2,3P,1.0,3p.4s,3P*,1.0,3.0,3.0
47,103.5647,1070000000.0,C,3p2,3P,1.0,3p.4s,3P*,0.0,3.0,1.0
48,103.7055,446000000.0,C,3p2,3P,2.0,3p.4s,3P*,1.0,5.0,3.0
49,108.1644,0.195,C,3s.3p,1P*,1.0,3s.4p,3P*,2.0,3.0,5.0
50,108.2501,17.1,C+,3s.3p,1P*,1.0,3s.4p,3P*,1.0,3.0,3.0
51,108.3216,365000000.0,C,3p2,1D,2.0,3s.5p,1P*,1.0,5.0,3.0
52,110.8358,1540000000.0,B+,3s.3p,3P*,0.0,3s.3d,3D,1.0,1.0,3.0
53,110.994,1150000000.0,B+,3s.3p,3P*,1.0,3s.3d,3D,1.0,3.0,3.0
54,110.997,2070000000.0,B+,3s.3p,3P*,1.0,3s.3d,3D,2.0,3.0,5.0
55,111.3174,76300000.0,B,3s.3p,3P*,2.0,3s.3d,3D,1.0,5.0,3.0
56,111.3204,685000000.0,B+,3s.3p,3P*,2.0,3s.3d,3D,2.0,5.0,5.0
57,111.323,2740000000.0,A,3s.3p,3P*,2.0,3s.3d,3D,3.0,5.0,7.0
58,114.0546,1960000000.0,B,3p2,3P,0.0,3p.3d,3D*,1.0,1.0,3.0
59,114.1579,2670000000.0,B+,3p2,3P,1.0,3p.3d,3D*,2.0,3.0,5.0
60,114.2285,1750000000.0,B,3p2,3P,1.0,3p.3d,3D*,1.0,3.0,3.0
61,114.4309,3860000000.0,B+,3p2,3P,2.0,3p.3d,3D*,3.0,5.0,7.0
62,114.4959,1190000000.0,B,3p2,3P,2.0,3p.3d,3D*,2.0,5.0,5.0
63,114.5122,882000000.0,B,3s.3d,3D,3.0,3s.5f,3F*,4.0,7.0,9.0
64,114.5149,98200000.0,C,3s.3d,3D,3.0,3s.5f,3F*,3.0,7.0,7.0
65,114.5189,138000000.0,C,3s.3d,3D,2.0,3s.5f,3F*,2.0,5.0,5.0
66,114.522,742000000.0,C+,3s.3d,3D,1.0,3s.5f,3F*,2.0,3.0,5.0
67,114.5669,158000000.0,C,3p2,3P,2.0,3p.3d,3D*,1.0,5.0,3.0
68,115.4998,934000000.0,B,3p2,3P,0.0,3p.3d,3P*,1.0,1.0,3.0
69,115.5959,2220000000.0,C+,3p2,3P,1.0,3p.3d,3P*,0.0,3.0,1.0
70,115.6782,422000000.0,C+,3p2,3P,1.0,3p.3d,3P*,1.0,3.0,3.0
71,115.8101,788000000.0,B,3p2,3P,1.0,3p.3d,3P*,2.0,3.0,5.0
72,116.0252,865000000.0,B,3p2,3P,2.0,3p.3d,3P*,1.0,5.0,3.0
73,116.1579,1420000000.0,B,3p2,3P,2.0,3p.3d,3P*,2.0,5.0,5.0
74,117.2523,134000000.0,C,3p2,3P,0.0,3s.5p,3P*,1.0,1.0,3.0
75,117.435,400000000.0,C,3p2,3P,1.0,3s.5p,3P*,0.0,3.0,1.0
76,117.4361,100000000.0,C,3p2,3P,1.0,3s.5p,3P*,1.0,3.0,3.0
77,117.4435,100000000.0,C,3p2,3P,1.0,3s.5p,3P*,2.0,3.0,5.0
78,117.7938,165000000.0,C,3p2,3P,2.0,3s.5p,3P*,1.0,5.0,3.0
79,117.8012,298000000.0,C+,3p2,3P,2.0,3s.5p,3P*,2.0,5.0,5.0
80,120.65,2550000000.0,A,2p6.3s2,1S,0.0,3s.3p,1P*,1.0,1.0,3.0
81,120.6555,4170000000.0,B,3s.3p,1P*,1.0,3s.3d,1D,2.0,3.0,5.0
82,120.7517,2430000000.0,B+,3p2,1D,2.0,3p.3d,1D*,2.0,5.0,5.0
83,121.0455,1600000000.0,B,3p2,1D,2.0,3s.4f,1F*,3.0,5.0,7.0
84,121.202,2180000000.0,B,3p2,1S,0.0,3p.3d,1P*,1.0,1.0,3.0
85,123.5431,2770000000.0,B,3p2,1S,0.0,3s.6p,1P*,1.0,1.0,3.0
86,128.0352,1040000000.0,B,3s.3d,1D,2.0,3s.6f,1F*,3.0,5.0,7.0
87,129.4545,535000000.0,B+,3s.3p,3P*,1.0,3p2,3P,2.0,3.0,5.0
88,129.6726,710000000.0,B+,3s.3p,3P*,0.0,3p2,3P,1.0,1.0,3.0
89,129.8892,529000000.0,B+,3s.3p,3P*,1.0,3p2,3P,1.0,3.0,3.0
90,129.8946,1590000000.0,A,3s.3p,3P*,2.0,3p2,3P,2.0,5.0,5.0
91,130.0703,143000000.0,C,3s.4s,1S,0.0,3p.3d,1P*,1.0,1.0,3.0
92,130.1149,2110000000.0,B+,3s.3p,3P*,1.0,3p2,3P,0.0,3.0,1.0
93,130.3323,871000000.0,B+,3s.3p,3P*,2.0,3p2,3P,1.0,5.0,3.0
94,132.7703,91900000.0,C,3s.4s,1S,0.0,3s.6p,1P*,1.0,1.0,3.0
95,132.8806,238000000.0,C,3p2,1S,0.0,3p.4s,1P*,1.0,1.0,3.0
96,134.1458,896000000.0,B,3s.3d,3D,3.0,3p.3d,3D*,3.0,7.0,7.0
97,134.1496,111000000.0,C+,3s.3d,3D,2.0,3p.3d,3D*,3.0,5.0,7.0
98,134.2351,95800000.0,C,3s.3d,3D,3.0,3p.3d,3D*,2.0,7.0,5.0
99,134.2389,754000000.0,B,3s.3d,3D,2.0,3p.3d,3D*,2.0,5.0,5.0
100,134.2432,156000000.0,C+,3s.3d,3D,1.0,3p.3d,3D*,2.0,3.0,5.0
101,134.3365,187000000.0,C+,3s.3d,3D,2.0,3p.3d,3D*,1.0,5.0,3.0
102,134.3409,816000000.0,B,3s.3d,3D,1.0,3p.3d,3D*,1.0,3.0,3.0
103,134.7159,0.532,C,3p2,3P,2.0,3s.4d,1D,2.0,5.0,5.0
104,135.9751,84100000.0,C,3s.4p,3P*,0.0,3p.4p,3S,1.0,1.0,3.0
105,136.0364,252000000.0,C,3s.4p,3P*,1.0,3p.4p,3S,1.0,3.0,3.0
106,136.1596,1060000000.0,B,3s.4s,3S,1.0,3p.4s,3P*,2.0,3.0,5.0
107,136.1719,418000000.0,C+,3s.4p,3P*,2.0,3p.4p,3S,1.0,5.0,3.0
108,136.2361,1060000000.0,C+,3s.3d,3D,1.0,3p.3d,3P*,0.0,3.0,1.0
109,136.3459,853000000.0,B,3s.3d,3D,2.0,3p.3d,3P*,1.0,5.0,3.0
110,136.3504,202000000.0,C+,3s.3d,3D,1.0,3p.3d,3P*,1.0,3.0,3.0
111,136.5253,940000000.0,B,3s.3d,3D,3.0,3p.3d,3P*,2.0,7.0,5.0
112,136.5292,105000000.0,C+,3s.3d,3D,2.0,3p.3d,3P*,2.0,5.0,5.0
113,136.7047,1050000000.0,B,3s.4s,3S,1.0,3p.4s,3P*,1.0,3.0,3.0
114,136.9432,1040000000.0,C+,3s.4s,3S,1.0,3p.4s,3P*,0.0,3.0,1.0
115,137.1649,268000000.0,C+,3s.4p,3P*,1.0,3p.4p,3P,2.0,3.0,5.0
116,137.3027,800000000.0,B,3s.4p,3P*,2.0,3p.4p,3P,2.0,5.0,5.0
117,137.5068,354000000.0,C+,3s.4p,3P*,0.0,3p.4p,3P,1.0,1.0,3.0
118,137.5694,265000000.0,C,3s.4p,3P*,1.0,3p.4p,3P,1.0,3.0,3.0
119,137.708,441000000.0,C+,3s.4p,3P*,2.0,3p.4p,3P,1.0,5.0,3.0
120,137.7248,1050000000.0,C+,3s.4p,3P*,1.0,3p.4p,3P,0.0,3.0,1.0
121,138.7948,62900000.0,C,3s.3d,3D,2.0,3s.5p,3P*,1.0,5.0,3.0
122,138.8011,70300000.0,C,3s.3d,3D,3.0,3s.5p,3P*,2.0,7.0,5.0
123,139.1017,4.38,C+,3p2,3P,0.0,3s.4d,3D,2.0,1.0,5.0
124,139.3582,3.88,C+,3p2,3P,1.0,3s.4d,3D,3.0,3.0,7.0
125,139.3606,1.28,C+,3p2,3P,1.0,3s.4d,3D,2.0,3.0,5.0
126,139.3616,10.6,C+,3p2,3P,1.0,3s.4d,3D,1.0,3.0,3.0
127,139.8622,8.38,C+,3p2,3P,2.0,3s.4d,3D,3.0,5.0,7.0
128,139.8645,7.57,C+,3p2,3P,2.0,3s.4d,3D,2.0,5.0,5.0
129,139.8656,3.32,C+,3p2,3P,2.0,3s.4d,3D,1.0,5.0,3.0
130,139.9615,417000000.0,C+,3s.4p,1P*,1.0,3p.4p,1D,2.0,3.0,5.0
131,141.7237,2170000000.0,B,3s.3p,1P*,1.0,3p2,1S,0.0,3.0,1.0
132,142.4784,507000000.0,C,3s.3d,1D,2.0,3p.3d,1P*,1.0,5.0,3.0
133,143.3685,867000000.0,B,3s.4p,3P*,2.0,3p.4p,3D,3.0,5.0,7.0
134,143.616,779000000.0,C+,3s.4s,1S,0.0,3p.4s,1P*,1.0,1.0,3.0
135,143.6721,646000000.0,B,3s.4p,3P*,1.0,3p.4p,3D,2.0,3.0,5.0
136,143.8232,214000000.0,C+,3s.4p,3P*,2.0,3p.4p,3D,2.0,5.0,5.0
137,143.8706,476000000.0,C+,3s.4p,3P*,0.0,3p.4p,3D,1.0,1.0,3.0
138,143.9391,357000000.0,C+,3s.4p,3P*,1.0,3p.4p,3D,1.0,3.0,3.0
139,145.7245,1070000000.0,C,3s.3d,1D,2.0,3s.6p,1P*,1.0,5.0,3.0
140,150.0241,2100000000.0,B+,3s.3d,3D,3.0,3s.4f,3F*,4.0,7.0,9.0
141,150.115,2750000000.0,B+,3s.3d,3D,3.0,3s.4f,3F*,3.0,7.0,7.0
142,150.1197,1860000000.0,B+,3s.3d,3D,2.0,3s.4f,3F*,3.0,5.0,7.0
143,150.1827,325000000.0,C+,3s.3d,3D,2.0,3s.4f,3F*,2.0,5.0,5.0
144,150.1881,1760000000.0,B,3s.3d,3D,1.0,3s.4f,3F*,2.0,3.0,5.0
145,150.6067,1240000000.0,B,3s.4p,1P*,1.0,3p.4p,1P,1.0,3.0,3.0
146,153.796,45300000.0,C,3s.4p,3P*,1.0,3s.6d,3D,2.0,3.0,5.0
147,153.8974,60300000.0,C,3s.4p,3P*,2.0,3s.6d,3D,3.0,5.0,7.0
148,158.8947,202000000.0,C,3s.3d,1D,2.0,3p.4s,1P*,1.0,5.0,3.0
149,167.3323,670000000.0,C+,3s.3d,1D,2.0,3s.5f,1F*,3.0,5.0,7.0
150,170.4863,940.0,B+,3s.3d,3D,3.0,3s.4d,3D,3.0,7.0,7.0
151,170.4898,548.0,B+,3s.3d,3D,3.0,3s.4d,3D,2.0,7.0,5.0
152,170.4914,91.4,B,3s.3d,3D,3.0,3s.4d,3D,1.0,7.0,3.0
153,170.4924,392.0,B+,3s.3d,3D,2.0,3s.4d,3D,3.0,5.0,7.0
154,170.4959,343.0,B+,3s.3d,3D,2.0,3s.4d,3D,2.0,5.0,5.0
155,170.4975,800.0,B+,3s.3d,3D,2.0,3s.4d,3D,1.0,5.0,3.0
156,170.4994,39.2,B,3s.3d,3D,1.0,3s.4d,3D,3.0,3.0,7.0
157,170.5029,480.0,B+,3s.3d,3D,1.0,3s.4d,3D,2.0,3.0,5.0
158,170.5045,480.0,B+,3s.3d,3D,1.0,3s.4d,3D,1.0,3.0,3.0
159,177.8715,37600000.0,C+,3s.3d,3D,3.0,3p.3d,3F*,4.0,7.0,9.0
160,178.3146,33900000.0,C+,3s.3d,3D,2.0,3p.3d,3F*,3.0,5.0,7.0
161,178.6515,32800000.0,C,3s.3d,3D,1.0,3p.3d,3F*,2.0,3.0,5.0
162,180.3018,127000000.0,C,3s.4s,1S,0.0,3s.5p,1P*,1.0,1.0,3.0
163,183.9585,68400000.0,C,3s.4p,3P*,1.0,3s.6s,3S,1.0,3.0,3.0
164,184.2064,113000000.0,C,3s.4p,3P*,2.0,3s.6s,3S,1.0,5.0,3.0
165,184.2548,299000000.0,B,3p2,1D,2.0,3s.4p,1P*,1.0,5.0,3.0
166,185.607,206000000.0,C,3s.4p,1P*,1.0,3s.6s,1S,0.0,3.0,1.0
167,197.4145,46500000.0,C,3p.3d,3F*,4.0,3s.7g,3G,5.0,9.0,11.0
168,207.5704,63000000.0,C,3s.4d,3D,2.0,3s.7f,3F*,3.0,5.0,7.0
169,207.5744,70900000.0,C,3s.4d,3D,3.0,3s.7f,3F*,4.0,7.0,9.0
170,217.1077,15700000.0,C,3p.3d,3F*,3.0,3p.4p,3D,3.0,7.0,7.0
171,217.224,70100000.0,C,3s.4d,1D,2.0,3s.7f,1F*,3.0,5.0,7.0
172,217.6615,21800000.0,C,3p.3d,3F*,2.0,3p.4p,3D,2.0,5.0,5.0
173,217.7583,180000000.0,B,3p.3d,3F*,4.0,3p.4p,3D,3.0,9.0,7.0
174,218.1522,173000000.0,B,3p.3d,3F*,3.0,3p.4p,3D,2.0,7.0,5.0
175,218.2749,195000000.0,C+,3p.3d,3F*,2.0,3p.4p,3D,1.0,5.0,3.0
176,220.9399,2080.0,B+,3s.4s,1S,0.0,3s.4d,1D,2.0,1.0,5.0
177,222.2722,65000000.0,C,3s.4f,1F*,3.0,3s.7g,1G,4.0,7.0,9.0
178,224.9896,87000000.0,C,3s.5p,1P*,1.0,3p.4p,1S,0.0,3.0,1.0
179,229.6184,66900000.0,C+,3p.3d,3F*,2.0,3s.6g,3G,3.0,5.0,7.0
180,230.1646,5800000.0,C,3p.3d,3F*,3.0,3s.6g,3G,3.0,7.0,7.0
181,230.8898,71600000.0,B,3p.3d,3F*,4.0,3s.6g,3G,5.0,9.0,11.0
182,230.8948,4480000.0,C,3p.3d,3F*,4.0,3s.6g,3G,4.0,9.0,9.0
183,233.066,31600000.0,C,3p.3d,1D*,2.0,3p.4p,1D,2.0,5.0,5.0
184,235.1355,0.00202,C,3s.4s,1S,0.0,3s.4d,3D,2.0,1.0,5.0
185,241.9016,20500000.0,C,3p.3d,3F*,2.0,3s.6d,3D,1.0,5.0,3.0
186,242.3785,18100000.0,C,3p.3d,3F*,3.0,3s.6d,3D,2.0,7.0,5.0
187,243.0102,18600000.0,C,3p.3d,3F*,4.0,3s.6d,3D,3.0,9.0,7.0
188,245.0191,97300000.0,C+,3s.4d,3D,1.0,3s.6f,3F*,2.0,3.0,5.0
189,245.02,103000000.0,B,3s.4d,3D,2.0,3s.6f,3F*,3.0,5.0,7.0
190,245.0224,18100000.0,C,3s.4d,3D,2.0,3s.6f,3F*,2.0,5.0,5.0
191,245.0247,116000000.0,B,3s.4d,3D,3.0,3s.6f,3F*,4.0,7.0,9.0
192,245.0272,12900000.0,C,3s.4d,3D,3.0,3s.6f,3F*,3.0,7.0,7.0
193,252.9231,91600000.0,B,3s.4d,1D,2.0,3s.6f,1F*,3.0,5.0,7.0
194,254.2581,32200000.0,B,3s.3p,1P*,1.0,3p2,1D,2.0,3.0,5.0
195,255.9963,163000000.0,C+,3s.3d,1D,2.0,3s.4f,1F*,3.0,5.0,7.0
196,264.1575,183000000.0,B,3p.3d,1D*,2.0,3p.4p,1P,1.0,5.0,3.0
197,265.631,135000000.0,B,3s.4f,1F*,3.0,3s.6g,1G,4.0,7.0,9.0
198,271.3329,299.0,B+,3p2,1D,2.0,3s.4s,1S,0.0,5.0,1.0
199,277.3421,0.00625,C,3p2,3P,0.0,3s.3d,1D,2.0,1.0,5.0
200,280.391,0.00885,C,3p2,3P,2.0,3s.3d,1D,2.0,5.0,5.0
201,281.7943,22200000.0,C+,3s.4f,3F*,4.0,3p.4p,3D,3.0,9.0,7.0
202,283.2322,21200000.0,C+,3s.4f,3F*,3.0,3p.4p,3D,2.0,7.0,5.0
203,284.0463,23700000.0,C,3s.4f,3F*,2.0,3p.4p,3D,1.0,5.0,3.0
204,291.5334,447.0,B+,3s.4p,3P*,0.0,3s.4f,3F*,2.0,1.0,5.0
205,291.5772,633.0,B+,3s.4p,3P*,1.0,3s.4f,3F*,3.0,3.0,7.0
206,291.8149,444.0,B+,3s.4p,3P*,1.0,3s.4f,3F*,2.0,3.0,5.0
207,291.8563,940.0,A,3s.4p,3P*,2.0,3s.4f,3F*,4.0,5.0,9.0
208,292.2006,314.0,B+,3s.4p,3P*,2.0,3s.4f,3F*,3.0,5.0,7.0
209,292.4392,63.0,B+,3s.4p,3P*,2.0,3s.4f,3F*,2.0,5.0,5.0
210,296.0017,14800000.0,C,3s.5p,3P*,2.0,3p.4p,3S,1.0,5.0,3.0
211,296.0488,8900000.0,C,3s.5p,3P*,1.0,3p.4p,3S,1.0,3.0,3.0
212,301.3976,5670000.0,C,3s.5p,3P*,2.0,3p.4p,3P,2.0,5.0,5.0
213,302.3693,1.35,B,3s.4p,1P*,1.0,3s.4f,3F*,3.0,3.0,7.0
214,302.6249,0.711,B,3s.4p,1P*,1.0,3s.4f,3F*,2.0,3.0,5.0
215,303.5614,45000000.0,B,3s.4f,3F*,2.0,3s.6g,3G,3.0,5.0,7.0
216,303.819,3930000.0,C,3s.4f,3F*,3.0,3s.6g,3G,3.0,7.0,7.0
217,304.1815,48700000.0,B,3s.4f,3F*,4.0,3s.6g,3G,5.0,9.0,11.0
218,304.1903,3050000.0,C,3s.4f,3F*,4.0,3s.6g,3G,4.0,9.0,9.0
219,304.4705,4480000.0,C,3s.4d,3D,2.0,3s.6p,3P*,2.0,5.0,5.0
220,304.4817,25100000.0,C+,3s.4d,3D,3.0,3s.6p,3P*,2.0,7.0,5.0
221,304.5932,7480000.0,C,3s.4d,3D,1.0,3s.6p,3P*,1.0,3.0,3.0
222,304.5983,22400000.0,C,3s.4d,3D,2.0,3s.6p,3P*,1.0,5.0,3.0
223,304.717,29700000.0,C,3s.4d,3D,1.0,3s.6p,3P*,0.0,3.0,1.0
224,306.9121,51500000.0,C+,3p.3d,3P*,2.0,3p.4p,3S,1.0,5.0,3.0
225,307.8423,30600000.0,C+,3p.3d,3P*,1.0,3p.4p,3S,1.0,3.0,3.0
226,308.4268,10100000.0,C,3p.3d,3P*,0.0,3p.4p,3S,1.0,1.0,3.0
227,308.7132,146000000.0,B+,3s.3d,3D,3.0,3s.4p,3P*,2.0,7.0,5.0
228,308.7333,26100000.0,C+,3s.3d,3D,2.0,3s.4p,3P*,2.0,5.0,5.0
229,308.7562,1740000.0,C,3s.3d,3D,1.0,3s.4p,3P*,2.0,3.0,5.0
230,309.4322,130000000.0,B,3s.3d,3D,2.0,3s.4p,3P*,1.0,5.0,3.0
231,309.4553,43300000.0,C+,3s.3d,3D,1.0,3s.4p,3P*,1.0,3.0,3.0
232,309.7725,173000000.0,B,3s.3d,3D,1.0,3s.4p,3P*,0.0,3.0,1.0
233,312.7169,46700000.0,C+,3p.3d,3P*,2.0,3p.4p,3P,2.0,5.0,5.0
234,313.6827,15400000.0,C+,3p.3d,3P*,1.0,3p.4p,3P,2.0,3.0,5.0
235,314.8273,25300000.0,C+,3p.3d,3P*,2.0,3p.4p,3P,1.0,5.0,3.0
236,315.8061,15100000.0,C,3p.3d,3P*,1.0,3p.4p,3P,1.0,3.0,3.0
237,316.2525,49100000.0,C+,3s.4d,1D,2.0,3p.3d,1P*,1.0,5.0,3.0
238,316.4214,20000000.0,C,3p.3d,3P*,0.0,3p.4p,3P,1.0,1.0,3.0
239,316.6263,59900000.0,C,3p.3d,3P*,1.0,3p.4p,3P,0.0,3.0,1.0
240,318.6043,404000000.0,B,3s.4p,1P*,1.0,3s.5s,1S,0.0,3.0,1.0
241,318.6939,113000000.0,B,3p.3d,3F*,2.0,3s.5g,3G,3.0,5.0,7.0
242,319.7425,114000000.0,B,3p.3d,3F*,3.0,3s.5g,3G,4.0,7.0,9.0
243,319.747,9790000.0,C+,3p.3d,3F*,3.0,3s.5g,3G,3.0,7.0,7.0
244,321.1484,120000000.0,B+,3p.3d,3F*,4.0,3s.5g,3G,5.0,9.0,11.0
245,321.1555,7500000.0,C+,3p.3d,3F*,4.0,3s.5g,3G,4.0,9.0,9.0
246,323.1428,47500000.0,C+,3s.4p,3P*,0.0,3s.5s,3S,1.0,1.0,3.0
247,323.4887,142000000.0,B,3s.4p,3P*,1.0,3s.5s,3S,1.0,3.0,3.0
248,324.2561,235000000.0,B,3s.4p,3P*,2.0,3s.5s,3S,1.0,5.0,3.0
249,325.4056,19700000.0,C,3s.4f,3F*,2.0,3s.6d,3D,1.0,5.0,3.0
250,325.4348,18200000.0,C+,3p.3d,3D*,2.0,3p.4p,3P,2.0,5.0,5.0
251,325.4684,17500000.0,C+,3s.4f,3F*,3.0,3s.6d,3D,2.0,7.0,5.0
252,325.5746,18100000.0,C+,3s.4f,3F*,4.0,3s.6d,3D,3.0,9.0,7.0
253,325.9606,101000000.0,B,3p.3d,3D*,3.0,3p.4p,3P,2.0,7.0,5.0
254,327.1403,29900000.0,C+,3p.3d,3D*,1.0,3p.4p,3P,1.0,3.0,3.0
255,327.7209,89100000.0,B,3p.3d,3D*,2.0,3p.4p,3P,1.0,5.0,3.0
256,328.0206,118000000.0,C+,3p.3d,3D*,1.0,3p.4p,3P,0.0,3.0,1.0
257,330.2629,78900000.0,C+,3p.4s,1P*,1.0,3p.4p,1S,0.0,3.0,1.0
258,332.2556,5010000.0,C,3s.5p,3P*,2.0,3p.4p,3D,3.0,5.0,7.0
259,332.9878,0.00191,C,3s.3p,3P*,1.0,3s.3p,1P*,1.0,3.0,3.0
260,334.7684,3680000.0,C,3s.5p,3P*,1.0,3p.4p,3D,2.0,3.0,5.0
261,335.5808,0.123,C+,3s.4p,3P*,0.0,3p.3d,1D*,2.0,1.0,5.0
262,335.9154,0.00125,C,3s.3p,3P*,2.0,3s.3p,1P*,1.0,5.0,3.0
263,335.9539,0.177,C+,3s.4p,3P*,1.0,3p.3d,1D*,2.0,3.0,5.0
264,336.7816,0.0162,C+,3s.4p,3P*,2.0,3p.3d,1D*,2.0,5.0,5.0
265,338.2382,1.23,B,3s.4p,3P*,1.0,3s.4f,1F*,3.0,3.0,7.0
266,339.0773,0.013,C+,3s.4p,3P*,2.0,3s.4f,1F*,3.0,5.0,7.0
267,344.136,30100000.0,C,3s.5f,1F*,3.0,3s.8g,1G,4.0,7.0,9.0
268,345.1955,0.0571,C+,3p2,3P,2.0,3s.4s,1S,0.0,5.0,1.0
269,348.7823,173000000.0,B+,3s.4d,3D,3.0,3s.5f,3F*,4.0,7.0,9.0
270,348.7925,154000000.0,B+,3s.4d,3D,2.0,3s.5f,3F*,3.0,5.0,7.0
271,348.797,145000000.0,B,3s.4d,3D,1.0,3s.5f,3F*,2.0,3.0,5.0
272,348.804,27000000.0,C+,3s.4d,3D,2.0,3s.5f,3F*,2.0,5.0,5.0
273,348.8071,19200000.0,C+,3s.4d,3D,3.0,3s.5f,3F*,3.0,7.0,7.0
274,352.6947,24800000.0,C+,3s.5p,1P*,1.0,3p.4p,1P,1.0,3.0,3.0
275,352.8473,412.0,A,3s.4p,1P*,1.0,3s.4f,1F*,3.0,3.0,7.0
276,359.149,253000000.0,C,3s.4p,1P*,1.0,3s.4d,1D,2.0,3.0,5.0
277,361.7073,1570000.0,C,3p.3d,3D*,2.0,3p.4p,3D,3.0,5.0,7.0
278,362.357,12500000.0,C+,3p.3d,3D*,3.0,3p.4p,3D,3.0,7.0,7.0
