,Configuration,Term,J,g,Level (eV),Uncertainty (eV),Leading percentages,Reference,nQua
70,3d5.(4F).4s,5F,1,3.0,10.370938,1.1e-05,  67                           :    25  3d5.(a 2D).4s  3D   ,L11223,4
71,3d5.(2I).4s,1I,6,13.0,10.343984,1.2e-05,  99                                                        ,L11223,4
72,3d5.(a 2F).4s,3F,4,9.0,10.434482,1.1e-05,  97                                                        ,L11223,1
73,3d5.(a 2F).4s,3F,2,5.0,10.460565,1.1e-05,  62                           :    17  3d5.(a 2D).4s  3D   ,L11223,1
74,3d5.(a 2F).4s,3F,3,7.0,10.498,1.1e-05,  77                           :    14  3d5.(a 2D).4s  3D   ,L11223,1
75,3d5.(a 2D).4s,1D,2,5.0,10.767674,1.1e-05,  66                           :    20  3d5.(c 2D).4s  1D   ,L11223,1
76,3d5.(a 2F).4s,1F,3,7.0,10.898466,1.1e-05,  93                                                        ,L11223,1
77,3d5.(2H).4s,3H,4,9.0,10.992945,1.1e-05,  87                           :    11  3d5.(a 2G).4s  3G   ,L11223,4
78,3d5.(2H).4s,3H,5,11.0,10.996761,1.1e-05,  86                           :    14  3d5.(a 2G).4s  3G   ,L11223,4
79,3d5.(2H).4s,3H,6,13.0,11.025083,1.1e-05,  98                                                        ,L11223,4
80,3d5.(6S).4p,5P*,3,7.0,11.045157,1.1e-05,  98                                                        ,L11223,4
81,3d5.(6S).4p,5P*,2,5.0,11.076113,1.1e-05,  98                                                        ,L11223,4
82,3d5.(6S).4p,5P*,1,3.0,11.095565,1.1e-05,  98                                                        ,L11223,4
83,3d5.(a 2G).4s,3G,3,7.0,11.121102,1.1e-05,  90                           :     7  3d5.(4F).4s    3F   ,L11223,1
84,3d5.(a 2G).4s,3G,4,9.0,11.13177,1.1e-05,  76                           :    12  3d5.(4F).4s    3F   ,L11223,1
85,3d5.(a 2G).4s,3G,5,11.0,11.147182,1.1e-05,  83                           :    14  3d5.(2H).4s    3H   ,L11223,1
86,3d5.(4F).4s,3F,2,5.0,11.21112,1.1e-05,  97                                                        ,L11223,4
87,3d5.(4F).4s,3F,4,9.0,11.217174,1.1e-05,  84                           :    12  3d5.(a 2G).4s  3G   ,L11223,4
88,3d5.(4F).4s,3F,3,7.0,11.218609,1.1e-05,  92                           :     7  3d5.(2G).4s    3G   ,L11223,4
89,3d5.(2H).4s,1H,5,11.0,11.471505,1.1e-05,  98                                                        ,L11223,4
90,3d5.(b 2F).4s,3F,4,9.0,11.578732,1.1e-05,  60                           :    39  3d5.(a 2G).4s  1G   ,L11223,1
91,3d5.(b 2F).4s,3F,3,7.0,11.5792,1.1e-05,  99                                                        ,L11223,1
92,3d5.(b 2F).4s,3F,2,5.0,11.581745,1.1e-05,  98                                                        ,L11223,1
93,3d5.(a 2G).4s,1G,4,9.0,11.594098,1.1e-05,  57                           :    38  3d5.(b 2F).4s  3F   ,L11223,1
94,3d5.(b 2F).4s,1F,3,7.0,12.031611,1.1e-05,  98                                                        ,L11223,1
95,3d5.(2S).4s,3S,1,3.0,12.232626,1.2e-05, 100                                                        ,L11223,4
96,3d5.(2S).4s,1S,0,1.0,12.697265,1.9e-05, 100                                                        ,L11223,4
97,3d5.(b 2D).4s,3D,1,3.0,13.129349,1.1e-05, 100                                                        ,L11223,1
98,3d5.(b 2D).4s,3D,2,5.0,13.130704,1.1e-05, 100                                                        ,L11223,1
99,3d5.(b 2D).4s,3D,3,7.0,13.133553,1.1e-05,  99                                                        ,L11223,1
100,3d5.(b 2D).4s,1D,2,5.0,13.58507,1.1e-05, 100                                                        ,L11223,1
101,3d5.(4G).4p,5G*,2,5.0,14.08266,1.1e-05,  96                                                        ,L11223,4
102,3d5.(4G).4p,5G*,3,7.0,14.085317,1.1e-05,  91                           :     6  3d5.(4G).4p    5H*  ,L11223,4
103,3d5.(4G).4p,5G*,4,9.0,14.089014,1.1e-05,  88                           :     9  3d5.(4G).4p    5H*  ,L11223,4
104,3d5.(4G).4p,5G*,5,11.0,14.094188,1.2e-05,  87                           :    10  3d5.(4G).4p    5H*  ,L11223,4
105,3d5.(4G).4p,5G*,6,13.0,14.101961,1.4e-05,  90                           :     7  3d5.(4G).4p    5H*  ,L11223,4
106,3d5.(b 2G).4s,3G,5,11.0,14.174554,1.1e-05, 100                                                        ,L11223,1
107,3d5.(b 2G).4s,3G,4,9.0,14.176385,1.1e-05, 100                                                        ,L11223,1
108,3d5.(b 2G).4s,3G,3,7.0,14.177867,1.1e-05, 100                                                        ,L11223,1
109,3d5.(4G).4p,5H*,3,7.0,14.251839,1.2e-05,  93                           :     6  3d5.(4G).4p    5G*  ,L11223,4
110,3d5.(4G).4p,5H*,4,9.0,14.271991,1.2e-05,  90                           :     9  3d5.(4G).4p    5G*  ,L11223,4
111,3d5.(4G).4p,5H*,5,11.0,14.294177,1.4e-05,  89                           :    10  3d5.(4G).4p    5G*  ,L11223,4
112,3d5.(4G).4p,5H*,6,13.0,14.317016,1.5e-05,  91                           :     8  3d5.(4G).4p    5G*  ,L11223,4
113,3d5.(4G).4p,5H*,7,15.0,14.337867,1.7e-05, 100                                                        ,L11223,4
114,3d5.(4G).4p,5F*,5,11.0,14.421451,1.2e-05,  90                                                        ,L11223,4
115,3d5.(4G).4p,5F*,4,9.0,14.440141,1.2e-05,  82                           :     7  3d5.(4D).4p    5F*  ,L11223,4
116,3d5.(4G).4p,5F*,3,7.0,14.441129,1.1e-05,  59                           :    19  3d5.(4P).4p    5D*  ,L11223,4
117,3d5.(4G).4p,5F*,2,5.0,14.493559,1.2e-05,  53                           :    32  3d5.(4P).4p    5D*  ,L11223,4
118,3d5.(4G).4p,5F*,1,3.0,14.498447,1.2e-05,  73                           :    15  3d5.(4P).4p    5D*  ,L11223,4
119,3d5.(4P).4p,5D*,0,1.0,14.427425,1.5e-05,  80                           :    19  3d5.(4D).4p    5D*  ,L11223,4
120,3d5.(4P).4p,5D*,1,3.0,14.429311,1.2e-05,  63                           :    15  3d5.(4D).4p    5D*  ,L11223,4
121,3d5.(4P).4p,5D*,2,5.0,14.434206,1.2e-05,  41                           :    34  3d5.(4G).4p    5F*  ,L11223,4
122,3d5.(4P).4p,5D*,3,7.0,14.514684,1.2e-05,  50                           :    29  3d5.(4G).4p    5F*  ,L11223,4
123,3d5.(4P).4p,5D*,4,9.0,14.57087,1.2e-05,  75                           :    14  3d5.(4D).4p    5D*  ,L11223,4
124,3d5.(4P).4p,5S*,2,5.0,14.503078,1.1e-05,  91                                                        ,L11223,4
125,3d5.(b 2G).4s,1G,4,9.0,14.623957,1.1e-05, 100                                                        ,L11223,1
126,3d5.(4G).4p,3F*,2,5.0,14.650432,1.1e-05,  90                                                        ,L11223,4
127,3d5.(4G).4p,3F*,4,9.0,14.673582,1.1e-05,  91                                                        ,L11223,4
128,3d5.(4G).4p,3F*,3,7.0,14.685094,1.1e-05,  66                           :    17  3d5.(4P).4p    5P*  ,L11223,4
129,3d5.(4P).4p,5P*,3,7.0,14.660727,1.1e-05,  45                           :    24  3d5.(4G).4p    3F*  ,L11223,4
130,3d5.(4P).4p,5P*,2,5.0,14.719623,1.2e-05,  69                           :    19  3d5.(4D).4p    5P*  ,L11223,4
131,3d5.(4P).4p,5P*,1,3.0,14.737759,1.2e-05,  78                           :    14  3d5.(4D).4p    5P*  ,L11223,4
132,3d5.(4G).4p,3H*,6,13.0,14.674175,1.2e-05,  96                                                        ,L11223,4
133,3d5.(4G).4p,3H*,5,11.0,14.699234,1.1e-05,  97                                                        ,L11223,4
134,3d5.(4G).4p,3H*,4,9.0,14.715239,1.1e-05,  97                                                        ,L11223,4
135,3d5.(4P).4p,3P*,2,5.0,14.840622,1.2e-05,  65                           :    18  3d5.(4D).4p    3P*  ,L11223,4
136,3d5.(4P).4p,3P*,1,3.0,14.875914,1.2e-05,  70                           :    18  3d5.(4D).4p    3P*  ,L11223,4
137,3d5.(4P).4p,3P*,0,1.0,14.900428,1.9e-05,  75                           :    18  3d5.(4D).4p    3P*  ,L11223,4
138,3d5.(4D).4p,5F*,1,3.0,14.964569,1.4e-05,  85                           :    11  3d5.(4G).4p    5F*  ,L11223,4
139,3d5.(4D).4p,5F*,2,5.0,14.980557,1.2e-05,  84                           :     9  3d5.(4G).4p    5F*  ,L11223,4
140,3d5.(4D).4p,5F*,3,7.0,15.003193,1.2e-05,  84                           :     8  3d5.(4G).4p    5F*  ,L11223,4
141,3d5.(4D).4p,5F*,4,9.0,15.03208,1.2e-05,  87                           :     7  3d5.(4G).4p    5F*  ,L11223,4
142,3d5.(4D).4p,5F*,5,11.0,15.060244,1.2e-05,  92                           :     6  3d5.(4G).4p    5F*  ,L11223,4
143,3d5.(4G).4p,3G*,3,7.0,15.116134,1.2e-05,  94                                                        ,L11223,4
144,3d5.(4G).4p,3G*,4,9.0,15.118815,1.1e-05,  95                                                        ,L11223,4
145,3d5.(4G).4p,3G*,5,11.0,15.119846,1.1e-05,  95                                                        ,L11223,4
146,3d5.(4P).4p,3D*,3,7.0,15.169064,1.2e-05,  46                           :    35  3d5.(4D).4p    5D*  ,L11223,4
147,3d5.(4P).4p,3D*,2,5.0,15.237522,1.2e-05,  47                           :    18  3d5.(4D).4p    5D*  ,L11223,4
148,3d5.(4P).4p,3D*,1,3.0,15.240343,1.2e-05,  50                           :    22  3d5.(4D).4p    5P*  ,L11223,4
149,3d5.(4D).4p,5D*,2,5.0,15.204,1.1e-05,  42                           :    38  3d5.(4P).4p    3D*  ,L11223,4
150,3d5.(4D).4p,5D*,3,7.0,15.228939,1.2e-05,  38  3d5.(4P).4p  3D*         :    29  3d5.(4D).4p    5D*  ,L11223,4
151,3d5.(4D).4p,5D*,1,3.0,15.230633,1.2e-05,  41                           :    34  3d5.(4P).4p    3D*  ,L11223,4
152,3d5.(4D).4p,5D*,4,9.0,15.243146,1.2e-05,  78                           :    16  3d5.(4P).4p    5D*  ,L11223,4
153,3d5.(4D).4p,5D*,0,1.0,15.306577,1.4e-05,  74                           :    19  3d5.(4P).4p    5D*  ,L11223,4
154,3d5.(4D).4p,5P*,1,3.0,15.318635,1.2e-05,  53                           :    22  3d5.(4D).4p    5D*  ,L11223,4
155,3d5.(4D).4p,5P*,2,5.0,15.336492,1.2e-05,  54                           :    18  3d5.(4P).4p    5P*  ,L11223,4
156,3d5.(4D).4p,5P*,3,7.0,15.343123,1.2e-05,  43                           :    23  3d5.(4P).4p    5P*  ,L11223,4
157,3d5.(4D).4p,3D*,3,7.0,15.479937,1.1e-05,  71                           :    12  3d5.(4D).4p    5P*  ,L11223,4
158,3d5.(4D).4p,3D*,2,5.0,15.486133,1.2e-05,  84                           :     7  3d5.(4F).4p    3D*  ,L11223,4
159,3d5.(4D).4p,3D*,1,3.0,15.492457,1.2e-05,  83                           :     8  3d5.(4F).4p    3D*  ,L11223,4
160,3d5.(4D).4p,3F*,4,9.0,15.553039,1.1e-05,  90                                                        ,L11223,4
161,3d5.(4D).4p,3F*,3,7.0,15.57714,1.1e-05,  86                                                        ,L11223,4
162,3d5.(4D).4p,3F*,2,5.0,15.581472,1.1e-05,  88                                                        ,L11223,4
163,3d5.(4P).4p,3S*,1,3.0,15.670455,1.4e-05,  95                                                        ,L11223,4
164,3d5.(4D).4p,3P*,0,1.0,15.916098,1.2e-05,  77                           :    19  3d5.(4P).4p    3P*  ,L11223,4
165,3d5.(4D).4p,3P*,1,3.0,15.94508,1.1e-05,  73                           :    19  3d5.(4P).4p    3P*  ,L11223,4
166,3d5.(4D).4p,3P*,2,5.0,15.983753,1.1e-05,  71                           :    22  3d5.(4P).4p    3P*  ,L11223,4
167,3d5.(2I).4p,3K*,6,13.0,16.099966,1.6e-05,  82                           :    16  3d5.(2I).4p    3I*  ,L11223,4
168,3d5.(2I).4p,3K*,7,15.0,16.12298,1.5e-05,  72                           :    23  3d5.(2I).4p    3I*  ,L11223,4
169,3d5.(2I).4p,3K*,8,17.0,16.223616,2.1e-05, 100                                                        ,L11223,4
170,3d5.(2I).4p,3I*,5,11.0,16.149738,1.1e-05,  82                           :    10  3d5.(2I).4p    1H*  ,L11223,4
171,3d5.(2I).4p,3I*,6,13.0,16.211791,1.2e-05,  77                           :    17  3d5.(2I).4p    3K*  ,L11223,4
172,3d5.(2I).4p,3I*,7,15.0,16.246287,1.6e-05,  74                           :    25  3d5.(2I).4p    3K*  ,L11223,4
173,3d5.(2P).4s,3P,2,5.0,16.224221,1.7e-05, 100                                                        ,L11223,4
174,3d5.(2P).4s,3P,1,3.0,16.22483,1.7e-05, 100                                                        ,L11223,4
175,3d5.(2P).4s,3P,0,1.0,16.2257,6e-05, 100                                                        ,L11223,4
176,3d5.(a 2D).4p,1D*,2,5.0,16.297118,1.1e-05,  23  3d5.(a 2F).4p 3F*        :    20  3d5.(a 2D).4p  3F*  ,L11223,1
177,3d5.(2I).4p,1H*,5,11.0,16.330049,1.2e-05,  67                           :    14  3d5.(2I).4p    3I*  ,L11223,4
178,3d5.(2I).4p,1K*,7,15.0,16.36489,1.9e-05,  95                                                        ,L11223,4
179,3d5.(a 2D).4p,3F*,3,7.0,16.375838,1.1e-05,  43                           :    24  3d5.(a 2F).4p  3F*  ,L11223,1
180,3d5.(a 2D).4p,3F*,2,5.0,16.378947,1.1e-05,  31                           :    21  3d5.(a 2D).4p  1D*  ,L11223,1
181,3d5.(a 2D).4p,3F*,4,9.0,16.463293,1.1e-05,  46                           :    22  3d5.(a 2F).4p  3F*  ,L11223,1
182,3d5.(2I).4p,3H*,6,13.0,16.398479,1.2e-05,  90                                                        ,L11223,4
183,3d5.(2I).4p,3H*,5,11.0,16.435954,1.2e-05,  84                           :     8  3d5.(2I).4p    1H*  ,L11223,4
184,3d5.(2I).4p,3H*,4,9.0,16.447679,1.1e-05,  89                                                        ,L11223,4
185,3d5.(a 2D).4p,3P*,2,5.0,16.646799,1.1e-05,  47                           :    15  3d5.(a 2F).4p  3D*  ,L11223,1
186,3d5.(a 2D).4p,3P*,1,3.0,16.682001,1.4e-05,  36                           :    24  3d5.(a 2D).4p  3D*  ,L11223,1
187,3d5.(a 2D).4p,3P*,0,1.0,16.748846,1.4e-05,  68                           :    21  3d5.(c 2D).4p  3P*  ,L11223,1
188,3d5.(a 2F).4p,1G*,4,9.0,16.658568,1.1e-05,  49                           :    17  3d5.(a 2F).4p  3G*  ,L11223,1
189,3d5.(2P).4s,1P,1,3.0,16.66892,1.7e-05,  99                                                        ,L11223,4
190,3d5.(a 2F).4p,3G*,3,7.0,16.681951,1.1e-05,  49                           :    19  3d5.(a 2D).4p  1F*  ,L11223,1
191,3d5.(a 2F).4p,3G*,5,11.0,16.777125,1.2e-05,  43                           :    43  3d5.(4F).4p    5G*  ,L11223,1
192,3d5.(a 2F).4p,3G*,4,9.0,16.806602,1.2e-05,  49                           :    38  3d5.(a 2F).4p  3F*  ,L11223,1
193,3d5.(4F).4p,5G*,2,5.0,16.730201,1.2e-05,  60                           :    14  3d5.(a 2D).4p  3D*  ,L11223,4
194,3d5.(4F).4p,5G*,3,7.0,16.749894,1.1e-05,  60                           :     9  3d5.(a 2D).4p  3D*  ,L11223,4
195,3d5.(4F).4p,5G*,4,9.0,16.767603,1.2e-05,  83                           :     5  3d5.(a 2F).4p  1G*  ,L11223,4
196,3d5.(4F).4p,5G*,5,11.0,16.829048,1.4e-05,  49                           :    48  3d5.(a 2F).4p  3G*  ,L11223,4
197,3d5.(4F).4p,5G*,6,13.0,16.82957,1.4e-05,  87                           :    10  3d5.(2I).4p    1I*  ,L11223,4
198,3d5.(a 2D).4p,3D*,3,7.0,16.734896,1.2e-05,  39                           :    20  3d5.(4F).4p    5G*  ,L11223,1
199,3d5.(a 2D).4p,3D*,1,3.0,16.764794,1.2e-05,  37                           :    26  3d5.(a 2D).4p  3P*  ,L11223,1
200,3d5.(a 2D).4p,3D*,2,5.0,16.772455,1.2e-05,  38                           :    26  3d5.(4F).4p    5G*  ,L11223,1
201,3d5.(2I).4p,1I*,6,13.0,16.81004,1.4e-05,  84                           :     9  3d5.(4F).4p    5G*  ,L11223,4
202,3d5.(a 2F).4p,3D*,3,7.0,16.825351,1.2e-05,  67                           :    11  3d5.(b 2F).4p  3D*  ,L11223,1
203,3d5.(a 2F).4p,3D*,1,3.0,16.891119,1.2e-05,  57                           :    14  3d5.(a 2D).4p  1P*  ,L11223,1
204,3d5.(a 2F).4p,3D*,2,5.0,16.92785,1.2e-05,  34                           :    21  3d5.(4F).4p    5F*  ,L11223,1
205,3d5.(4F).4p,5F*,4,9.0,16.860715,1.2e-05,  73                           :    18  3d5.(4F).4p    5D*  ,L11223,4
206,3d5.(4F).4p,5F*,3,7.0,16.862954,1.2e-05,  74                           :    16  3d5.(4F).4p    5D*  ,L11223,4
207,3d5.(4F).4p,5F*,2,5.0,16.876475,1.2e-05,  54                           :    15  3d5.(4F).4p    5D*  ,L11223,4
208,3d5.(4F).4p,5F*,5,11.0,16.884808,1.4e-05,  87                                                        ,L11223,4
209,3d5.(4F).4p,5F*,1,3.0,16.919479,1.2e-05,  76                           :     6  3d5.(a 2D).4p  3D*  ,L11223,4
210,3d5.(a 2D).4p,1F*,3,7.0,16.886657,1.1e-05,  30  3d5.(a 2F).4p 3G*        :    21  3d5.(a 2D).4p  1F*  ,L11223,1
211,3d5.(a 2F).4p,3F*,4,9.0,16.937833,1.2e-05,  31                           :    26  3d5.(a 2D).4p  3F*  ,L11223,1
212,3d5.(a 2F).4p,3F*,2,5.0,16.96027,1.1e-05,  34                           :    20  3d5.(a 2D).4p  3F*  ,L11223,1
213,3d5.(a 2F).4p,3F*,3,7.0,16.960654,1.1e-05,  39                           :    12  3d5.(a 2D).4p  1F*  ,L11223,1
214,3d5.(4F).4p,5D*,4,9.0,17.011859,1.2e-05,  73                           :    18  3d5.(4F).4p    5F*  ,L11223,4
215,3d5.(4F).4p,5D*,3,7.0,17.038266,1.2e-05,  74                           :    15  3d5.(4F).4p    5F*  ,L11223,4
216,3d5.(4F).4p,5D*,2,5.0,17.053369,1.2e-05,  75                           :     9  3d5.(4F).4p    5F*  ,L11223,4
217,3d5.(4F).4p,5D*,1,3.0,17.055413,1.4e-05,  84                                                        ,L11223,4
218,3d5.(4F).4p,5D*,0,1.0,17.0569,1.6e-05,  91                                                        ,L11223,4
219,3d5.(2H).4p,3H*,4,9.0,17.051306,1.2e-05,  45                           :    44  3d5.(a 2G).4p  3H*  ,L11223,4
220,3d5.(2H).4p,3H*,5,11.0,17.080507,1.2e-05,  42                           :    42  3d5.(a 2G).4p  3H*  ,L11223,4
221,3d5.(2H).4p,3H*,6,13.0,17.142623,1.2e-05,  45                           :    40  3d5.(a 2G).4p  3H*  ,L11223,4
222,3d5.(2H).4p,3G*,5,11.0,17.116589,1.1e-05,  48                           :    26  3d5.(4F).4p    3G*  ,L11223,4
223,3d5.(2H).4p,3G*,4,9.0,17.12261,1.1e-05,  44                           :    28  3d5.(4F).4p    3G*  ,L11223,4
224,3d5.(2H).4p,3G*,3,7.0,17.133123,1.1e-05,  42                           :    26  3d5.(4F).4p    3G*  ,L11223,4
225,3d5.(a 2D).4p,1P*,1,3.0,17.195592,1.2e-05,  53                           :    17  3d5.(a 2F).4p  3D*  ,L11223,1
226,3d5.(c 2D).4s,3D,3,7.0,17.215567,1.4e-05,  77                           :    23  3d5.(a 2D).4s  3D   ,L11223,1
227,3d5.(c 2D).4s,3D,2,5.0,17.219074,1.9e-05,  76                           :    23  3d5.(a 2D).4s  3D   ,L11223,1
228,3d5.(c 2D).4s,3D,1,3.0,17.223209,1.9e-05,  76                           :    23  3d5.(a 2D).4s  3D   ,L11223,1
229,3d5.(4F).4p,3G*,5,11.0,17.291249,1.1e-05,  40  3d5.(2H).4p 3I*          :    32  3d5.(4F).4p    3G*  ,L11223,4
230,3d5.(4F).4p,3G*,4,9.0,17.31132,1.1e-05,  43                           :    34  3d5.(a 2G).4p  3G*  ,L11223,4
231,3d5.(4F).4p,3G*,3,7.0,17.318159,1.2e-05,  43                           :    40  3d5.(a 2G).4p  3G*  ,L11223,4
232,3d5.(2H).4p,3I*,5,11.0,17.296966,1.2e-05,  49                           :    21  3d5.(4F).4p    3G*  ,L11223,4
233,3d5.(2H).4p,3I*,6,13.0,17.338718,1.2e-05,  87                           :     5  3d5.(2H).4p    3H*  ,L11223,4
234,3d5.(2H).4p,3I*,7,15.0,17.38214,1.6e-05,  97                                                        ,L11223,4
235,3d5.(a 2F).4p,1D*,2,5.0,17.32859,1.4e-05,  57                           :    29  3d5.(a 2D).4p  1D*  ,L11223,1
236,3d5.(a 2G).4p,1G*,4,9.0,17.336361,1.1e-05,  36                           :    19  3d5.(a 2F).4p  1G*  ,L11223,1
237,3d5.(a 2F).4p,1F*,3,7.0,17.41397,1.1e-05,  73                           :     5  3d5.(a 2G).4p  1F*  ,L11223,1
238,3d5.(a 2G).4p,3F*,3,7.0,17.443756,1.1e-05,  44                           :    25  3d5.(4F).4p    3F*  ,L11223,1
