,Configuration,Term,J,g,Level (eV),Uncertainty (eV),Leading percentages,Reference,nQua
48,3s2.3p.5p,3P,1,3.0,7.107864,,                                           ,L5815,5
49,3s2.3p.5p,3P,2,5.0,7.1251535,,                                           ,L5815,5
50,3s2.3p.4d,3F*,2,5.0,7.1132583,,  96                  :     2  3p.4d  1D*  ,L5815,4
51,3s2.3p.4d,3F*,3,7.0,7.1229641,,  98                  :     1  3p.3d  3F*  ,L5815,4
52,3s2.3p.4d,3F*,4,9.0,7.1394636,,  98                  :     1  3p.3d  3F*  ,L5815,4
53,3s2.3p.5p,3S,1,3.0,7.1342886,,                                           ,L5815,5
54,3s2.3p.5p,1D,2,5.0,7.1660476,,                                           ,L5815,5
55,3s2.3p.5p,1S,0,1.0,7.2297243,,                                           ,L5815,5
56,3s2.3p.(2P*<1/2>).4f,2[5/2],3,7.0,7.2870929,,                                           ,L5815,4
57,3s2.3p.(2P*<1/2>).4f,2[5/2],2,5.0,7.2872272,,                                           ,L5815,4
58,3s2.3p.(2P*<1/2>).4f,2[7/2],3,7.0,7.2886417,,                                           ,L5815,4
59,3s2.3p.(2P*<1/2>).4f,2[7/2],4,9.0,7.2888922,,                                           ,L5815,4
60,3s2.3p.4d,1P*,1,3.0,7.2904604,,  86                  :     6  3p.6s  1P*  ,L5815,4
61,3s2.3p.4d,1F*,3,7.0,7.301851,,  89                  :     5  3p.5d  1F*  ,L5815,4
62,3s2.3p.4d,3D*,2,5.0,7.319059,,  89  3p.nd           :     5  3s.3p3 3D*  ,L5815,4
63,3s2.3p.4d,3D*,1,3.0,7.3220738,,  89  3p.nd           :     5  3s.3p3 3D*  ,L5815,4
64,3s2.3p.4d,3D*,3,7.0,7.329702,,  89  3p.nd           :     5  3s.3p3 3D*  ,L5815,4
65,3s2.3p.(2P*<3/2>).4f,2[7/2],3,7.0,7.3194057,,                                           ,L5815,4
66,3s2.3p.(2P*<3/2>).4f,2[7/2],4,9.0,7.3196605,,                                           ,L5815,4
67,3s2.3p.(2P*<3/2>).4f,2[5/2],3,7.0,7.3287009,,                                           ,L5815,4
68,3s2.3p.(2P*<3/2>).4f,2[5/2],2,5.0,7.3288166,,                                           ,L5815,4
69,3s2.3p.(2P*<3/2>).4f,2[9/2],5,11.0,7.330987,,                                           ,L5815,4
70,3s2.3p.(2P*<3/2>).4f,2[9/2],4,9.0,7.3314227,,                                           ,L5815,4
71,3s2.3p.(2P*<3/2>).4f,2[3/2],1,3.0,7.338682,,                                           ,L5815,4
72,3s2.3p.(2P*<3/2>).4f,2[3/2],2,5.0,7.3387576,,                                           ,L5815,4
73,3s2.3p.(2P*<1/2>).6s<1/2>,"(1/2,1/2)*",0,1.0,7.342482,,  99  3P*             :     1  3p.4d  3P*  ,L5815,6
74,3s2.3p.(2P*<1/2>).6s<1/2>,"(1/2,1/2)*",1,3.0,7.3489867,,  86  3P*             :    11  3p.6s  1P*  ,L5815,6
75,3s2.3p.(2P*<3/2>).6s<1/2>,"(3/2,1/2)*",2,5.0,7.3778482,,  95  3P*             :     2  3p.4d  3P*  ,L5815,6
76,3s2.3p.(2P*<3/2>).6s<1/2>,"(3/2,1/2)*",1,3.0,7.3940044,,  79  1P*             :    12  3p.6s  3P*  ,L5815,6
77,3s2.3p.nd,a 3P*,2,5.0,7.4288029,,  77                  :    16  3s.3p3 3P*  ,L5815,3
78,3s2.3p.nd,a 3P*,1,3.0,7.4403485,,  80                  :    17  3s.3p3 3P*  ,L5815,3
79,3s2.3p.nd,a 3P*,0,1.0,7.444321,,  82                  :    17  3s.3p3 3P*  ,L5815,3
80,3s2.3p.5d,1D*,2,5.0,7.4763538,,  76                  :    14  3p.5d  3F*  ,L5815,5
81,3s2.3p.(2P*<1/2>).6p<1/2>,"(1/2,1/2)",1,3.0,7.4863244,,                                           ,L5815,6
82,3s2.3p.(2P*<1/2>).6p<1/2>,"(1/2,1/2)",0,1.0,7.516125,,                                           ,L5815,6
83,3s2.3p.(2P*<1/2>).6p<3/2>,"(1/2,3/2)",1,3.0,7.499445,,                                           ,L5815,6
84,3s2.3p.(2P*<1/2>).6p<3/2>,"(1/2,3/2)",2,5.0,7.5005925,,                                           ,L5815,6
85,3s2.3p.5d,3F*,2,5.0,7.5190764,,  84                  :    12  3p.5d  1D*  ,L5815,5
86,3s2.3p.5d,3F*,3,7.0,7.5265183,,  96                  :     1  3p.5d  1F*  ,L5815,5
87,3s2.3p.5d,3F*,4,9.0,7.5443078,,  98                  :     1  3p.4d  3F*  ,L5815,5
88,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",3,7.0,7.526402,,                                           ,L5815,6
89,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",1,3.0,7.5266539,,                                           ,L5815,6
90,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",2,5.0,7.5583377,,                                           ,L5815,6
91,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",0,1.0,7.5875894,,                                           ,L5815,6
92,3s2.3p.(2P*<3/2>).6p<1/2>,"(3/2,1/2)",2,5.0,7.5402137,,                                           ,L5815,6
93,3s2.3p.(2P*<3/2>).6p<1/2>,"(3/2,1/2)",1,3.0,7.5452605,,                                           ,L5815,6
94,3s2.3p.(2P*<1/2>).5f,2[5/2],3,7.0,7.6006506,,                                           ,L5815,5
95,3s2.3p.(2P*<1/2>).5f,2[5/2],2,5.0,7.6007624,,                                           ,L5815,5
96,3s2.3p.(2P*<1/2>).5f,2[7/2],3,7.0,7.6008575,,                                           ,L5815,5
97,3s2.3p.(2P*<1/2>).5f,2[7/2],4,9.0,7.6010637,,                                           ,L5815,5
98,3s2.3p.5d,1P*,1,3.0,7.600934,,  73                  :     9  3p.7s  1P*  ,L5815,5
99,3s2.3p.5d,1F*,3,7.0,7.61551,,  76                  :     8  3p.6d  1F*  ,L5815,5
100,3s2.3p.5d,3D*,2,5.0,7.618564,,  82  3p.nd           :    13  3p.nd  3P*  ,L5815,5
101,3s2.3p.5d,3D*,1,3.0,7.626487,,  57  3p.nd           :    25  3p.7s  3P*  ,L5815,5
102,3s2.3p.5d,3D*,3,7.0,7.634304,,  87  3p.nd           :     8  3p.5d  1F*  ,L5815,5
103,3s2.3p.(2P*<1/2>).7s<1/2>,"(1/2,1/2)*",0,1.0,7.629746,, 100  3P*                                  ,L5815,7
104,3s2.3p.(2P*<1/2>).7s<1/2>,"(1/2,1/2)*",1,3.0,7.63686,,  56  3P*             :    24  3p.nd  3D*  ,L5815,7
105,3s2.3p.(2P*<3/2>).5f,2[7/2],3,7.0,7.6327744,,                                           ,L5815,5
106,3s2.3p.(2P*<3/2>).5f,2[7/2],4,9.0,7.6329572,,                                           ,L5815,5
107,3s2.3p.(2P*<3/2>).5f,2[5/2],3,7.0,7.6371048,,                                           ,L5815,5
108,3s2.3p.(2P*<3/2>).5f,2[5/2],2,5.0,7.6371966,,                                           ,L5815,5
109,3s2.3p.(2P*<3/2>).5f,2[9/2],5,11.0,7.639208,,                                           ,L5815,5
110,3s2.3p.(2P*<3/2>).5f,2[9/2],4,9.0,7.639555,,                                           ,L5815,5
111,3s2.3p.(2P*<3/2>).5f,2[3/2],1,3.0,7.643299,,                                           ,L5815,5
112,3s2.3p.(2P*<3/2>).5f,2[3/2],2,5.0,7.6433624,,                                           ,L5815,5
113,3s2.3p.(2P*<3/2>).7s<1/2>,"(3/2,1/2)*",2,5.0,7.6651433,,  92  3P*             :     3  3p.5d  3P*  ,L5815,7
114,3s2.3p.(2P*<3/2>).7s<1/2>,"(3/2,1/2)*",1,3.0,7.672341,,  65  1P*             :    15  3p.7s  3P*  ,L5815,7
115,3s2.3p.5d,3P*,2,5.0,7.667423,,  72  3p.nd           :    12  3p.nd  3D*  ,L5815,5
116,3s2.3p.5d,3P*,1,3.0,7.679101,,  80  3p.nd           :     7  3s.3p3 3P*  ,L5815,5
117,3s2.3p.5d,3P*,0,1.0,7.682093,,  92  3p.nd           :     8  3s.3p3 3P*  ,L5815,5
118,3s2.3p.(2P*<1/2>).7p<1/2>,"(1/2,1/2)",1,3.0,7.7046,,                                           ,L5815,7
119,3s2.3p.(2P*<1/2>).7p<1/2>,"(1/2,1/2)",0,1.0,7.72653,,                                           ,L5815,7
120,3s2.3p.6d,1D*,2,5.0,7.706463,,  49                  :    42  3p.6d  3F*  ,L5815,6
121,3s2.3p.(2P*<1/2>).7p<3/2>,"(1/2,3/2)",1,3.0,7.715089,,                                           ,L5815,7
122,3s2.3p.(2P*<1/2>).7p<3/2>,"(1/2,3/2)",2,5.0,7.715783,,                                           ,L5815,7
123,3s2.3p.6d,3F*,2,5.0,7.730406,,  54                  :    38  3p.6d  1D*  ,L5815,6
124,3s2.3p.6d,3F*,3,7.0,7.73374,,  92                  :     3  3p.6d  1F*  ,L5815,6
125,3s2.3p.6d,3F*,4,9.0,7.753238,,  98                  :     1  3p.5d  3F*  ,L5815,6
126,3s2.3p.(2P*<3/2>).7p<3/2>,"(3/2,3/2)",3,7.0,7.739221,,                                           ,L5815,7
127,3s2.3p.(2P*<3/2>).7p<3/2>,"(3/2,3/2)",1,3.0,7.74286,,                                           ,L5815,7
128,3s2.3p.(2P*<3/2>).7p<3/2>,"(3/2,3/2)",2,5.0,7.760955,,                                           ,L5815,7
129,3s2.3p.(2P*<3/2>).7p<3/2>,"(3/2,3/2)",0,1.0,7.776164,,                                           ,L5815,7
130,3s2.3p.(2P*<3/2>).7p<1/2>,"(3/2,1/2)",2,5.0,7.75145,,                                           ,L5815,7
131,3s2.3p.(2P*<3/2>).7p<1/2>,"(3/2,1/2)",1,3.0,7.754604,,                                           ,L5815,7
132,3s2.3p.6d,1P*,1,3.0,7.769625,,  58                  :    27  3p.nd  3D*  ,L5815,6
133,3s2.3p.(2P*<1/2>).6f,2[7/2],3,7.0,7.7698198,,                                           ,L5815,6
134,3s2.3p.(2P*<1/2>).6f,2[7/2],4,9.0,7.7699879,,                                           ,L5815,6
135,3s2.3p.(2P*<1/2>).6f,2[5/2],3,7.0,7.7699861,,                                           ,L5815,6
136,3s2.3p.(2P*<1/2>).6f,2[5/2],2,5.0,7.7700559,,                                           ,L5815,6
137,3s2.3p.6d,3D*,2,5.0,7.783107,,  65  3p.nd           :    29  3p.nd  3P*  ,L5815,6
138,3s2.3p.6d,3D*,1,3.0,7.801805,,  63  3p.nd           :    28  3p.6d  1P*  ,L5815,6
139,3s2.3p.6d,3D*,3,7.0,7.803087,,  78  3p.nd           :    16  3p.6d  1F*  ,L5815,6
140,3s2.3p.6d,1F*,3,7.0,7.786562,,  61                  :    12  3p.6d  3D*  ,L5815,6
141,3s2.3p.(2P*<1/2>).8s<1/2>,"(1/2,1/2)*",0,1.0,7.787032,,                                           ,L5815,8
142,3s2.3p.(2P*<1/2>).8s<1/2>,"(1/2,1/2)*",1,3.0,7.787852,,                                           ,L5815,8
143,3s2.3p.(2P*<3/2>).6f,2[7/2],3,7.0,7.80304,,                                           ,L5815,6
144,3s2.3p.(2P*<3/2>).6f,2[7/2],4,9.0,7.80317,,                                           ,L5815,6
145,3s2.3p.(2P*<3/2>).6f,2[5/2],3,7.0,7.805358,,                                           ,L5815,6
146,3s2.3p.(2P*<3/2>).6f,2[5/2],2,5.0,7.805425,,                                           ,L5815,6
147,3s2.3p.(2P*<3/2>).6f,2[9/2],5,11.0,7.806865,,                                           ,L5815,6
148,3s2.3p.(2P*<3/2>).6f,2[9/2],4,9.0,7.807098,,                                           ,L5815,6
149,3s2.3p.(2P*<3/2>).6f,2[3/2],1,3.0,7.809264,,                                           ,L5815,6
150,3s2.3p.(2P*<3/2>).6f,2[3/2],2,5.0,7.809308,,                                           ,L5815,6
151,3s2.3p.6d,3P*,2,5.0,7.813536,,  61  3p.nd           :    30  3p.nd  3D*  ,L5815,6
152,3s2.3p.6d,3P*,1,3.0,7.823076,,  87  3p.nd           :     8  3p.nd  3D*  ,L5815,6
153,3s2.3p.6d,3P*,0,1.0,7.826299,,  95  3p.nd           :     4  3s.3p3 3P*  ,L5815,6
154,3s2.3p.(2P*<3/2>).8s<1/2>,"(3/2,1/2)*",2,5.0,7.822586,,                                           ,L5815,8
155,3s2.3p.(2P*<3/2>).8s<1/2>,"(3/2,1/2)*",1,3.0,7.827183,,                                           ,L5815,8
156,3s2.3p.7d,3F*,2,5.0,7.836408,,  60                  :    30  3p.7d  1D*  ,L5815,7
157,3s2.3p.7d,3F*,3,7.0,7.853246,,  86                  :     5  3p.7d  1F*  ,L5815,7
158,3s2.3p.7d,3F*,4,9.0,7.8747985,,  98                  :     1  3p.6d  3F*  ,L5815,7
159,3s2.3p.(2P*<1/2>).8p<3/2>,"(1/2,3/2)",2,5.0,7.83896,,                                           ,L5815,8
160,3s2.3p.7d,1D*,2,5.0,7.855173,,  54                  :    34  3p.7d  3F*  ,L5815,7
161,3s2.3p.7d,1P*,1,3.0,7.871376,,  50                  :    34  3p.nd  3D*  ,L5815,7
162,3s2.3p.(2P*<1/2>).7f,2[7/2],3,7.0,7.87151,,                                           ,L5815,7
163,3s2.3p.(2P*<1/2>).7f,2[7/2],4,9.0,7.871622,,                                           ,L5815,7
164,3s2.3p.(2P*<1/2>).7f,2[5/2],2,5.0,7.871687,,                                           ,L5815,7
165,3s2.3p.(2P*<1/2>).7f,2[5/2],3,7.0,7.871839,,                                           ,L5815,7
166,3s2.3p.7d,3D*,2,5.0,7.882339,,  51  3p.nd           :    39  3p.nd  3P*  ,L5815,7
167,3s2.3p.7d,3D*,1,3.0,7.904041,,  51  3p.nd           :    38  3p.7d  1P*  ,L5815,7
168,3s2.3p.7d,3D*,3,7.0,7.905262,,  69  3p.nd           :    23  3p.7d  1F*  ,L5815,7
169,3s2.3p.(2P*<1/2>).9s<1/2>,"(1/2,1/2)*",0,1.0,7.882525,,                                           ,L5815,9
170,3s2.3p.(2P*<1/2>).9s<1/2>,"(1/2,1/2)*",1,3.0,7.883439,,                                           ,L5815,9
171,3s2.3p.(2P*<3/2>).8p<3/2>,"(3/2,3/2)",0,1.0,7.8877,,                                           ,L5815,8
172,3s2.3p.7d,1F*,3,7.0,7.890574,,  62  3p.nd           :    24  3p.nd  3D*  ,L5815,7
173,3s2.3p.(2P*<3/2>).7f,2[7/2],3,7.0,7.905505,,                                           ,L5815,7
174,3s2.3p.(2P*<3/2>).7f,2[7/2],4,9.0,7.905596,,                                           ,L5815,7
175,3s2.3p.nd,*,2,5.0,7.906507,,  35  3P*             :    31  3p.nd  3D*  ,L5815,3
176,3s2.3p.(2P*<3/2>).7f,2[5/2],3,7.0,7.90688,,                                           ,L5815,7
177,3s2.3p.(2P*<3/2>).7f,2[5/2],2,5.0,7.906916,,                                           ,L5815,7
178,3s2.3p.(2P*<3/2>).7f,2[9/2],5,11.0,7.907956,,                                           ,L5815,7
179,3s2.3p.(2P*<3/2>).7f,2[9/2],4,9.0,7.908123,,                                           ,L5815,7
180,3s2.3p.(2P*<3/2>).7f,2[3/2],1,3.0,7.909388,,                                           ,L5815,7
181,3s2.3p.(2P*<3/2>).7f,2[3/2],2,5.0,7.909486,,                                           ,L5815,7
182,3s2.3p.7d,3P*,1,3.0,7.915728,,  81  3p.nd           :    12  3p.nd  3D*  ,L5815,7
183,3s2.3p.7d,3P*,0,1.0,7.918102,,  97                  :     3  3s.3p3 3P*  ,L5815,7
184,3s2.3p.8d,3F*,2,5.0,7.917685,,  51                  :    13  3p.8d  1D*  ,L5815,8
185,3s2.3p.8d,3F*,3,7.0,7.928182,,  76                  :     6  3p.8d  1F*  ,L5815,8
186,3s2.3p.8d,3F*,4,9.0,7.951594,,  98                  :     1  3p.7d  3F*  ,L5815,8
187,3s2.3p.(2P*<3/2>).9s<1/2>,"(3/2,1/2)*",2,5.0,7.918107,,                                           ,L5815,9
188,3s2.3p.(2P*<3/2>).9s<1/2>,"(3/2,1/2)*",1,3.0,7.920682,,                                           ,L5815,9
189,3s2.3p.8d,1D*,2,5.0,7.933832,,  54                  :    21  3p.8d  3F*  ,L5815,8
190,3s2.3p.8d,1P*,1,3.0,7.93752,,  49  3p.nd           :    40  3p.nd  3D*  ,L5815,8
191,3s2.3p.(2P*<1/2>).10s<1/2>,"(1/2,1/2)*",0,1.0,7.944875,,                                           ,L5815,10
192,3s2.3p.(2P*<1/2>).10s<1/2>,"(1/2,1/2)*",1,3.0,7.945635,,                                           ,L5815,10
193,3s2.3p.nd,*,2,5.0,7.947992,,  40  3P*             :    38  3p.nd  3D*  ,L5815,3
194,3s2.3p.8d,1F*,3,7.0,7.958273,,  48  3p.nd           :    26  3p.nd  3F*  ,L5815,8
195,3s2.3p.9d,3F*,2,5.0,7.965154,,  57                  :    19  3p.9d  1D*  ,L5815,9
196,3s2.3p.9d,3F*,3,7.0,7.978622,,  60                  :     8  3p.8d  3D*  ,L5815,9
197,3s2.3p.9d,3F*,4,9.0,8.003226,,  98                  :     1  3p.8d  3F*  ,L5815,9
198,3s2.3p.(2P*<3/2>).8d<5/2>,"(3/2,5/2)*",1,3.0,7.970625,,  50  1P*             :    42  3p.nd  3D*  ,L5815,8
199,3s2.3p.(2P*<3/2>).8d<5/2>,"(3/2,5/2)*",3,7.0,7.971596,,  60  3D*             :    38  3p.nd  1F*  ,L5815,8
200,3s2.3p.nd,*,2,5.0,7.975,,  40  3D*             :    37  3p.nd  3P*  ,L5815,3
201,3s2.3p.(2P*<3/2>).8d<3/2>,"(3/2,3/2)*",1,3.0,7.976872,,  78  3P*             :    18  3p.nd  3D*  ,L5815,8
202,3s2.3p.(2P*<3/2>).8d<3/2>,"(3/2,3/2)*",0,1.0,7.97944,,  98  3P*             :     2  3s.3p3 3P*  ,L5815,8
203,3s2.3p.(2P*<3/2>).10s<1/2>,"(3/2,1/2)*",2,5.0,7.980451,,                                           ,L5815,10
204,3s2.3p.(2P*<3/2>).10s<1/2>,"(3/2,1/2)*",1,3.0,7.981629,,                                           ,L5815,10
205,3s2.3p.(2P*<1/2>).9d<3/2>,"(1/2,3/2)*",1,3.0,7.983796,,  42  3D*             :    42  3p.nd  1P*  ,L5815,9
206,3s2.3p.nd,*,2,5.0,7.984358,,  38  1D*             :    30  3p.nd  3P*  ,L5815,3
207,3s2.3p.(2P*<1/2>).11s<1/2>,"(1/2,1/2)*",0,1.0,7.987802,,                                           ,L5815,11
208,3s2.3p.(2P*<1/2>).11s<1/2>,"(1/2,1/2)*",1,3.0,7.988554,,                                           ,L5815,11
209,3s2.3p.nd,*,2,5.0,7.995582,,  42  1D*             :    29  3p.nd  3P*  ,L5815,3
210,3s2.3p.10d,3F*,2,5.0,8.003609,,  68                  :    16  3p.10d 1D*  ,L5815,10
211,3s2.3p.(2P*<1/2>).10d<3/2>,"(1/2,3/2)*",1,3.0,8.01382,,                                           ,L5815,10
212,3s2.3p.nd,*,2,5.0,8.015173,,                                           ,L5815,3
213,3s2.3p.nd,*,3,7.0,8.015264,,                                           ,L5815,3
214,3s2.3p.(2P*<3/2>).9d<5/2>,"(3/2,5/2)*",1,3.0,8.016195,,                                           ,L5815,9
215,3s2.3p.(2P*<3/2>).9d<5/2>,"(3/2,5/2)*",3,7.0,8.017071,,                                           ,L5815,9
216,3s2.3p.(2P*<1/2>).12s<1/2>,"(1/2,1/2)*",0,1.0,8.01863,,                                           ,L5815,12
217,3s2.3p.(2P*<1/2>).12s<1/2>,"(1/2,1/2)*",1,3.0,8.019165,,                                           ,L5815,12
218,3s2.3p.nd,*,2,5.0,8.020261,,                                           ,L5815,3
219,3s2.3p.(2P*<3/2>).9d<3/2>,"(3/2,3/2)*",1,3.0,8.021711,,                                           ,L5815,9
220,3s2.3p.(2P*<3/2>).9d<3/2>,"(3/2,3/2)*",0,1.0,8.022178,,  99  3P*             :     1  3s.3p3 3P*  ,L5815,9
221,3s2.3p.(2P*<3/2>).11s<1/2>,"(3/2,1/2)*",2,5.0,8.023396,,                                           ,L5815,11
222,3s2.3p.(2P*<3/2>).11s<1/2>,"(3/2,1/2)*",1,3.0,8.024738,,                                           ,L5815,11
223,3s2.3p.nd,*,2,5.0,8.029044,,                                           ,L5815,3
224,3s2.3p.nd,*,3,7.0,8.033609,,                                           ,L5815,3
225,3s2.3p.nd,*,2,5.0,8.033626,,                                           ,L5815,3
226,3s2.3p.(2P*<1/2>).11d<3/2>,"(1/2,3/2)*",1,3.0,8.03823,,                                           ,L5815,11
227,3s2.3p.nd,*,2,5.0,8.041055,,                                           ,L5815,3
228,3s2.3p.(2P*<1/2>).13s<1/2>,"(1/2,1/2)*",0,1.0,8.04152,,                                           ,L5815,13
229,3s2.3p.(2P*<1/2>).13s<1/2>,"(1/2,1/2)*",1,3.0,8.041742,,                                           ,L5815,13
230,3s2.3p.nd,*,3,7.0,8.044275,,                                           ,L5815,3
231,3s2.3p.nd,*,2,5.0,8.048638,,                                           ,L5815,3
232,3s2.3p.(2P*<3/2>).10d<5/2>,"(3/2,5/2)*",1,3.0,8.049073,,                                           ,L5815,10
233,3s2.3p.(2P*<3/2>).10d<5/2>,"(3/2,5/2)*",3,7.0,8.049546,,                                           ,L5815,10
234,3s2.3p.nd,*,2,5.0,8.052022,,                                           ,L5815,3
235,3s2.3p.(2P*<3/2>).10d<3/2>,"(3/2,3/2)*",1,3.0,8.052293,,                                           ,L5815,10
236,3s2.3p.(2P*<3/2>).10d<3/2>,"(3/2,3/2)*",0,1.0,8.053094,,                                           ,L5815,10
237,3s2.3p.(2P*<3/2>).12s<1/2>,"(3/2,1/2)*",2,5.0,8.054221,,                                           ,L5815,12
238,3s2.3p.(2P*<3/2>).12s<1/2>,"(3/2,1/2)*",1,3.0,8.054924,,                                           ,L5815,12
239,3s2.3p.nd,*,3,7.0,8.054637,,                                           ,L5815,3
240,3s2.3p.nd,*,2,5.0,8.056787,,                                           ,L5815,3
241,3s2.3p.(2P*<1/2>).12d<3/2>,"(1/2,3/2)*",1,3.0,8.056793,,                                           ,L5815,12
242,3s2.3p.(2P*<1/2>).14s<1/2>,"(1/2,1/2)*",0,1.0,8.058987,,                                           ,L5815,14
243,3s2.3p.(2P*<1/2>).14s<1/2>,"(1/2,1/2)*",1,3.0,8.059241,,                                           ,L5815,14
244,3s2.3p.nd,*,2,5.0,8.06211,,                                           ,L5815,3
245,3s2.3p.nd,*,2,5.0,8.065894,,                                           ,L5815,3
246,3s2.3p.(2P*<1/2>).13d<3/2>,"(1/2,3/2)*",1,3.0,8.070386,,                                           ,L5815,13
247,3s2.3p.nd,*,2,5.0,8.071294,,                                           ,L5815,3
248,3s2.3p.nd,*,3,7.0,8.071684,,                                           ,L5815,3
249,3s2.3p.(2P*<1/2>).15s<1/2>,"(1/2,1/2)*",1,3.0,8.072455,,                                           ,L5815,15
250,3s2.3p.(2P*<1/2>).15s<1/2>,"(1/2,1/2)*",0,1.0,8.072545,,                                           ,L5815,15
251,3s2.3p.(2P*<3/2>).11d<5/2>,"(3/2,5/2)*",1,3.0,8.073444,,                                           ,L5815,11
252,3s2.3p.(2P*<3/2>).11d<5/2>,"(3/2,5/2)*",3,7.0,8.07356,,                                           ,L5815,11
253,3s2.3p.nd,*,2,5.0,8.074503,,                                           ,L5815,3
